absolute_error,district,reg,start_date
38.86580766,Dhenkanal,Regressors_Excluded,2005-9
5.251783282,Deogarh,Regressors_Excluded,2005-9
11.15443389,Ganjam,Regressors_Excluded,2005-9
11.6684079,Gajapati,Regressors_Excluded,2005-9
47.70758447,Jagatsingpur,Regressors_Excluded,2005-9
70.9217507,Jajpur,Regressors_Excluded,2005-9
59.02172337,Jharsuguda,Regressors_Excluded,2005-9
13.33754232,Kalahandi,Regressors_Excluded,2005-9
16.94789799,Koaraput,Regressors_Excluded,2005-9
5.816757937,Keonjhar,Regressors_Excluded,2005-9
22.24197065,Kandhamal,Regressors_Excluded,2005-9
95.15468829,Kendrapara,Regressors_Excluded,2005-9
7.871142329,Khurda,Regressors_Excluded,2005-9
116.7775862,Mayurbhanj,Regressors_Excluded,2005-9
3.026741973,Malkangiri,Regressors_Excluded,2005-9
1.800031544,Nuapara,Regressors_Excluded,2005-9
36.91638545,Nawarangpur,Regressors_Excluded,2005-9
28.66683219,Nayagarh,Regressors_Excluded,2005-9
23.183575,Puri,Regressors_Excluded,2005-9
9.12804926,Rayagada,Regressors_Excluded,2005-9
3.688323143,Sambalpur,Regressors_Excluded,2005-9
27.44542994,Sonepur,Regressors_Excluded,2005-9
19.79000755,Sundargarh,Regressors_Excluded,2005-9
65.15981034,Angul,Regressors_Excluded,2005-10
69.06063247,Balasore,Regressors_Excluded,2005-10
41.14782338,Bhadrak,Regressors_Excluded,2005-10
38.92620758,Bolangir,Regressors_Excluded,2005-10
27.63731988,Baragarh,Regressors_Excluded,2005-10
0.046053219,Boudh,Regressors_Excluded,2005-10
16.05023263,Cuttack,Regressors_Excluded,2005-10
65.94055846,Dhenkanal,Regressors_Excluded,2005-10
27.2126519,Deogarh,Regressors_Excluded,2005-10
21.07179208,Ganjam,Regressors_Excluded,2005-10
13.75175058,Gajapati,Regressors_Excluded,2005-10
17.03622211,Jagatsingpur,Regressors_Excluded,2005-10
43.8697318,Jajpur,Regressors_Excluded,2005-10
48.69661242,Jharsuguda,Regressors_Excluded,2005-10
6.456201831,Kalahandi,Regressors_Excluded,2005-10
20.72136757,Koaraput,Regressors_Excluded,2005-10
57.46449847,Keonjhar,Regressors_Excluded,2005-10
20.39456717,Kandhamal,Regressors_Excluded,2005-10
96.47634826,Kendrapara,Regressors_Excluded,2005-10
54.93011325,Khurda,Regressors_Excluded,2005-10
1.101826387,Mayurbhanj,Regressors_Excluded,2005-10
40.54009719,Malkangiri,Regressors_Excluded,2005-10
14.35266327,Nuapara,Regressors_Excluded,2005-10
39.23421033,Nawarangpur,Regressors_Excluded,2005-10
34.26657441,Nayagarh,Regressors_Excluded,2005-10
43.1694782,Puri,Regressors_Excluded,2005-10
62.35508463,Rayagada,Regressors_Excluded,2005-10
28.65930313,Sambalpur,Regressors_Excluded,2005-10
14.67497519,Sonepur,Regressors_Excluded,2005-10
37.2030645,Sundargarh,Regressors_Excluded,2005-10
4.516736519,Angul,Regressors_Excluded,2005-11
52.32143641,Balasore,Regressors_Excluded,2005-11
17.03766342,Bhadrak,Regressors_Excluded,2005-11
56.77180385,Bolangir,Regressors_Excluded,2005-11
37.21134472,Baragarh,Regressors_Excluded,2005-11
29.75924526,Boudh,Regressors_Excluded,2005-11
11.31054985,Cuttack,Regressors_Excluded,2005-11
48.38353397,Dhenkanal,Regressors_Excluded,2005-11
17.4843136,Deogarh,Regressors_Excluded,2005-11
17.57373211,Ganjam,Regressors_Excluded,2005-11
4.391682838,Gajapati,Regressors_Excluded,2005-11
21.93932696,Jagatsingpur,Regressors_Excluded,2005-11
23.3553436,Jajpur,Regressors_Excluded,2005-11
25.10232313,Jharsuguda,Regressors_Excluded,2005-11
18.29891959,Kalahandi,Regressors_Excluded,2005-11
16.89740078,Koaraput,Regressors_Excluded,2005-11
17.98010864,Keonjhar,Regressors_Excluded,2005-11
2.468034981,Kandhamal,Regressors_Excluded,2005-11
88.91290855,Kendrapara,Regressors_Excluded,2005-11
47.99446042,Khurda,Regressors_Excluded,2005-11
21.89283056,Mayurbhanj,Regressors_Excluded,2005-11
8.372448234,Malkangiri,Regressors_Excluded,2005-11
8.668173799,Nuapara,Regressors_Excluded,2005-11
46.25869577,Nawarangpur,Regressors_Excluded,2005-11
62.79057194,Nayagarh,Regressors_Excluded,2005-11
44.9044036,Puri,Regressors_Excluded,2005-11
1.60023864,Rayagada,Regressors_Excluded,2005-11
35.57718562,Sambalpur,Regressors_Excluded,2005-11
6.515227601,Sonepur,Regressors_Excluded,2005-11
32.88650255,Sundargarh,Regressors_Excluded,2005-11
17.99905738,Angul,Regressors_Excluded,2005-12
4.12423038,Balasore,Regressors_Excluded,2005-12
8.476440312,Bhadrak,Regressors_Excluded,2005-12
27.19363593,Bolangir,Regressors_Excluded,2005-12
78.39109153,Baragarh,Regressors_Excluded,2005-12
51.34732393,Boudh,Regressors_Excluded,2005-12
12.57703311,Cuttack,Regressors_Excluded,2005-12
80.39480577,Dhenkanal,Regressors_Excluded,2005-12
18.43595539,Deogarh,Regressors_Excluded,2005-12
25.71734636,Ganjam,Regressors_Excluded,2005-12
9.668012702,Gajapati,Regressors_Excluded,2005-12
39.5743308,Jagatsingpur,Regressors_Excluded,2005-12
11.23732252,Jajpur,Regressors_Excluded,2005-12
0.155112815,Jharsuguda,Regressors_Excluded,2005-12
38.39607824,Kalahandi,Regressors_Excluded,2005-12
51.68094522,Koaraput,Regressors_Excluded,2005-12
3.468072123,Keonjhar,Regressors_Excluded,2005-12
17.86892592,Kandhamal,Regressors_Excluded,2005-12
41.14181951,Kendrapara,Regressors_Excluded,2005-12
72.87996051,Khurda,Regressors_Excluded,2005-12
30.88780802,Mayurbhanj,Regressors_Excluded,2005-12
6.628048762,Malkangiri,Regressors_Excluded,2005-12
31.95033912,Nuapara,Regressors_Excluded,2005-12
12.73472479,Nawarangpur,Regressors_Excluded,2005-12
74.68807404,Nayagarh,Regressors_Excluded,2005-12
19.34954376,Puri,Regressors_Excluded,2005-12
36.52634093,Rayagada,Regressors_Excluded,2005-12
25.43246633,Sambalpur,Regressors_Excluded,2005-12
16.37774445,Sonepur,Regressors_Excluded,2005-12
10.81030001,Sundargarh,Regressors_Excluded,2005-12
47.93159719,Angul,Regressors_Excluded,2006-1
101.9700273,Balasore,Regressors_Excluded,2006-1
10.80110592,Bhadrak,Regressors_Excluded,2006-1
56.7840177,Bolangir,Regressors_Excluded,2006-1
86.27543168,Baragarh,Regressors_Excluded,2006-1
85.57116607,Boudh,Regressors_Excluded,2006-1
33.23445214,Cuttack,Regressors_Excluded,2006-1
404.777163,Dhenkanal,Regressors_Excluded,2006-1
16.6308407,Deogarh,Regressors_Excluded,2006-1
30.49602979,Ganjam,Regressors_Excluded,2006-1
36.39980019,Gajapati,Regressors_Excluded,2006-1
59.55799426,Jagatsingpur,Regressors_Excluded,2006-1
24.50980392,Jajpur,Regressors_Excluded,2006-1
144.0328264,Jharsuguda,Regressors_Excluded,2006-1
28.88092074,Kalahandi,Regressors_Excluded,2006-1
2.573577055,Koaraput,Regressors_Excluded,2006-1
16.87399557,Keonjhar,Regressors_Excluded,2006-1
9.241256314,Kandhamal,Regressors_Excluded,2006-1
276.8975095,Kendrapara,Regressors_Excluded,2006-1
39.28693687,Khurda,Regressors_Excluded,2006-1
363.5623476,Mayurbhanj,Regressors_Excluded,2006-1
35.1338382,Malkangiri,Regressors_Excluded,2006-1
15.16380675,Nuapara,Regressors_Excluded,2006-1
19.40769978,Nawarangpur,Regressors_Excluded,2006-1
13.94157402,Nayagarh,Regressors_Excluded,2006-1
34.88570985,Puri,Regressors_Excluded,2006-1
48.18726656,Rayagada,Regressors_Excluded,2006-1
18.31242178,Sambalpur,Regressors_Excluded,2006-1
17.45404698,Sonepur,Regressors_Excluded,2006-1
0.466620687,Sundargarh,Regressors_Excluded,2006-1
44.14795287,Angul,Regressors_Excluded,2006-2
6.872007213,Balasore,Regressors_Excluded,2006-2
218.7158882,Bhadrak,Regressors_Excluded,2006-2
95.80197447,Bolangir,Regressors_Excluded,2006-2
7.211443483,Baragarh,Regressors_Excluded,2006-2
31.05517035,Boudh,Regressors_Excluded,2006-2
30.94549019,Cuttack,Regressors_Excluded,2006-2
73.05187112,Dhenkanal,Regressors_Excluded,2006-2
47.0828756,Deogarh,Regressors_Excluded,2006-2
31.03648501,Ganjam,Regressors_Excluded,2006-2
13.35830068,Gajapati,Regressors_Excluded,2006-2
13.66513663,Jagatsingpur,Regressors_Excluded,2006-2
12.36590038,Jajpur,Regressors_Excluded,2006-2
97.69243007,Jharsuguda,Regressors_Excluded,2006-2
5.806488253,Kalahandi,Regressors_Excluded,2006-2
78.57725056,Koaraput,Regressors_Excluded,2006-2
41.23763463,Keonjhar,Regressors_Excluded,2006-2
10.41457082,Kandhamal,Regressors_Excluded,2006-2
167.4144208,Kendrapara,Regressors_Excluded,2006-2
2.495325513,Khurda,Regressors_Excluded,2006-2
54.09064279,Mayurbhanj,Regressors_Excluded,2006-2
75.5705733,Malkangiri,Regressors_Excluded,2006-2
14.66277567,Nuapara,Regressors_Excluded,2006-2
8.495986528,Nawarangpur,Regressors_Excluded,2006-2
25.41598916,Nayagarh,Regressors_Excluded,2006-2
66.59359958,Puri,Regressors_Excluded,2006-2
0.020269538,Rayagada,Regressors_Excluded,2006-2
4.264862566,Sambalpur,Regressors_Excluded,2006-2
74.7431039,Sonepur,Regressors_Excluded,2006-2
24.18296011,Sundargarh,Regressors_Excluded,2006-2
477.59146,Angul,Regressors_Excluded,2006-3
9.084071919,Balasore,Regressors_Excluded,2006-3
9.804431126,Bhadrak,Regressors_Excluded,2006-3
25.67114705,Bolangir,Regressors_Excluded,2006-3
51.20111025,Baragarh,Regressors_Excluded,2006-3
13.57773769,Boudh,Regressors_Excluded,2006-3
7.317285883,Cuttack,Regressors_Excluded,2006-3
80.29703015,Dhenkanal,Regressors_Excluded,2006-3
21.24816065,Deogarh,Regressors_Excluded,2006-3
7.78243207,Ganjam,Regressors_Excluded,2006-3
4.057569601,Gajapati,Regressors_Excluded,2006-3
16.71963514,Jagatsingpur,Regressors_Excluded,2006-3
7.803057234,Jajpur,Regressors_Excluded,2006-3
106.6817115,Jharsuguda,Regressors_Excluded,2006-3
3.730077151,Kalahandi,Regressors_Excluded,2006-3
2.92405884,Koaraput,Regressors_Excluded,2006-3
5.626186139,Keonjhar,Regressors_Excluded,2006-3
12.50885934,Kandhamal,Regressors_Excluded,2006-3
83.22118664,Kendrapara,Regressors_Excluded,2006-3
2.125144428,Khurda,Regressors_Excluded,2006-3
2.711129465,Mayurbhanj,Regressors_Excluded,2006-3
158.1297974,Malkangiri,Regressors_Excluded,2006-3
73.63066837,Nuapara,Regressors_Excluded,2006-3
28.92514054,Nawarangpur,Regressors_Excluded,2006-3
2.146482677,Nayagarh,Regressors_Excluded,2006-3
44.02512307,Puri,Regressors_Excluded,2006-3
19.3709825,Rayagada,Regressors_Excluded,2006-3
9.850894615,Sambalpur,Regressors_Excluded,2006-3
8.177406785,Sonepur,Regressors_Excluded,2006-3
6.708313235,Sundargarh,Regressors_Excluded,2006-3
18.63198898,Angul,Regressors_Excluded,2006-4
41.48911681,Balasore,Regressors_Excluded,2006-4
30.7932448,Bhadrak,Regressors_Excluded,2006-4
3.678390349,Bolangir,Regressors_Excluded,2006-4
1.895500573,Baragarh,Regressors_Excluded,2006-4
5.136446482,Boudh,Regressors_Excluded,2006-4
1.269971856,Cuttack,Regressors_Excluded,2006-4
38.28728227,Dhenkanal,Regressors_Excluded,2006-4
72.95757037,Deogarh,Regressors_Excluded,2006-4
21.61398871,Ganjam,Regressors_Excluded,2006-4
17.75912568,Gajapati,Regressors_Excluded,2006-4
36.13731872,Jagatsingpur,Regressors_Excluded,2006-4
0.288860805,Jajpur,Regressors_Excluded,2006-4
108.5041917,Jharsuguda,Regressors_Excluded,2006-4
33.83299312,Kalahandi,Regressors_Excluded,2006-4
9.917835243,Koaraput,Regressors_Excluded,2006-4
12.3198029,Keonjhar,Regressors_Excluded,2006-4
32.50763368,Kandhamal,Regressors_Excluded,2006-4
57.82027892,Kendrapara,Regressors_Excluded,2006-4
7.69353169,Khurda,Regressors_Excluded,2006-4
26.12099975,Mayurbhanj,Regressors_Excluded,2006-4
12.82576166,Malkangiri,Regressors_Excluded,2006-4
213.5468239,Nuapara,Regressors_Excluded,2006-4
74.66910355,Nawarangpur,Regressors_Excluded,2006-4
1.117389367,Nayagarh,Regressors_Excluded,2006-4
35.50180662,Puri,Regressors_Excluded,2006-4
11.65918769,Rayagada,Regressors_Excluded,2006-4
0.755749298,Sambalpur,Regressors_Excluded,2006-4
41.85123108,Sonepur,Regressors_Excluded,2006-4
20.71626998,Sundargarh,Regressors_Excluded,2006-4
27.3954624,Angul,Regressors_Excluded,2006-5
60.98741252,Balasore,Regressors_Excluded,2006-5
0.422311999,Bhadrak,Regressors_Excluded,2006-5
9.749896865,Bolangir,Regressors_Excluded,2006-5
38.29536206,Baragarh,Regressors_Excluded,2006-5
28.11581263,Boudh,Regressors_Excluded,2006-5
59.70588327,Cuttack,Regressors_Excluded,2006-5
89.89217726,Dhenkanal,Regressors_Excluded,2006-5
26.64005811,Deogarh,Regressors_Excluded,2006-5
10.17007977,Ganjam,Regressors_Excluded,2006-5
15.30652254,Gajapati,Regressors_Excluded,2006-5
9.742610915,Jagatsingpur,Regressors_Excluded,2006-5
34.28285857,Jajpur,Regressors_Excluded,2006-5
58.71657272,Jharsuguda,Regressors_Excluded,2006-5
29.83978119,Kalahandi,Regressors_Excluded,2006-5
45.39867315,Koaraput,Regressors_Excluded,2006-5
10.18672177,Keonjhar,Regressors_Excluded,2006-5
8.618166867,Kandhamal,Regressors_Excluded,2006-5
97.35433962,Kendrapara,Regressors_Excluded,2006-5
57.92817547,Khurda,Regressors_Excluded,2006-5
26.72008522,Mayurbhanj,Regressors_Excluded,2006-5
13.97133225,Malkangiri,Regressors_Excluded,2006-5
52.37079901,Nuapara,Regressors_Excluded,2006-5
189.3509377,Nawarangpur,Regressors_Excluded,2006-5
13.96485261,Nayagarh,Regressors_Excluded,2006-5
83.97226798,Puri,Regressors_Excluded,2006-5
4.305700978,Rayagada,Regressors_Excluded,2006-5
19.09476198,Sambalpur,Regressors_Excluded,2006-5
32.35475782,Sonepur,Regressors_Excluded,2006-5
44.84151645,Sundargarh,Regressors_Excluded,2006-5
74.63459576,Angul,Regressors_Excluded,2006-6
5.862621277,Balasore,Regressors_Excluded,2006-6
6.124733594,Bhadrak,Regressors_Excluded,2006-6
9.443748558,Bolangir,Regressors_Excluded,2006-6
36.16082936,Baragarh,Regressors_Excluded,2006-6
10.77542631,Boudh,Regressors_Excluded,2006-6
19.02763522,Cuttack,Regressors_Excluded,2006-6
95.41606651,Dhenkanal,Regressors_Excluded,2006-6
10.73213293,Deogarh,Regressors_Excluded,2006-6
21.84417237,Ganjam,Regressors_Excluded,2006-6
4.509605765,Gajapati,Regressors_Excluded,2006-6
10.98705413,Jagatsingpur,Regressors_Excluded,2006-6
35.9681703,Jajpur,Regressors_Excluded,2006-6
419.4690927,Jharsuguda,Regressors_Excluded,2006-6
63.41727028,Kalahandi,Regressors_Excluded,2006-6
3.431113068,Koaraput,Regressors_Excluded,2006-6
43.31694746,Keonjhar,Regressors_Excluded,2006-6
25.80073782,Kandhamal,Regressors_Excluded,2006-6
28.56086983,Kendrapara,Regressors_Excluded,2006-6
12.09831802,Khurda,Regressors_Excluded,2006-6
6.520015854,Mayurbhanj,Regressors_Excluded,2006-6
2.411088336,Malkangiri,Regressors_Excluded,2006-6
92.21778801,Nuapara,Regressors_Excluded,2006-6
50.72111771,Nawarangpur,Regressors_Excluded,2006-6
9.445094624,Nayagarh,Regressors_Excluded,2006-6
49.23695912,Puri,Regressors_Excluded,2006-6
18.75490194,Rayagada,Regressors_Excluded,2006-6
25.54975909,Sambalpur,Regressors_Excluded,2006-6
84.1131767,Sonepur,Regressors_Excluded,2006-6
31.69936809,Sundargarh,Regressors_Excluded,2006-6
21.71466436,Angul,Regressors_Excluded,2006-7
12.45948507,Balasore,Regressors_Excluded,2006-7
50.39500372,Bhadrak,Regressors_Excluded,2006-7
6.134631745,Bolangir,Regressors_Excluded,2006-7
74.11702826,Baragarh,Regressors_Excluded,2006-7
24.6662382,Boudh,Regressors_Excluded,2006-7
22.739558,Cuttack,Regressors_Excluded,2006-7
52.27664198,Dhenkanal,Regressors_Excluded,2006-7
41.13761261,Deogarh,Regressors_Excluded,2006-7
11.09471819,Ganjam,Regressors_Excluded,2006-7
38.6851271,Gajapati,Regressors_Excluded,2006-7
52.21737478,Jagatsingpur,Regressors_Excluded,2006-7
19.49376376,Jajpur,Regressors_Excluded,2006-7
12.70266083,Jharsuguda,Regressors_Excluded,2006-7
19.41770545,Kalahandi,Regressors_Excluded,2006-7
10.91105551,Koaraput,Regressors_Excluded,2006-7
8.572338193,Keonjhar,Regressors_Excluded,2006-7
5.174877568,Kandhamal,Regressors_Excluded,2006-7
11.69867637,Kendrapara,Regressors_Excluded,2006-7
24.14536258,Khurda,Regressors_Excluded,2006-7
10.0160431,Mayurbhanj,Regressors_Excluded,2006-7
36.09174385,Malkangiri,Regressors_Excluded,2006-7
17.06139882,Nuapara,Regressors_Excluded,2006-7
28.81571709,Nawarangpur,Regressors_Excluded,2006-7
6.704144522,Nayagarh,Regressors_Excluded,2006-7
62.87744958,Puri,Regressors_Excluded,2006-7
10.07991166,Rayagada,Regressors_Excluded,2006-7
24.91413473,Sambalpur,Regressors_Excluded,2006-7
5.499492519,Sonepur,Regressors_Excluded,2006-7
23.77385878,Sundargarh,Regressors_Excluded,2006-7
16.37504638,Angul,Regressors_Excluded,2006-8
73.08896991,Balasore,Regressors_Excluded,2006-8
32.5232243,Bhadrak,Regressors_Excluded,2006-8
33.61823076,Bolangir,Regressors_Excluded,2006-8
9.122565448,Baragarh,Regressors_Excluded,2006-8
21.99354679,Boudh,Regressors_Excluded,2006-8
29.63921987,Cuttack,Regressors_Excluded,2006-8
54.51800421,Dhenkanal,Regressors_Excluded,2006-8
46.96633703,Deogarh,Regressors_Excluded,2006-8
6.593759252,Ganjam,Regressors_Excluded,2006-8
9.993842952,Gajapati,Regressors_Excluded,2006-8
11.54010623,Jagatsingpur,Regressors_Excluded,2006-8
7.610264635,Jajpur,Regressors_Excluded,2006-8
96.46965122,Jharsuguda,Regressors_Excluded,2006-8
23.83000371,Kalahandi,Regressors_Excluded,2006-8
8.520428908,Koaraput,Regressors_Excluded,2006-8
7.354542855,Keonjhar,Regressors_Excluded,2006-8
9.81941407,Kandhamal,Regressors_Excluded,2006-8
36.01009981,Kendrapara,Regressors_Excluded,2006-8
10.8325776,Khurda,Regressors_Excluded,2006-8
54.27312775,Mayurbhanj,Regressors_Excluded,2006-8
26.34334635,Malkangiri,Regressors_Excluded,2006-8
39.29807089,Nuapara,Regressors_Excluded,2006-8
0.359940933,Nawarangpur,Regressors_Excluded,2006-8
31.19130698,Nayagarh,Regressors_Excluded,2006-8
4.09033918,Puri,Regressors_Excluded,2006-8
5.439791446,Rayagada,Regressors_Excluded,2006-8
11.93007813,Sambalpur,Regressors_Excluded,2006-8
49.76030314,Sonepur,Regressors_Excluded,2006-8
13.24154703,Sundargarh,Regressors_Excluded,2006-8
28.2785816,Angul,Regressors_Excluded,2006-9
8.690646277,Balasore,Regressors_Excluded,2006-9
6.430407219,Bhadrak,Regressors_Excluded,2006-9
0.621523189,Bolangir,Regressors_Excluded,2006-9
27.79094964,Baragarh,Regressors_Excluded,2006-9
10.7568004,Boudh,Regressors_Excluded,2006-9
40.84403837,Cuttack,Regressors_Excluded,2006-9
44.19313317,Dhenkanal,Regressors_Excluded,2006-9
0.754573757,Deogarh,Regressors_Excluded,2006-9
70.28227775,Ganjam,Regressors_Excluded,2006-9
3.832499012,Gajapati,Regressors_Excluded,2006-9
64.56558107,Jagatsingpur,Regressors_Excluded,2006-9
4.955813551,Jajpur,Regressors_Excluded,2006-9
7.494199288,Jharsuguda,Regressors_Excluded,2006-9
0.190799656,Kalahandi,Regressors_Excluded,2006-9
30.88388227,Koaraput,Regressors_Excluded,2006-9
7.841362155,Keonjhar,Regressors_Excluded,2006-9
15.45516277,Kandhamal,Regressors_Excluded,2006-9
24.30201625,Kendrapara,Regressors_Excluded,2006-9
62.42297044,Khurda,Regressors_Excluded,2006-9
42.21545242,Mayurbhanj,Regressors_Excluded,2006-9
5.521529162,Malkangiri,Regressors_Excluded,2006-9
20.42850849,Nuapara,Regressors_Excluded,2006-9
5.258268754,Nawarangpur,Regressors_Excluded,2006-9
6.492592035,Nayagarh,Regressors_Excluded,2006-9
78.78787038,Puri,Regressors_Excluded,2006-9
25.37749451,Rayagada,Regressors_Excluded,2006-9
17.82000934,Sambalpur,Regressors_Excluded,2006-9
98.73725274,Sonepur,Regressors_Excluded,2006-9
10.80845954,Sundargarh,Regressors_Excluded,2006-9
17.08735946,Angul,Regressors_Excluded,2006-10
33.65915567,Balasore,Regressors_Excluded,2006-10
36.06885734,Bhadrak,Regressors_Excluded,2006-10
16.83230144,Bolangir,Regressors_Excluded,2006-10
23.3142833,Baragarh,Regressors_Excluded,2006-10
10.13540637,Boudh,Regressors_Excluded,2006-10
4.909547098,Cuttack,Regressors_Excluded,2006-10
7.734966246,Dhenkanal,Regressors_Excluded,2006-10
2.989418206,Deogarh,Regressors_Excluded,2006-10
6.460180165,Ganjam,Regressors_Excluded,2006-10
20.05024467,Gajapati,Regressors_Excluded,2006-10
3.501335694,Jagatsingpur,Regressors_Excluded,2006-10
11.4709986,Jajpur,Regressors_Excluded,2006-10
52.07341456,Jharsuguda,Regressors_Excluded,2006-10
13.19635709,Kalahandi,Regressors_Excluded,2006-10
37.73371243,Koaraput,Regressors_Excluded,2006-10
4.627294179,Keonjhar,Regressors_Excluded,2006-10
32.95665419,Kandhamal,Regressors_Excluded,2006-10
59.33603234,Kendrapara,Regressors_Excluded,2006-10
17.03184152,Khurda,Regressors_Excluded,2006-10
27.48019194,Mayurbhanj,Regressors_Excluded,2006-10
19.27214153,Malkangiri,Regressors_Excluded,2006-10
32.95479098,Nuapara,Regressors_Excluded,2006-10
22.88049835,Nawarangpur,Regressors_Excluded,2006-10
32.69104375,Nayagarh,Regressors_Excluded,2006-10
43.56015378,Puri,Regressors_Excluded,2006-10
28.4347393,Rayagada,Regressors_Excluded,2006-10
12.26635112,Sambalpur,Regressors_Excluded,2006-10
43.68898748,Sonepur,Regressors_Excluded,2006-10
13.94845496,Sundargarh,Regressors_Excluded,2006-10
8.38353005,Angul,Regressors_Excluded,2006-11
23.65211228,Balasore,Regressors_Excluded,2006-11
43.43135428,Bhadrak,Regressors_Excluded,2006-11
26.75439365,Bolangir,Regressors_Excluded,2006-11
20.753046,Baragarh,Regressors_Excluded,2006-11
5.87638956,Boudh,Regressors_Excluded,2006-11
0.492520186,Cuttack,Regressors_Excluded,2006-11
63.82728565,Dhenkanal,Regressors_Excluded,2006-11
10.1088882,Deogarh,Regressors_Excluded,2006-11
27.27533732,Ganjam,Regressors_Excluded,2006-11
3.266168353,Gajapati,Regressors_Excluded,2006-11
30.51656859,Jagatsingpur,Regressors_Excluded,2006-11
16.77352279,Jajpur,Regressors_Excluded,2006-11
40.86457912,Jharsuguda,Regressors_Excluded,2006-11
26.69286454,Kalahandi,Regressors_Excluded,2006-11
41.98557125,Koaraput,Regressors_Excluded,2006-11
0.872610919,Keonjhar,Regressors_Excluded,2006-11
22.00270306,Kandhamal,Regressors_Excluded,2006-11
82.56663084,Kendrapara,Regressors_Excluded,2006-11
25.46679123,Khurda,Regressors_Excluded,2006-11
1.144643984,Mayurbhanj,Regressors_Excluded,2006-11
45.03817517,Malkangiri,Regressors_Excluded,2006-11
12.01138131,Nuapara,Regressors_Excluded,2006-11
15.07948558,Nawarangpur,Regressors_Excluded,2006-11
31.20155777,Nayagarh,Regressors_Excluded,2006-11
57.19459102,Puri,Regressors_Excluded,2006-11
1.245352922,Rayagada,Regressors_Excluded,2006-11
30.91110873,Sambalpur,Regressors_Excluded,2006-11
32.13752301,Sonepur,Regressors_Excluded,2006-11
20.73566565,Sundargarh,Regressors_Excluded,2006-11
2.007334481,Angul,Regressors_Excluded,2006-12
19.48948134,Balasore,Regressors_Excluded,2006-12
75.64873661,Bhadrak,Regressors_Excluded,2006-12
13.64360061,Bolangir,Regressors_Excluded,2006-12
6.069831238,Baragarh,Regressors_Excluded,2006-12
140.0480016,Boudh,Regressors_Excluded,2006-12
11.54143761,Cuttack,Regressors_Excluded,2006-12
15.233687,Dhenkanal,Regressors_Excluded,2006-12
2.973660216,Deogarh,Regressors_Excluded,2006-12
6.295401232,Ganjam,Regressors_Excluded,2006-12
118.1594836,Gajapati,Regressors_Excluded,2006-12
72.20068023,Jagatsingpur,Regressors_Excluded,2006-12
30.57775748,Jajpur,Regressors_Excluded,2006-12
13.18750206,Jharsuguda,Regressors_Excluded,2006-12
19.34742549,Kalahandi,Regressors_Excluded,2006-12
39.7765836,Koaraput,Regressors_Excluded,2006-12
5.114878881,Keonjhar,Regressors_Excluded,2006-12
42.02683368,Kandhamal,Regressors_Excluded,2006-12
100.5307672,Kendrapara,Regressors_Excluded,2006-12
19.56563898,Khurda,Regressors_Excluded,2006-12
29.91328897,Mayurbhanj,Regressors_Excluded,2006-12
26.48365758,Malkangiri,Regressors_Excluded,2006-12
42.72673438,Nuapara,Regressors_Excluded,2006-12
68.26085956,Nawarangpur,Regressors_Excluded,2006-12
37.12105827,Nayagarh,Regressors_Excluded,2006-12
19.53105547,Puri,Regressors_Excluded,2006-12
38.19621826,Rayagada,Regressors_Excluded,2006-12
18.92410861,Sambalpur,Regressors_Excluded,2006-12
48.40294831,Sonepur,Regressors_Excluded,2006-12
6.824735764,Sundargarh,Regressors_Excluded,2006-12
7.780996274,Angul,Regressors_Excluded,2007-1
66.81816327,Balasore,Regressors_Excluded,2007-1
157.3090485,Bhadrak,Regressors_Excluded,2007-1
13.9812585,Bolangir,Regressors_Excluded,2007-1
38.25119292,Baragarh,Regressors_Excluded,2007-1
24.47521508,Boudh,Regressors_Excluded,2007-1
24.02569228,Cuttack,Regressors_Excluded,2007-1
91.68467513,Dhenkanal,Regressors_Excluded,2007-1
79.31613532,Deogarh,Regressors_Excluded,2007-1
16.64347376,Ganjam,Regressors_Excluded,2007-1
30.34730557,Gajapati,Regressors_Excluded,2007-1
10.42073928,Jagatsingpur,Regressors_Excluded,2007-1
44.42584533,Jajpur,Regressors_Excluded,2007-1
67.06680264,Jharsuguda,Regressors_Excluded,2007-1
3.683448758,Kalahandi,Regressors_Excluded,2007-1
9.271198738,Koaraput,Regressors_Excluded,2007-1
10.07428694,Keonjhar,Regressors_Excluded,2007-1
20.77395013,Kandhamal,Regressors_Excluded,2007-1
242.419288,Kendrapara,Regressors_Excluded,2007-1
131.7543882,Khurda,Regressors_Excluded,2007-1
123.5587284,Mayurbhanj,Regressors_Excluded,2007-1
63.43015451,Malkangiri,Regressors_Excluded,2007-1
43.12622155,Nuapara,Regressors_Excluded,2007-1
103.836606,Nawarangpur,Regressors_Excluded,2007-1
89.36203849,Nayagarh,Regressors_Excluded,2007-1
13.27539907,Puri,Regressors_Excluded,2007-1
24.30646414,Rayagada,Regressors_Excluded,2007-1
2.488709541,Sambalpur,Regressors_Excluded,2007-1
62.46024284,Sonepur,Regressors_Excluded,2007-1
13.88722517,Sundargarh,Regressors_Excluded,2007-1
0.582863742,Angul,Regressors_Excluded,2007-2
81.24968158,Balasore,Regressors_Excluded,2007-2
121.2067171,Bhadrak,Regressors_Excluded,2007-2
23.02481044,Bolangir,Regressors_Excluded,2007-2
27.20012579,Baragarh,Regressors_Excluded,2007-2
49.2122705,Boudh,Regressors_Excluded,2007-2
