dist,phc,yr,mnth,totfever,bsc,bse,totsp,sppf,sppv,totrt,death,totact,totinj,outbreak,totrefer,totrdt,rdtpos_pf,rdtpos_pv
Gajapati,Urban Paralakhemundi,2007,July,,911,911,223,220,,223,,,,,,,,
Gajapati,B.K.Pada,2007,June,,1673,1673,168,168,,168,1,,,,,,,
Gajapati,Kasinagar,2007,October,,341,341,25,25,,25,,,,,,,,
Gajapati,Kasinagar,2007,September,,164,164,23,23,,23,,,,,,,,
Gajapati,R.Udaygiri,2007,August,,1074,1074,79,79,,79,,,,,,,,
Gajapati,R.Udaygiri,2007,July,,997,997,92,84,,92,,,,,,,,
Gajapati,B.K.Pada,2007,August,,1523,1523,114,114,,114,,,,,,,,
Gajapati,Gumma,2007,June,,569,569,56,56,,56,,,,,,,,
Gajapati,Gurandi,2007,August,,648,648,34,34,,34,,,,,,,,
Gajapati,R.Udaygiri,2007,June,,1090,1090,151,120,,151,,,,,,,,
Gajapati,B.K.Pada,2007,March,,1175,1175,67,67,,67,,,,,,,,
Gajapati,Rayagada(Gajapati),2007,April,,765,765,56,53,,56,,,,,,,,
Gajapati,Gumma,2007,July,,860,860,76,76,,76,,,,,,,,
Gajapati,Urban Paralakhemundi,2007,March,,613,613,101,98,,101,,,,,,,,
Gajapati,Rayagada(Gajapati),2007,July,,1136,1136,75,71,,75,,,,,,,,
Gajapati,Kasinagar,2007,April,,419,419,12,12,,12,,,,,,,,
Gajapati,Urban Paralakhemundi,2007,February,,547,547,90,86,,90,,,,,,,,
Gajapati,R.Udaygiri,2007,October,,813,813,67,63,,67,,,,,,,,
Gajapati,Gumma,2007,January,,480,480,73,73,,73,,,,,,,,
Gajapati,B.K.Pada,2007,November,,828,828,39,39,,39,,,,,,,,
Gajapati,Mohana,2007,November,,1629,1629,173,169,,173,,,,,,,,
Gajapati,Mohana,2007,January,,1422,1422,257,257,,257,,,,,,,,
Gajapati,Mohana,2007,June,,2300,2300,260,257,,260,,,,,,,,
Gajapati,Gurandi,2007,October,,489,489,30,26,,30,,,,,,,,
Gajapati,Kasinagar,2007,January,,329,329,7,7,,7,,,,,,,,
Gajapati,Gurandi,2007,March,,522,522,33,33,,33,,,,,,,,
Gajapati,Urban Paralakhemundi,2007,June,,809,809,113,111,,113,,,,,,,,
Gajapati,B.K.Pada,2007,October,,1348,1348,72,72,,72,,,,,,,,
Gajapati,Mohana,2007,July,,1961,1961,254,248,,254,,,,,,,,
Gajapati,R.Udaygiri,2007,May,,1184,1184,157,119,,157,,,,,,,,
Gajapati,Kasinagar,2007,March,,504,504,20,20,,20,1,,,,,,,
Gajapati,Mohana,2007,April,,1295,1295,183,181,,183,,,,,,,,
Gajapati,B.K.Pada,2007,September,,1021,1021,75,75,,75,,,,,,,,
Gajapati,Gumma,2007,March,,526,526,61,61,,61,,,,,,,,
Gajapati,Kasinagar,2007,November,,229,229,18,18,,18,,,,,,,,
Gajapati,Rayagada(Gajapati),2007,August,,1309,1309,109,104,,109,,,,,,,,
Gajapati,Urban Paralakhemundi,2007,May,,1172,1172,119,115,,119,,,,,,,,
Gajapati,Gurandi,2007,December,,538,538,29,29,,29,,,,,,,,
Gajapati,Gumma,2007,May,,805,805,82,82,,82,,,,,,,,
Gajapati,B.K.Pada,2007,April,,1022,1022,89,89,,89,,,,,,,,
Gajapati,Kasinagar,2007,May,,388,388,15,15,,15,,,,,,,,
Gajapati,Gumma,2007,September,,777,777,41,41,,41,,,,,,,,
Gajapati,R.Udaygiri,2007,November,,655,655,73,64,,73,,,,,,,,
Gajapati,Gurandi,2007,May,,559,559,27,27,,27,,,,,,,,
Gajapati,Rayagada(Gajapati),2007,March,,826,826,55,52,,55,,,,,,,,
Gajapati,R.Udaygiri,2007,December,,522,522,29,28,,29,,,,,,,,
Gajapati,B.K.Pada,2007,January,,1104,1104,61,61,,61,,,,,,,,
Gajapati,B.K.Pada,2007,February,,1083,1083,53,53,,53,,,,,,,,
Gajapati,Mohana,2007,August,,2421,2421,344,334,,344,,,,,,,,
Gajapati,Kasinagar,2007,July,,377,377,7,7,,7,,,,,,,,
Gajapati,Mohana,2007,December,,1180,1180,124,121,,124,,,,,,,,
Gajapati,Gumma,2007,November,,520,520,60,60,,60,,,,,,,,
Gajapati,Gumma,2007,December,,373,373,40,40,,40,,,,,,,,
Gajapati,Mohana,2006,May,,1794,1794,256,255,,256,,,,,,,,
Gajapati,Gurandi,2007,July,,559,559,33,30,,33,,,,,,,,
Gajapati,B.K.Pada,2007,December,,1199,1199,127,127,,127,,,,,,,,
Gajapati,Mohana,2007,February,,1379,1379,242,242,,242,,,,,,,,
Gajapati,Gurandi,2007,January,,519,519,27,27,,27,,,,,,,,
Gajapati,Gurandi,2007,September,,537,537,26,21,,26,,,,,,,,
Gajapati,Urban Paralakhemundi,2007,November,,748,748,160,155,,160,,,,,,,,
Gajapati,Gurandi,2007,June,,758,758,37,37,,37,,,,,,,,
Gajapati,R.Udaygiri,2007,April,,963,963,140,116,,140,,,,,,,,
Gajapati,Kasinagar,2007,June,,606,606,21,21,,21,,,,,,,,
Gajapati,Kasinagar,2007,February,,298,298,13,13,,13,,,,,,,,
Gajapati,Mohana,2007,September,,1975,1975,223,219,,223,,,,,,,,
Gajapati,Kasinagar,2007,December,,462,462,11,11,,11,,,,,,,,
Gajapati,B.K.Pada,2007,May,,1429,1429,137,137,,137,,,,,,,,
Gajapati,Urban Paralakhemundi,2007,September,,942,942,149,146,,149,,,,,,,,
Gajapati,Gurandi,2007,February,,579,579,31,30,,31,,,,,,,,
Gajapati,Mohana,2007,March,,1097,1097,184,184,,184,,,,,,,,
Gajapati,Urban Paralakhemundi,2007,October,,981,981,140,135,,140,,,,,,,,
Gajapati,Mohana,2007,October,,1868,1868,208,203,,208,,,,,,,,
Gajapati,Rayagada(Gajapati),2007,May,,903,903,79,73,,79,,,,,,,,
Gajapati,Urban Paralakhemundi,2007,December,,642,642,130,125,,130,,,,,,,,
Gajapati,Urban Paralakhemundi,2007,April,,617,617,87,75,,87,,,,,,,,
Gajapati,Gurandi,2007,April,,550,550,35,35,,35,,,,,,,,
Gajapati,Urban Paralakhemundi,2007,August,,1178,1178,198,196,,198,,,,,,,,
Gajapati,Gumma,2007,October,,655,655,43,43,,43,,,,,,,,
Gajapati,R.Udaygiri,2007,March,,802,802,106,73,,106,,,,,,,,
Gajapati,Rayagada(Gajapati),2007,June,,1261,1261,108,102,,108,,,,,,,,
Ganjam,Girisola,2007,December,,821,821,4,3,,4,,,,,,,,
Ganjam,Gobra,2007,May,,905,905,93,61,,91,,,,,,,,
Ganjam,Jagannathprasad,2007,March,,683,683,37,30,,37,,,,,,,,
Ganjam,Gobra,2007,December,,2133,2133,108,93,,108,,,,,,,,
Ganjam,Shergarh,2007,March,,1018,1018,95,75,,95,,,,,,,,
Ganjam,Bhatkumurda,2007,July,,1069,1069,52,44,,62,,,,,,,,
Ganjam,Badagad,2007,November,,1409,1409,125,100,,125,,,,,,,,
Ganjam,Polsara,2007,September,,2259,2259,151,119,,151,,,,,,,,
Ganjam,Jagannathprasad,2007,August,,1467,1467,46,39,,46,,,,,,,,
Ganjam,Khandadeuli,2007,December,,1614,1614,15,15,,15,,,,,,,,
Ganjam,Jagannathprasad,2007,September,,1200,1200,22,17,,22,,,,,,,,
Ganjam,Kabisuryanagar,2007,September,,1417,1417,88,68,,88,,,,,,,,
Ganjam,Girisola,2007,March,,1263,1263,16,13,,16,,,,,,,,
Ganjam,Muneipentha,2007,August,,1354,1354,39,36,,39,,,,,,,,
Ganjam,Bomkei,2007,February,,1241,1241,114,110,,114,,,,,,,,
Ganjam,Gallery,2007,August,,2022,2022,167,125,,167,,,,,,,,
Ganjam,Polsara,2007,June,,1382,1382,77,67,,77,,,,,,,,
Ganjam,Khandadeuli,2007,October,,1077,1077,25,25,,25,,,,,,,,
Ganjam,Gallery,2007,May,,1097,1097,76,57,,76,,,,,,,,
Ganjam,Keluapali,2007,November,,2301,2301,124,101,,124,,,,,,,,
Ganjam,Gallery,2007,April,,909,909,84,77,,84,,,,,,,,
Ganjam,Shergarh,2007,May,,1052,1052,39,31,,39,,,,,,,,
Ganjam,Kabisuryanagar,2007,October,,1239,1239,69,61,,69,,,,,,,,
Ganjam,Urban Chhatrapur,2007,September,,1031,1031,106,41,,104,,,,,,,,
Ganjam,Khallikot,2007,November,,1242,1242,30,29,,30,,,,,,,,
Ganjam,Sumandal,2007,August,,2068,2068,68,37,,57,,,,,,,,
Ganjam,Muneipentha,2007,October,,1289,1289,25,23,,25,,,,,,,,
Ganjam,Urban Berhampur,2007,July,,1419,1419,297,3,,295,,,,,,,,
Ganjam,Muneipentha,2008,July,,1459,1459,34,30,,30,,,,,,,,
Ganjam,Gobra,2007,August,,1247,1247,102,73,,102,,,,,,,,
Ganjam,Urban Berhampur,2007,April,,1008,1008,176,173,,176,,,,,,,,
Ganjam,Bomkei,2007,January,,1371,1371,63,57,,63,,,,,,,,
Ganjam,Urban Berhampur,2007,May,,1510,1510,296,286,,296,,,,,,,,
Ganjam,Bomkei,2007,November,,1003,1003,57,56,,57,,,,,,,,
Ganjam,Girisola,2007,September,,1475,1475,14,12,,14,,,,,,,,
Ganjam,Dharakot,2007,September,,1537,1537,121,113,,121,,,,,,,,
Ganjam,Adapada,2007,June,,1723,1723,44,44,,44,,,,,,,,
Ganjam,Badagad,2007,July,,1689,1689,167,128,,167,,,,,,,,
Ganjam,Girisola,2007,May,,1140,1140,10,9,,10,,,,,,,,
Ganjam,Sumandal,2007,December,,1313,1313,24,17,,23,,,,,,,,
Ganjam,Patrapur,2007,June,,1515,1515,43,34,,43,,,,,,,,
Ganjam,Urban Bhanjanagar,2007,April,,333,333,63,43,,63,,,,,,,,
Ganjam,Khallikot,2007,February,,732,732,29,27,,27,,,,,,,,
Ganjam,Gallery,2007,January,,686,686,238,236,,238,,,,,,,,
Ganjam,Bhatkumurda,2007,March,,1275,1275,57,51,,28,,,,,,,,
Ganjam,Adapada,2007,October,,1608,1608,81,73,,81,,,,,,,,
Ganjam,Bhatkumurda,2007,June,,1187,1187,44,35,,44,,,,,,,,
Ganjam,Urban Bhanjanagar,2007,January,,274,274,61,47,,61,,,,,,,,
Ganjam,Khallikot,2007,September,,1208,1208,30,23,,30,,,,,,,,
Ganjam,Khandadeuli,2007,May,,690,690,14,12,,14,,,,,,,,
Ganjam,Adapada,2007,September,,1441,1441,67,56,,67,,,,,,,,
Ganjam,Patrapur,2007,October,,1619,1619,20,19,,20,,,,,,,,
Ganjam,Urban Berhampur,2007,November,,1225,1225,179,179,,179,,,,,,,,
Ganjam,Jagannathprasad,2007,December,,1047,1047,18,16,,18,,,,,,,,
Ganjam,Gobra,2007,September,,1244,1244,120,72,,120,,,,,,,,
Ganjam,Sumandal,2007,March,,1183,1183,43,26,,43,,,,,,,,
Ganjam,Urban Berhampur,2007,October,,1715,1715,236,236,,236,,,,,,,,
Ganjam,Bomkei,2007,March,,1309,1309,98,95,,98,,,,,,,,
Ganjam,Dharakot,2007,February,,846,846,72,60,,72,,,,,,,,
Ganjam,Khandadeuli,2007,March,,661,661,15,15,,15,,,,,,,,
Ganjam,Khallikot,2007,January,,587,587,18,13,,18,,,,,,,,
Ganjam,Kukudakhandi,2007,September,,1756,1756,894,68,,84,,,,,,,,
Ganjam,Urban Chhatrapur,2007,October,,1214,1214,135,72,,133,,,,,,,,
Ganjam,Gobra,2007,November,,1076,1076,95,70,,95,,,,,,,,
Ganjam,Kabisuryanagar,2007,March,,847,847,39,31,,39,,,,,,,,
Ganjam,Keluapali,2007,June,,868,63,,,,,,,,,,,,
Ganjam,Adapada,2007,March,,1433,1433,56,46,,56,,,,,,,,
Ganjam,Girisola,2007,August,,1111,1111,5,4,,5,,,,,,,,
Ganjam,Adapada,2007,August,,1842,1842,65,51,,65,,,,,,,,
Ganjam,Kabisuryanagar,2007,May,,876,876,27,18,,17,,,,,,,,
Ganjam,Belgaon,2007,January,,589,589,15,15,,15,,,,,,,,
Ganjam,Jagannathprasad,2007,April,,870,870,49,41,,49,,,,,,,,
Ganjam,Khandadeuli,2007,April,,622,622,12,12,,12,,,,,,,,
Ganjam,Keluapali,2007,October,,1501,320,2,1,,2,,,,,,,,
Ganjam,Patrapur,2007,February,,1220,1220,31,29,,31,,,,,,,,
Ganjam,Urban Berhampur,2007,January,,1078,1078,173,167,,173,,,,,,,,
Ganjam,Patrapur,2007,November,,1668,1668,33,32,,33,,,,,,,,
Ganjam,Kabisuryanagar,2007,June,,1194,1194,54,29,,54,,,,,,,,
Ganjam,Khallikot,2007,July,,975,975,29,27,,29,,,,,,,,
Ganjam,Khandadeuli,2007,January,,695,695,13,13,,13,,,,,,,,
Ganjam,Adapada,2007,December,,1314,1314,79,69,,79,,,,,,,,
Ganjam,Keluapali,2007,January,,694,694,21,21,,21,,,,,,,,
Ganjam,Bomkei,2007,August,,1282,1282,85,81,,85,,,,,,,,
Ganjam,Bomkei,2007,May,,953,953,85,82,,85,,,,,,,,
Ganjam,Shergarh,2007,January,,908,908,129,106,,129,,,,,,,,
Ganjam,Urban Chhatrapur,2007,March,,454,454,43,16,,41,,,,,,,,
Ganjam,Badagad,2007,August,,1722,1722,185,135,,185,,,,,,,,
Ganjam,Jagannathprasad,2007,June,,1091,1091,25,16,,25,,,,,,,,
Ganjam,Gobra,2007,April,,964,964,83,59,,83,,,,,,,,
Ganjam,Badagad,2007,May,,1487,1487,148,117,,148,,,,,,,,
Ganjam,Adapada,2007,July,,1837,1837,51,44,,51,,,,,,,,
Ganjam,Patrapur,2007,July,,1507,1507,18,17,,18,,,,,,,,
Ganjam,Jagannathprasad,2007,February,,801,801,25,15,,25,,,,,,,,
Ganjam,Sumandal,2007,May,,1010,1010,33,19,,35,,,,,,,,
Ganjam,Shergarh,2007,November,,790,790,86,73,,84,,,,,,,,
Ganjam,Polsara,2007,December,,1340,1340,82,68,,81,,,,,,,,
Ganjam,Keluapali,2007,February,,687,687,17,17,,17,,,,,,,,
Ganjam,Khallikot,2007,June,,1173,1173,42,35,,42,,,,,,,,
Ganjam,Kukudakhandi,2007,December,,1315,1315,47,39,,47,,,,,,,,
Ganjam,Kukudakhandi,2007,November,,1287,1287,41,36,,41,,,,,,,,
Ganjam,Keluapali,2007,August,,1309,98,4,4,,4,,,,,,,,
Ganjam,Kabisuryanagar,2007,February,,856,856,54,47,,54,,,,,,,,
Ganjam,Khallikot,2007,December,,1276,1276,14,12,,14,,,,,,,,
Ganjam,Khallikot,2007,March,,676,676,33,29,,33,,,,,,,,
Ganjam,Urban Berhampur,2007,March,,985,985,116,110,,116,,,,,,,,
Ganjam,Muneipentha,2007,April,,1010,1010,19,13,,19,,,,,,,,
Ganjam,Kukudakhandi,2007,March,,1255,1255,54,48,,54,,,,,,,,
Ganjam,Keluapali,2007,May,,1351,98,,,,,,,,,,,,
Ganjam,Muneipentha,2007,February,,871,871,25,23,,25,,,,,,,,
Ganjam,Muneipentha,2007,June,,1424,1424,35,28,,35,,,,,,,,
Ganjam,Kukudakhandi,2007,October,,1792,1792,54,49,,54,,,,,,,,
Ganjam,Jagannathprasad,2007,November,,1186,1186,24,18,,23,,,,,,,,
Ganjam,Urban Chhatrapur,2007,December,,413,413,43,23,,43,,,,,,,,
Ganjam,Kabisuryanagar,2007,December,,1675,1675,80,69,,80,,,,,,,,
Ganjam,Kabisuryanagar,2007,January,,627,627,25,9,,25,,,,,,,,
Ganjam,Bhatkumurda,2007,December,,1753,1753,78,60,,78,,,,,,,,
Ganjam,Girisola,2007,July,,1039,1038,8,8,,8,,,,,,,,
Ganjam,Adapada,2007,May,,1368,1368,39,30,,39,,,,,,,,
Ganjam,Dharakot,2007,April,,1049,1049,70,63,,70,,,,,,,,
Ganjam,Sumandal,2007,June,,1206,1206,35,22,,32,,,,,,,,
Ganjam,Patrapur,2007,September,,1343,1343,31,28,,31,,,,,,,,
Ganjam,Urban Bhanjanagar,2007,March,,276,276,45,35,,45,,,,,,,,
Ganjam,Khandadeuli,2007,September,,1211,1211,21,19,,21,,,,,,,,
Ganjam,Badagad,2007,April,,1451,1451,113,97,,113,,,,,,,,
Ganjam,Jagannathprasad,2007,January,,477,477,25,19,,25,,,,,,,,
Ganjam,Girisola,2007,November,,1092,1092,7,7,,7,,,,,,,,
Ganjam,Dharakot,2007,December,,1561,1561,130,118,,124,,,,,,,,
Ganjam,Gallery,2007,July,,1480,1480,221,213,,221,,,,,,,,
Ganjam,Urban Berhampur,2007,August,,1642,1642,292,288,,292,,,,,,,,
Ganjam,Khallikot,2007,April,,592,592,27,21,,27,,,,,,,,
Ganjam,Shergarh,2007,September,,1661,1661,155,134,,153,,,,,,,,
Ganjam,Shergarh,2007,July,,1333,1333,65,54,,65,,,,,,,,
Ganjam,Urban Chhatrapur,2007,January,,268,268,28,15,,25,,,,,,,,
Ganjam,Keluapali,2007,March,,856,49,,,,,,,,,,,,
Ganjam,Urban Bhanjanagar,2007,September,,414,414,23,10,,23,,,,,,,,
Ganjam,Urban Berhampur,2007,September,,1951,1951,217,217,,217,,,,,,,,
Ganjam,Sumandal,2007,July,,1308,1308,46,29,,45,,,,,,,,
Ganjam,Keluapali,2007,September,,1563,124,,,,,,,,,,,,
Ganjam,Urban Bhanjanagar,2007,May,,340,340,47,25,,47,,,,,,,,
Ganjam,Adapada,2007,February,,1269,1269,61,57,,61,,,,,,,,
Ganjam,Patrapur,2007,December,,1697,1697,40,38,,40,,,,,,,,
Ganjam,Bomkei,2007,June,,1067,1067,70,69,,70,,,,,,,,
Ganjam,Sumandal,2007,September,,1757,1757,32,18,,27,,,,,,,,
Ganjam,Muneipentha,2007,January,,757,757,14,13,,14,,,,,,,,
Ganjam,Khandadeuli,2007,June,,509,509,10,8,,10,,,,,,,,
Ganjam,Adapada,2007,January,,1565,1565,74,69,,74,,,,,,,,
Ganjam,Badagad,2007,October,,1881,1881,195,175,,195,,,,,,,,
Ganjam,Muneipentha,2007,March,,905,905,19,16,,19,,,,,,,,
Ganjam,Gallery,2007,June,,1394,1394,113,96,,113,,,,,,,,
Ganjam,Kabisuryanagar,2007,August,,1415,1415,72,58,,72,,,,,,,,
Ganjam,Sumandal,2007,February,,811,811,36,22,,36,,,,,,,,
Ganjam,Adapada,2007,November,,1330,1330,48,40,,48,,,,,,,,
Ganjam,Kukudakhandi,2007,May,,1166,1166,40,34,,40,,,,,,,,
Ganjam,Polsara,2007,January,,882,882,74,58,,74,,,,,,,,
Ganjam,Khallikot,2007,May,,681,681,31,30,,31,,,,,,,,
Ganjam,Polsara,2007,October,,1559,1559,90,70,,90,,,,,,,,
Ganjam,Bhatkumurda,2007,April,,649,649,23,20,,23,,,,,,,,
Ganjam,Girisola,2007,October,,1461,1461,7,5,,7,,,,,,,,
Ganjam,Badagad,2007,December,,1932,1932,102,91,,102,,,,,,,,
Ganjam,Sumandal,2007,January,,666,666,27,15,,27,,,,,,,,
Ganjam,Urban Bhanjanagar,2007,October,,580,580,30,21,,30,,,,,,,,
Ganjam,Badagad,2007,September,,1624,1624,177,127,,177,,,,,,,,
Ganjam,Shergarh,2007,August,,1751,1751,236,204,,223,,,,,,,,
Ganjam,Kukudakhandi,2007,June,,1354,1354,43,34,,43,,,,,,,,
Ganjam,Kukudakhandi,2007,April,,1214,1214,65,50,,65,,,,,,,,
Ganjam,Gobra,2007,March,,734,734,79,53,,74,,,,,,,,
Ganjam,Polsara,2007,July,,1338,1338,98,78,,98,,,,,,,,
Ganjam,Urban Berhampur,2007,February,,1122,1122,167,163,,167,,,,,,,,
Ganjam,Shergarh,2007,December,,1176,1176,116,107,,113,,,,,,,,
Ganjam,Dharakot,2007,March,,1014,1014,104,86,,104,,,,,,,,
Ganjam,Urban Chhatrapur,2007,August,,960,960,82,40,,82,,,,,,,,
Ganjam,Keluapali,2007,April,,971,72,,,,,,,,,,,,
Ganjam,Khallikot,2007,August,,1119,1119,30,24,,30,,,,,,,,
Ganjam,Urban Chhatrapur,2007,November,,566,566,77,42,,77,,,,,,,,
Ganjam,Urban Chhatrapur,2007,June,,795,795,75,14,,75,,,,,,,,
Ganjam,Gobra,2007,January,,668,668,65,49,,65,,,,,,,,
Ganjam,Shergarh,2007,February,,863,863,55,38,,55,,,,,,,,
Ganjam,Jagannathprasad,2007,July,,1210,1210,41,36,,41,,,,,,,,
Ganjam,Bomkei,2007,December,,1410,1410,86,85,,86,,,,,,,,
Ganjam,Gobra,2007,June,,812,812,86,52,,85,,,,,,,,
Ganjam,Muneipentha,2007,May,,1112,1112,19,14,,19,,,,,,,,
Ganjam,Khandadeuli,2007,February,,639,639,16,16,,16,,,,,,,,
Ganjam,Muneipentha,2007,December,,1138,1138,29,27,,29,,,,,,,,
Ganjam,Belgaon,2007,December,,1235,1235,4,3,,4,,,,,,,,
Ganjam,Kukudakhandi,2007,February,,1024,1024,38,34,,38,,,,,,,,
Ganjam,Badagad,2007,January,,989,98,98,87,,98,,,,,,,,
Ganjam,Gallery,2007,December,,1277,1277,133,83,,133,,,,,,,,
Ganjam,Patrapur,2007,May,,1098,1098,48,39,,48,,,,,,,,
Ganjam,Gobra,2007,February,,655,655,76,60,,75,,,,,,,,
Ganjam,Polsara,2007,March,,1133,1133,77,66,,77,,,,,,,,
Ganjam,Bomkei,2007,September,,1306,1306,77,74,,77,,,,,,,,
Ganjam,Dharakot,2007,January,,963,963,83,78,,83,,,,,,,,
Ganjam,Bomkei,2007,October,,1360,1360,85,81,,85,,,,,,,,
Ganjam,Bhatkumurda,2007,November,,1388,1388,69,55,,69,,,,,,,,
Ganjam,Dharakot,2007,June,,1194,1194,96,80,,96,,,,,,,,
Ganjam,Polsara,2007,February,,1045,1045,80,65,,80,,,,,,,,
Ganjam,Gobra,2007,October,,1266,1266,123,91,,123,,,,,,,,
Ganjam,Gallery,2007,October,,1262,1262,140,89,,140,,,,,,,,
Ganjam,Jagannathprasad,2008,October,,995,995,17,15,,17,,,,,,,,
Ganjam,Keluapali,2007,December,,1903,1903,32,31,,32,,,,,,,,
Ganjam,Urban Bhanjanagar,2007,August,,512,512,47,31,,47,,,,,,,,
Ganjam,Bhatkumurda,2007,February,,847,847,41,35,,49,,,,,,,,
Ganjam,Bhatkumurda,2007,January,,905,905,56,49,,45,,,,,,,,
Ganjam,Bhatkumurda,2007,September,,1609,1609,64,52,,64,,,,,,,,
Ganjam,Bomkei,2007,April,,1047,1047,83,80,,83,,,,,,,,
Ganjam,Urban Bhanjanagar,2007,December,,267,267,28,18,,28,,,,,,,,
Ganjam,Polsara,2007,November,,1380,1380,93,74,,93,,,,,,,,
Ganjam,Shergarh,2007,June,,1296,1296,150,132,,149,,,,,,,,
Ganjam,Girisola,2007,June,,1364,1364,12,7,,12,,,,,,,,
Ganjam,Polsara,2007,April,,845,845,55,46,,55,,,,,,,,
Ganjam,Urban Berhampur,2007,June,,1390,1390,323,320,,323,,,,,,,,
Ganjam,Bhatkumurda,2007,August,,1276,1276,81,39,,81,,,,,,,,
Ganjam,Shergarh,2007,October,,1219,1219,119,108,,118,,,,,,,,
Ganjam,Girisola,2007,February,,670,670,12,7,,12,,,,,,,,
Ganjam,Kukudakhandi,2007,August,,1322,1322,57,47,,57,,,,,,,,
Ganjam,Dharakot,2007,August,,1865,1865,124,112,,124,,,,,,,,
Ganjam,Kabisuryanagar,2007,November,,1320,1320,46,39,,46,,,,,,,,
Ganjam,Kukudakhandi,2007,January,,865,865,54,48,,54,,,,,,,,
Ganjam,Patrapur,2007,March,,1385,1385,59,46,,59,,,,,,,,
Ganjam,Dharakot,2007,October,,1620,1620,90,88,,90,,,,,,,,
Ganjam,Badagad,2007,June,,1485,1485,133,81,,133,,,,,,,,
Ganjam,Bhatkumurda,2007,October,,1196,1196,60,53,,60,,,,,,,,
Ganjam,Polsara,2007,August,,2189,2189,128,108,,128,,,,,,,,
Ganjam,Gallery,2007,February,,500,500,123,120,,123,,,,,,,,
Ganjam,Shergarh,2007,April,,1102,1102,96,85,,94,,,,,,,,
Ganjam,Urban Chhatrapur,2007,July,,635,635,50,22,,57,,,,,,,,
Ganjam,Patrapur,2007,April,,1397,1397,59,51,,59,,,,,,,,
Ganjam,Urban Berhampur,2007,December,,1017,1017,160,160,,160,,,,,,,,
Ganjam,Gallery,2007,November,,1041,1041,35,31,,35,,,,,,,,
Ganjam,Dharakot,2007,November,,1579,1579,83,77,,80,,,,,,,,
Ganjam,Urban Chhatrapur,2007,May,,595,595,58,36,,56,,,,,,,,
Ganjam,Gobra,2007,July,,1311,1311,119,77,,119,,,,,,,,
Ganjam,Sumandal,2007,April,,999,999,43,28,,41,,,,,,,,
Ganjam,Gallery,2007,March,,656,656,76,68,,76,,,,,,,,
Ganjam,Urban Bhanjanagar,2007,November,,356,356,34,20,,34,,,,,,,,
Ganjam,Khandadeuli,2007,November,,1171,1171,14,14,,14,,,,,,,,
Ganjam,Dharakot,2007,July,,1583,1583,104,93,,104,,,,,,,,
Ganjam,Bomkei,2007,July,,1041,1041,62,59,,62,,,,,,,,
Ganjam,Girisola,2007,January,,893,893,12,6,,12,,,,,,,,
Ganjam,Gallery,2007,September,,1846,1846,220,196,,220,,,,,,,,
Ganjam,Khandadeuli,2007,July,,812,812,12,12,,12,,,,,,,,
Ganjam,Jagannathprasad,2007,May,,1056,1056,36,24,,36,,,,,,,,
Ganjam,Urban Chhatrapur,2007,February,,311,311,32,17,,32,,,,,,,,
Ganjam,Urban Chhatrapur,2007,April,,274,274,25,12,,25,,,,,,,,
Ganjam,Kabisuryanagar,2007,June,,1148,1148,45,37,,45,,,,,,,,
Ganjam,Patrapur,2007,August,,1939,1939,64,62,,64,,,,,,,,
Ganjam,Muneipentha,2007,November,,1075,1075,30,26,,30,,,,,,,,
Ganjam,Badagad,2007,March,,1433,1433,114,107,,114,,,,,,,,
Ganjam,Patrapur,2007,January,,886,886,38,31,,38,,,,,,,,
Ganjam,Girisola,2007,April,,799,799,4,3,,4,,,,,,,,
Ganjam,Urban Bhanjanagar,2007,February,,298,298,38,27,,38,,,,,,,,
Ganjam,Polsara,2007,May,,890,890,72,62,,72,,,,,,,,
Ganjam,Muneipentha,2007,September,,1054,1054,28,26,,28,,,,,,,,
Ganjam,Khandadeuli,2007,August,,1283,1283,14,14,,14,,,,,,,,
Ganjam,Khallikot,2007,October,,781,781,17,11,,17,,,,,,,,
Ganjam,Dharakot,2007,May,,1209,1209,91,75,,91,,,,,,,,
Ganjam,Kabisuryanagar,2007,April,,746,746,32,17,,32,,,,,,,,
Ganjam,Kukudakhandi,2007,July,,1404,1404,34,27,,34,,,,,,,,
Ganjam,Adapada,2007,April,,1423,1423,42,39,,42,,,,,,,,
Jagatsingpur,Biridi,2007,April,,241,241,,,,,,,,,,,,
Jagatsingpur,Naugaon,2007,September,,147,147,,,,,,,,,,,,
Jagatsingpur,Manijanga,2007,September,,713,713,8,2,,8,,,,,,,,
Jagatsingpur,Manijanga,2007,December,,325,325,5,,,5,,,,,,,,
Jagatsingpur,Biridi,2007,February,,260,260,,,,,,,,,,,,
Jagatsingpur,Naugaon,2007,November,,156,156,,,,,,,,,,,,
Jagatsingpur,Ersama,2007,July,,757,757,,,,,,,,,,,,
Jagatsingpur,Kujang,2007,April,,314,314,,,,,,,,,,,,
Jagatsingpur,"H.Q.Hospital, Jagatsingpur",2007,March,,91,91,9,,,9,,,,,,,,
Jagatsingpur,"H.Q.Hospital, Jagatsingpur",2007,May,,159,159,15,,,15,,,,,,,,
Jagatsingpur,Mandasahi,2007,October,,979,979,1,1,,1,,,,,,,,
Jagatsingpur,Raghunathpur,2007,September,,328,328,,,,,,,,,,,,
Jagatsingpur,"H.Q.Hospital, Jagatsingpur",2007,August,,413,413,59,1,,59,,,,,,,,
