dist,phc,yr,mnth,totfever,bsc,bse,totsp,sppf,sppv,totrt,death,totact,totinj,outbreak,totrefer,totrdt,rdtpos_pf,rdtpos_pv
Bhadrak,Basudevpur,2006,October,,2465,2465,7,,,7,,,,,,,,
Balasore,Remuna,2006,August,,725,725,5,5,,5,,,,,,,,
Baragarh,Bijepur,2006,July,,1040,1040,,,,,,,,,,,,
Dhenkanal,Odapada,2006,February,,846,846,138,138,,138,,,,,,,,
Baragarh,Padmapur Hospital,2006,March,,291,291,20,12,,18,,,,,,,,
Baragarh,Katapali,2006,August,,1799,1799,18,11,,18,,,,,,,,
Cuttack,Bindharima,2006,March,,212,212,,,,,,,,,,,,
Cuttack,Maniabandha,2006,February,,544,544,37,28,,37,,,,,,,,
Balasore,Remuna,2006,June,,1086,1086,5,5,,5,1,,,,,,,
Cuttack,Bentaka,2006,November,,1380,1380,,,,,,,,,,,,
Boudh,Manamunda,2006,December,,1220,1220,134,107,,134,,,,,,,,
Cuttack,Adaspur,2006,June,,413,413,2,1,,2,,,,,,,,
Bhadrak,Bhadrak Town,2006,June,,789,789,34,21,,34,,,,,,,,
Dhenkanal,Aimalberni,2006,April,,1139,1139,182,175,,181,,,,,,,,
Baragarh,Bijepur,2006,February,,887,887,1,,,1,,,,,,,,
Cuttack,Nischantkoili,2006,January,,814,814,5,,,5,,,,,,,,
Cuttack,Bentaka,2006,August,,1521,1521,,,,,,,,,,,,
Angul,Godibandha,2006,October,,2250,2250,225,82,,225,,,,,,,,
Dhenkanal,Beltikir,2006,June,,877,877,46,46,,46,,,,,,,,
Cuttack,Mahanga,2006,January,,474,474,3,2,,3,,,,,,,,
Balasore,Anantapur,2006,November,,1450,1450,41,21,,41,,,,,,,,
Bolangir,Tureikella,2006,May,,1088,1088,29,25,,25,,,,,,,,
Balasore,Jaleswapur,2006,August,,867,867,2,2,,2,,,,,,,,
Angul,Koshala,2006,March,,2347,2347,151,141,,151,1,,,,,,,
Cuttack,Subarnapur,2006,May,,766,766,12,1,,12,,,,,,,,
Bhadrak,Dhamnagar,2006,March,,996,996,4,,,4,,,,,,,,
Angul,Khamar,2006,May,,1619,1619,158,144,,158,,,,,,,,
Deogarh,Bamparda,2006,March,,754,754,106,98,,65,,,,,,,,
Balasore,Gopalpur,2006,October,,540,540,4,,,4,,,,,,,,
Bhadrak,Basudevpur,2006,September,,2326,2326,5,,,5,,,,,,,,
Baragarh,Agalpur,2006,August,,1874,1874,51,38,,51,,,,,,,,
Baragarh,Jamala,2006,October,,914,914,11,9,,11,,,,,,,,
Balasore,Hatigarh,2006,October,,1232,1232,6,,,6,,,,,,,,
Cuttack,Kanpur,2006,January,,688,688,20,18,,20,,,,,,,,
Bhadrak,Chandabali,2006,July,,2732,2732,8,2,,8,,,,,,,,
Balasore,Anantapur,2006,December,,2360,2360,26,8,,26,,,,,,,,
Cuttack,Kanpur,2006,December,,976,976,63,60,,63,,,,,,,,
Boudh,Aderigarh,2006,June,,902,902,54,52,,54,,,,,,,,
Balasore,Basta,2006,July,,1121,1121,27,18,,27,,,,,,,,
Bhadrak,Bhandaripokhari,2006,June,,989,989,5,1,,5,,,,,,,,
Balasore,Iswarpur,2006,October,,528,528,29,28,,29,,,,,,,,
Boudh,Baunsuni,2006,March,,1380,1380,79,44,,79,1,,,,,,,
Dhenkanal,Aimalberni,2006,May,,914,914,113,99,,113,,,,,,,,
Cuttack,Berhampur(Cuttack),2006,January,,504,504,17,,,17,,,,,,,,
Bolangir,Muribahal,2006,October,,874,874,73,29,,73,,,,,,,,
Baragarh, Dova,2006,June,,162,162,8,1,,8,,,,,,,,
Dhenkanal,Office Clinic,2006,July,,569,569,11,8,,11,,,,,,,,
Angul,Bantala,2006,June,,1343,1343,207,166,,207,,,,,,,,
Bhadrak,Dhamnagar,2006,August,,1694,1694,4,,,4,,,,,,,,
Balasore,Berhampur(Balasore),2006,September,,1056,1056,7,7,,7,,,,,,,,
Angul,Bantala,2006,August,,1997,1997,191,160,,191,,,,,,,,
Bolangir,Jamugaon,2006,December,,524,524,71,12,,71,,,,,,,,
Cuttack,Berhampur(Cuttack),2006,June,,640,640,20,,,20,,,,,,,,
Dhenkanal,Birasal,2006,September,,1023,1023,62,50,,62,,,,,,,,
Balasore,Balasore Town,2006,January,,344,344,19,19,,19,,,,,,,,
Baragarh,Bhukta,2006,May,,385,385,6,6,,6,,,,,,,,
Dhenkanal,Aimalberni,2006,July,,2082,2082,214,200,,214,,,,,,,,
Cuttack,Bindharima,2006,September,,276,276,3,3,,3,,,,,,,,
Bolangir,Ghasian,2006,March,,1673,1673,127,105,,120,,,,,,,,
Dhenkanal,Aimalberni,2006,June,,1197,1197,116,109,,115,,,,,,,,
Bolangir,Belpara,2006,February,,705,705,43,26,,43,,,,,,,,
Angul,Banarpal,2006,February,,838,838,96,91,,96,,,,,,,,
Balasore,Gopalpur,2006,June,,512,512,8,,,8,,,,,,,,
Balasore,Iswarpur,2006,August,,519,519,23,23,,23,,,,,,,,
Baragarh,Padmapur Hospital,2006,July,,569,569,96,65,,92,,,,,,,,
Dhenkanal,Mathakargola,2006,May,,854,854,88,62,,88,,,,,,,,
Baragarh,Bukramunda,2006,August,,1301,1301,73,73,,73,,,,,,,,
Balasore,Gopalpur,2006,March,,897,897,8,,,8,,,,,,,,
Balasore,Basta,2006,February,,533,533,11,9,,11,,,,,,,,
Bolangir,Loisinga,2006,November,,1045,1045,35,25,,35,,,,,,,,
Angul,Bantala,2006,January,,1534,1534,192,176,,192,,,,,,,,
Balasore,Basta,2006,June,,1118,1118,7,4,,7,1,,,,,,,
Bolangir,Chudapali,2006,May,,490,490,48,14,,16,,,,,,,,
Baragarh,Bhukta,2006,March,,447,447,9,8,,9,,,,,,,,
Bolangir,Deogaon,2006,September,,1545,1545,121,112,,100,,,,,,,,
Angul,R.K.Nagar,2006,April,,2243,2243,249,245,,249,,,,,,,,
Baragarh,Bhukta,2006,January,,348,348,8,6,,8,,,,,,,,
Baragarh,Bijepur,2006,May,,582,582,1,,,1,,,,,,,,
Baragarh,Bheden,2006,July,,884,884,58,47,,58,,,,,,,,
Cuttack,Maniabandha,2006,March,,721,721,43,29,,43,,,,,,,,
Balasore,Hatigarh,2006,February,,704,704,3,,,3,,,,,,,,
Bolangir,Khaprakhol,2006,January,,596,596,53,43,,53,,,,,,,,
Balasore,Rupsa,2006,February,,766,766,4,3,,4,,,,,,,,
Boudh,Aderigarh,2006,September,,1018,1018,55,52,,55,2,,,,,,,
Balasore,Berhampur(Balasore),2006,October,,1070,1070,5,5,,5,,,,,,,,
Deogarh,Bamparda,2006,June,,591,591,69,48,,13,,,,,,,,
Balasore,Gopalpur,2006,November,,657,657,3,,,3,,,,,,,,
Dhenkanal,Birasal,2006,March,,1103,1103,35,33,,35,,,,,,,,
Baragarh, Dova,2006,January,,126,126,3,,,3,,,,,,,,
Balasore,Berhampur(Balasore),2006,February,,627,627,1,1,,1,,,,,,,,
Cuttack,Maniabandha,2006,May,,711,711,18,7,,18,,,,,,,,
Baragarh,Sohella,2006,December,,710,710,26,26,,26,,,,,,,,
Cuttack,Mahidharpara,2006,October,,1115,1115,7,6,,7,,,,,,,,
Dhenkanal,Aimalberni,2006,January,,1142,1142,184,176,,181,,,,,,,,
Dhenkanal,Parjang,2006,June,,654,654,10,10,,10,,,,,,,,
Bolangir,Chudapali,2006,January,,327,327,36,8,,36,,,,,,,,
Bhadrak,Basudevpur,2006,August,,1992,1992,5,3,,5,,,,,,,,
Baragarh,Padmapur Hospital,2006,October,,398,398,58,32,,57,,,,,,,,
Bolangir,Tureikella,2006,January,,1731,1731,254,195,,240,,,,,,,,
Balasore,Iswarpur,2006,September,,431,431,17,17,,17,,,,,,,,
Bolangir,Kholen,2006,September,,1151,1151,65,22,,48,,,,,,,,
Bhadrak,Bhadrak Town,2006,April,,677,677,28,23,,28,,,,,,,,
Baragarh,Bheden,2006,November,,740,740,25,19,,25,,,,,,,,
Cuttack,Bindharima,2006,August,,318,318,5,5,,5,,,,,,,,
Angul,Koshala,2006,July,,2405,2405,266,238,,266,,,,,,,,
Bolangir,Ghasian,2006,January,,901,901,67,58,,64,,,,,,,,
Balasore,Gopalpur,2006,April,,252,252,2,,,2,,,,,,,,
Cuttack,Niali,2006,March,,332,332,,,,,,,,,,,,
Bolangir,Sindheikela,2006,May,,832,832,23,4,,23,,,,,,,,
Cuttack,Mahanga,2006,October,,835,835,17,3,,17,,,,,,,,
Balasore,Nilagiri S.D.H,2006,April,,148,148,10,8,,10,,,,,,,,
Cuttack,Salepur,2006,December,,1183,1183,1,,,1,,,,,,,,
Balasore,Iswarpur,2006,March,,239,239,74,72,,74,1,,,,,,,
Dhenkanal,Beltikir,2006,March,,815,815,44,43,,44,,,,,,,,
Dhenkanal,Sriramchandrapur,2006,August,,1421,1421,85,69,,85,,,,,,,,
Cuttack,Adaspur,2006,September,,1016,1016,6,4,,6,,,,,,,,
Baragarh,Agalpur,2006,December,,913,913,12,8,,12,,,,,,,,
Baragarh,Pahadsirigida,2006,September,,1506,1506,49,15,,49,,,,,,,,
Bhadrak,Chandabali,2006,December,,1348,1348,8,2,,8,,,,,,,,
Bolangir,Muribahal,2006,July,,1495,1405,87,30,,87,,,,,,,,
Cuttack,Nischantkoili,2006,August,,721,721,1,,,1,,,,,,,,
Cuttack,Bindharima,2006,December,,481,481,6,6,,6,,,,,,,,
Baragarh,Pahadsirigida,2006,May,,1009,1009,40,12,,40,,,,,,,,
Deogarh,Chhatabar,2006,October,,1352,1352,138,119,,110,,,,,,,,
Cuttack,Tangi,2006,November,,1195,1195,4,4,,3,,,,,,,,
Bhadrak,Bhadrak Town,2006,November,,716,716,31,12,,31,,,,,,,,
Dhenkanal,Beltikir,2006,July,,1231,1231,57,56,,57,,,,,,,,
Cuttack,Subarnapur,2006,December,,548,548,17,2,,17,,,,,,,,
Baragarh, Dova,2006,March,,132,132,4,1,,4,,,,,,,,
Bhadrak,Bhandaripokhari,2006,August,,891,891,,,,,,,,,,,,
Dhenkanal,Birasal,2006,June,,554,554,28,26,,28,,,,,,,,
Balasore,Simulia,2006,September,,883,883,8,4,,8,,,,,,,,
Bolangir,Sindheikela,2006,September,,2077,2077,57,13,,57,,,,,,,,
Bolangir,Belpara,2006,December,,999,999,92,81,,92,,,,,,,,
Bolangir,Sindheikela,2006,August,,1892,1892,47,15,,47,,,,,,,,
Cuttack,Mahidharpara,2006,May,,406,406,6,6,,6,,,,,,,,
Baragarh,Bhattli,2006,July,,913,913,25,24,,20,,,,,,,,
Dhenkanal,"HQ Hospital,Dhenkanal",2006,March,,140,140,10,10,,10,,,,,,,,
Cuttack,Salepur,2006,August,,1143,1143,1,,,1,,,,,,,,
Boudh,Aderigarh,2006,February,,1120,1120,43,41,,43,,,,,,,,
Balasore,Simulia,2006,July,,1452,1452,12,8,,12,,,,,,,,
Bhadrak,Barpada,2006,July,,1711,1711,3,2,,3,,,,,,,,
Cuttack,Salepur,2006,July,,1149,1149,4,,,4,,,,,,,,
Bolangir,Khaprakhol,2006,June,,1300,1300,125,105,,100,,,,,,,,
Deogarh,Bamparda,2006,August,,879,879,96,90,,96,,,,,,,,
Bolangir,Chudapali,2006,December,,1511,1511,120,104,,108,,,,,,,,
Cuttack,Bindharima,2006,November,,299,299,5,4,,5,,,,,,,,
Deogarh,Bamparda,2006,February,,696,696,138,97,,138,,,,,,,,
Baragarh,Sohella,2006,April,,698,698,29,29,,29,,,,,,,,
Balasore,Khaira,2006,March,,453,453,3,2,,3,,,,,,,,
Dhenkanal,Office Clinic,2006,January,,156,156,16,14,,16,,,,,,,,
Cuttack,Bentaka,2006,January,,306,306,1,1,,1,,,,,,,,
Balasore,Anantapur,2006,August,,1275,1275,30,16,,30,,,,,,,,
Balasore,Hatigarh,2006,August,,1334,1334,4,,,4,,,,,,,,
Baragarh,Baragarh Hospital,2006,July,,377,377,35,18,,34,,,,,,,,
Cuttack,Subarnapur,2006,November,,921,921,14,,,14,,,,,,,,
Bolangir,Sindheikela,2006,December,,1044,1044,38,13,,38,,,,,,,,
Baragarh,Bheden,2006,September,,709,709,46,38,,46,,,,,,,,
Balasore,Nilagiri S.D.H,2006,November,,148,148,4,,,4,,,,,,,,
Balasore,Pratappur,2006,August,,731,731,22,22,,22,,,,,,,,
Bolangir,Loisinga,2006,May,,550,550,25,17,,25,,,,,,,,
Bhadrak,Barpada,2006,October,,1788,1788,2,1,,2,,,,,,,,
Dhenkanal,Beltikir,2006,January,,803,803,52,52,,52,,,,,,,,
Balasore,Rupsa,2006,January,,653,653,3,1,,3,,,,,,,,
Dhenkanal,Odapada,2006,December,,474,474,73,72,,73,,,,,,,,
Angul,Koshala,2006,May,,1711,1711,188,170,,188,,,,,,,,
Bhadrak,Basudevpur,2006,June,,1650,1650,5,1,,5,,,,,,,,
Baragarh,Bhukta,2006,September,,840,840,22,18,,21,,,,,,,,
Bolangir,Tureikella,2006,November,,1839,1839,154,138,,152,,,,,,,,
Angul,Kaniha,2006,May,,1377,1377,189,121,,189,,,,,,,,
Bolangir,Tureikella,2006,December,,2369,2369,216,182,,212,,,,,,,,
Cuttack,Nischantkoili,2006,July,,912,912,3,,,3,,,,,,,,
Cuttack,Bentaka,2006,March,,778,778,2,1,,2,,,,,,,,
Bolangir,Tureikella,2006,June,,1470,1470,110,73,,103,,,,,,,,
Deogarh,Chhatabar,2006,February,,1243,1243,102,79,,102,,,,,,,,
Baragarh, Dova,2006,April,,140,140,1,,,1,,,,,,,,
Cuttack,Tangi,2006,January,,447,447,1,1,,1,,,,,,,,
Dhenkanal,Khajuriakata,2006,April,,2503,2503,646,334,,645,,,,,,,,
Baragarh,Bheden,2006,August,,817,817,59,42,,59,,,,,,,,
Balasore,Anantapur,2006,April,,527,527,10,8,,10,,,,,,,,
Angul,R.K.Nagar,2006,September,,1624,1624,208,202,,208,,,,,,,,
Balasore,Pratappur,2006,March,,441,441,4,,,4,,,,,,,,
Baragarh,Jamala,2006,November,,1165,1165,11,10,,11,,,,,,,,
Bhadrak,Chandabali,2006,April,,632,632,3,1,,3,,,,,,,,
Baragarh,Pahadsirigida,2006,February,,985,985,36,10,,36,,,,,,,,
Bhadrak,Agarpada,2006,August,,1420,1420,5,,,5,,,,,,,,
Bhadrak,Bhandaripokhari,2006,October,,1525,1525,5,4,,5,,,,,,,,
Dhenkanal,Beltikir,2006,September,,884,884,39,38,,39,,,,,,,,
Bhadrak,Basudevpur,2006,May,,1516,1516,2,,,2,,,,,,,,
Angul,Madhapur,2006,January,,1377,1377,181,148,,181,,,,,,,,
Bolangir,Kholen,2006,December,,905,905,93,44,,73,,,,,,,,
Balasore,Nilagiri S.D.H,2006,August,,130,130,8,5,,8,,,,,,,,
Angul,R.K.Nagar,2006,November,,1252,1252,166,163,,166,,,,,,,,
Bhadrak,Dhamnagar,2006,December,,2087,2087,3,,,3,,,,,,,,
Dhenkanal,Parjang,2006,January,,437,437,9,9,,9,,,,,,,,
Balasore,Hatigarh,2006,January,,666,666,1,,,1,,,,,,,,
Dhenkanal,Aimalberni,2006,February,,983,983,87,81,,87,,,,,,,,
Balasore,Balasore Town,2006,November,,658,658,12,9,,12,,,,,,,,
Baragarh,Bijepur,2006,November,,690,690,,,,,,,,,,,,
Cuttack,Tangi,2006,July,,1513,1513,3,2,,3,,,,,,,,
Bolangir,Khaprakhol,2006,May,,737,737,43,39,,43,,,,,,,,
Bhadrak,Agarpada,2006,November,,1409,1409,7,2,,7,,,,,,,,
Balasore,Basta,2006,April,,640,640,13,9,,13,1,,,,,,,
Cuttack,Subarnapur,2006,January,,456,456,9,,,9,,,,,,,,
Cuttack,Berhampur(Cuttack),2006,July,,642,642,27,1,,27,,,,,,,,
Dhenkanal,Sriramchandrapur,2006,February,,581,581,41,33,,41,,,,,,,,
Cuttack,Mahidharpara,2006,September,,706,706,5,2,,5,,,,,,,,
Bhadrak,Tihidi,2006,February,,1012,1012,1,,,1,,,,,,,,
Balasore,Rupsa,2006,October,,1119,1119,,,,,,,,,,,,
Balasore,Rupsa,2006,August,,993,993,,,,,,,,,,,,
Bhadrak,Tihidi,2006,September,,1608,1608,6,2,,6,,,,,,,,
Cuttack,Tangi,2006,October,,1112,1112,5,3,,5,,,,,,,,
Bhadrak,Dhamnagar,2006,April,,1027,1027,4,2,,4,,,,,,,,
Baragarh,Talpalli,2006,November,,1051,1051,126,117,,126,,,,,,,,
Deogarh,Tileibeni,2006,January,,1048,1048,105,97,,49,,,,,,,,
Deogarh,Tileibeni,2006,February,,923,923,66,59,,66,,,,,,,,
Deogarh,Tileibeni,2006,March,,1055,1055,71,62,,37,,,,,,,,
Deogarh,Tileibeni,2006,April,,1055,1055,71,62,,37,,,,,,,,
Deogarh,Tileibeni,2006,May,,978,978,75,73,,54,,,,,,,,
Deogarh,Tileibeni,2006,June,,930,930,66,64,,38,,,,,,,,
Deogarh,Tileibeni,2006,July,,1696,1696,164,158,,90,,,,,,,,
Deogarh,Tileibeni,2006,August,,1575,1247,113,109,,82,,,,,,,,
Deogarh,Tileibeni,2006,September,,1461,948,46,44,,46,,,,,,,,
Deogarh,Tileibeni,2006,October,,1239,889,63,56,,38,,,,,,,,
Deogarh,Tileibeni,2006,November,,1371,985,148,133,,136,,,,,,,,
Deogarh,Tileibeni,2006,December,,2071,1201,296,284,,235,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2006,January,,401,401,20,16,,20,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2006,February,,427,427,14,,,14,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2006,March,,577,577,12,8,,12,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2006,April,,587,587,11,7,,11,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2006,May,,537,537,46,38,,46,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2006,June,,512,512,51,43,,51,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2006,July,,769,769,33,21,,33,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2006,August,,698,698,30,22,,29,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2006,September,,615,615,36,31,,36,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2006,October,,401,401,20,16,,20,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2006,November,,586,586,84,78,,82,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2006,December,,496,496,103,96,,102,,,,,,,,
Ganjam,Adapada,2006,January,,1148,1148,59,58,,59,,,,,,,,
Ganjam,Adapada,2006,February,,1393,1393,48,47,,48,,,,,,,,
Ganjam,Adapada,2006,March,,1479,1479,92,90,,92,,,,,,,,
Ganjam,Adapada,2006,April,,1242,1242,73,73,,73,,,,,,,,
Ganjam,Adapada,2006,May,,1334,1334,65,64,,65,,,,,,,,
Ganjam,Adapada,2006,June,,1917,1917,94,93,,94,,,,,,,,
Ganjam,Adapada,2006,July,,1987,1987,86,83,,86,,,,,,,,
Ganjam,Adapada,2006,August,,2020,2020,96,95,,96,,,,,,,,
Ganjam,Adapada,2006,September,,2214,2214,79,79,,79,,,,,,,,
Ganjam,Adapada,2006,October,,1813,1813,46,45,,46,,,,,,,,
Ganjam,Adapada,2006,November,,2575,2575,41,40,,41,,,,,,,,
Ganjam,Adapada,2006,December,,2620,2620,67,66,,67,,,,,,,,
Ganjam,Bomkei,2006,January,,1348,1348,82,81,,82,,,,,,,,
Ganjam,Bomkei,2006,February,,1230,1230,103,100,,103,,,,,,,,
Ganjam,Bomkei,2006,March,,1378,1378,104,104,,104,,,,,,,,
Ganjam,Bomkei,2006,April,,1231,1231,93,90,,93,,,,,,,,
Ganjam,Bomkei,2006,May,,1296,1296,93,91,,93,,,,,,,,
Ganjam,Bomkei,2006,June,,1314,1314,82,79,,82,,,,,,,,
Ganjam,Bomkei,2006,July,,1897,1897,134,128,,134,,,,,,,,
Ganjam,Bomkei,2006,August,,1582,1582,153,147,,153,,,,,,,,
Ganjam,Bomkei,2006,September,,1890,1890,156,143,,156,,,,,,,,
Ganjam,Bomkei,2006,October,,1890,1890,156,143,,156,,,,,,,,
Ganjam,Bomkei,2006,November,,1980,1980,186,176,,186,,,,,,,,
Ganjam,Bomkei,2006,December,,1915,1915,177,168,,177,,,,,,,,
Ganjam,Belgaon,2006,January,,871,871,18,18,,18,,,,,,,,
Ganjam,Belgaon,2006,February,,1029,1029,18,18,,18,,,,,,,,
Ganjam,Belgaon,2006,March,,813,813,30,29,,30,,,,,,,,
Ganjam,Belgaon,2006,April,,921,921,31,31,,31,,,,,,,,
Ganjam,Belgaon,2006,May,,1057,1057,60,60,,60,,,,,,,,
Ganjam,Belgaon,2006,June,,1260,1260,68,66,,68,,,,,,,,
Ganjam,Belgaon,2006,July,,1939,1939,87,87,,87,,,,,,,,
Ganjam,Belgaon,2006,August,,1445,1445,54,52,,54,,,,,,,,
Ganjam,Belgaon,2006,September,,1436,1436,71,70,,71,,,,,,,,
Ganjam,Belgaon,2006,October,,1156,1156,52,52,,52,,,,,,,,
Ganjam,Belgaon,2006,November,,1413,1413,35,33,,35,,,,,,,,
Ganjam,Belgaon,2006,December,,1001,1001,31,31,,31,,,,,,,,
Ganjam,Bhatkumurda,2006,January,,936,936,55,42,,55,,,,,,,,
Ganjam,Bhatkumurda,2006,February,,873,873,44,37,,22,,,,,,,,
Ganjam,Bhatkumurda,2006,March,,1649,1649,93,78,,40,,,,,,,,
Ganjam,Bhatkumurda,2006,April,,1362,1362,76,64,,51,,,,,,,,
Ganjam,Bhatkumurda,2006,May,,1241,1241,71,56,,64,,,,,,,,
Ganjam,Bhatkumurda,2006,June,,1866,1866,64,57,,64,,,,,,,,
Ganjam,Bhatkumurda,2006,July,,2065,2065,121,95,,99,,,,,,,,
Ganjam,Bhatkumurda,2006,August,,1356,1356,58,47,,55,,,,,,,,
Ganjam,Bhatkumurda,2006,September,,1915,1915,97,76,,85,,,,,,,,
Ganjam,Bhatkumurda,2006,October,,2071,2071,94,75,,92,,,,,,,,
Ganjam,Bhatkumurda,2006,November,,1607,1607,110,88,,105,,,,,,,,
Ganjam,Bhatkumurda,2006,December,,1890,1890,92,72,,92,,,,,,,,
Ganjam,Badagad,2006,January,,971,971,59,56,,59,,,,,,,,
Ganjam,Badagad,2006,February,,1052,1052,96,88,,96,,,,,,,,
Ganjam,Badagad,2006,March,,1542,1542,156,146,,154,,,,,,,,
Ganjam,Badagad,2006,April,,1349,1349,166,139,,166,,,,,,,,
Ganjam,Badagad,2006,May,,1665,1665,205,174,,205,,,,,,,,
Ganjam,Badagad,2006,June,,1735,1735,198,176,,195,,,,,,,,
Ganjam,Badagad,2006,July,,2007,2007,239,195,,237,,,,,,,,
Ganjam,Badagad,2006,August,,1500,1500,131,120,,131,,,,,,,,
Ganjam,Badagad,2006,September,,1650,1650,128,111,,128,,,,,,,,
Ganjam,Badagad,2006,October,,1667,1667,152,125,,152,,,,,,,,
Ganjam,Badagad,2006,November,,1471,1471,149,129,,149,,,,,,,,
Ganjam,Badagad,2006,December,,2022,2022,210,182,,210,,,,,,,,
Ganjam,Balisira,2006,January,,789,789,36,33,,36,,,,,,,,
Ganjam,Balisira,2006,February,,1311,1311,50,49,,50,,,,,,,,
Ganjam,Balisira,2006,March,,1968,1968,80,75,,73,,,,,,,,
Ganjam,Balisira,2006,April,,1438,1438,92,86,,92,,,,,,,,
Ganjam,Balisira,2006,May,,1624,1624,96,87,,95,,,,,,,,
Ganjam,Balisira,2006,June,,1574,1574,133,124,,133,,,,,,,,
Ganjam,Balisira,2006,July,,533,533,6,6,,6,,,,,,,,
Ganjam,Balisira,2006,August,,825,825,51,46,,51,,,,,,,,
Ganjam,Balisira,2006,September,,1570,1570,85,85,,85,,,,,,,,
Ganjam,Balisira,2006,October,,1106,1106,53,53,,53,,,,,,,,
Ganjam,Balisira,2006,November,,1477,1477,51,51,,51,,,,,,,,
Ganjam,Balisira,2006,December,,1709,1709,47,47,,47,,,,,,,,
Ganjam,Buguda,2006,January,,722,722,27,24,,27,,,,,,,,
Ganjam,Buguda,2006,February,,822,822,26,18,,15,,,,,,,,
Ganjam,Buguda,2006,March,,991,991,35,27,,15,,,,,,,,
Ganjam,Buguda,2006,April,,924,924,66,44,,17,,,,,,,,
Ganjam,Buguda,2006,May,,900,900,33,25,,33,,,,,,,,
Ganjam,Buguda,2006,June,,1473,1473,34,26,,21,,,,,,,,
Ganjam,Buguda,2006,July,,1464,1464,27,26,,44,,,,,,,,
Ganjam,Buguda,2006,August,,1382,1382,27,23,,25,,,,,,,,
Ganjam,Buguda,2006,September,,1369,1369,32,28,,25,,,,,,,,
Ganjam,Buguda,2006,October,,1209,1209,22,18,,8,,,,,,,,
Ganjam,Buguda,2006,November,,1408,1408,42,34,,43,,,,,,,,
Ganjam,Buguda,2006,December,,913,913,16,20,,9,,,,,,,,
Ganjam,Dharakot,2006,January,,791,791,54,52,,54,,,,,,,,
Ganjam,Dharakot,2006,February,,781,781,68,65,,67,,,,,,,,
Ganjam,Dharakot,2006,March,,809,809,59,33,,59,,,,,,,,
Ganjam,Dharakot,2006,April,,1005,1005,92,83,,63,,,,,,,,
Ganjam,Dharakot,2006,May,,905,905,64,59,,72,,,,,,,,
Ganjam,Dharakot,2006,June,,1285,1285,92,82,,90,,,,,,,,
Ganjam,Dharakot,2006,July,,1444,1444,134,128,,135,,,,,,,,
Ganjam,Dharakot,2006,August,,1273,1273,120,112,,119,,,,,,,,
Ganjam,Dharakot,2006,September,,1245,1245,119,112,,118,,,,,,,,
Ganjam,Dharakot,2006,October,,1275,1275,82,78,,80,,,,,,,,
Ganjam,Dharakot,2006,November,,1512,1512,134,128,,137,,,,,,,,
Ganjam,Dharakot,2006,December,,2103,2103,289,270,,274,,,,,,,,
Ganjam,Girisola,2006,January,,767,767,18,14,,18,,,,,,,,
Ganjam,Girisola,2006,February,,1035,1035,18,15,,18,,,,,,,,
Ganjam,Girisola,2006,March,,949,949,15,9,,15,,,,,,,,
Ganjam,Girisola,2006,April,,739,739,13,9,,13,,,,,,,,
Ganjam,Girisola,2006,May,,766,766,8,2,,8,,,,,,,,
Ganjam,Girisola,2006,June,,1751,1751,8,7,,8,,,,,,,,
Ganjam,Girisola,2006,July,,1589,1589,12,11,,12,,,,,,,,
Ganjam,Girisola,2006,August,,1186,1186,9,8,,9,,,,,,,,
Ganjam,Girisola,2006,September,,1376,1376,13,11,,13,,,,,,,,
Ganjam,Girisola,2006,October,,992,992,15,14,,15,,,,,,,,
Ganjam,Girisola,2006,November,,1136,1136,8,6,,8,,,,,,,,
Ganjam,Girisola,2006,December,,1162,1162,21,15,,21,,,,,,,,
Ganjam,Gobra,2006,January,,557,557,42,30,,42,,,,,,,,
Ganjam,Gobra,2006,February,,742,742,69,51,,64,,,,,,,,
Ganjam,Gobra,2006,March,,712,712,75,57,,72,,,,,,,,
Ganjam,Gobra,2006,April,,636,636,78,65,,64,,,,,,,,
Ganjam,Gobra,2006,May,,973,973,92,73,,97,,,,,,,,
Ganjam,Gobra,2006,June,,1450,1409,96,69,,82,,,,,,,,
Ganjam,Gobra,2006,July,,1494,1494,114,99,,111,,,,,,,,
Ganjam,Gobra,2006,August,,1046,1046,73,63,,87,,,,,,,,
Ganjam,Gobra,2006,September,,1015,1015,85,58,,93,,,,,,,,
Ganjam,Gobra,2006,October,,1017,1017,94,73,,96,,,,,,,,
Ganjam,Gobra,2006,November,,1367,1367,116,110,,113,,,,,,,,
Ganjam,Gobra,2006,December,,1703,1703,132,115,,132,,,,,,,,
Ganjam,Gallery,2006,January,,743,743,70,53,,70,,,,,,,,
Ganjam,Gallery,2006,February,,1228,1228,93,73,,93,,,,,,,,
