dist,phc,yr,mnth,totfever,bsc,bse,totsp,sppf,sppv,totrt,death,totact,totinj,outbreak,totrefer,totrdt,rdtpos_pf,rdtpos_pv
Mayurbhanj,Bangiriposhi,2004,March,,2074,2074,60,57,,58,,,,,,,,
Mayurbhanj,Sirsha,2004,March,,708,708,22,17,,22,,,,,,,,
Mayurbhanj,Gorumahisani,2004,March,,1199,1199,105,104,,105,,,,,,,,
Mayurbhanj,Jharadihi,2004,March,,934,934,57,36,,51,,,,,,,,
Mayurbhanj,Tiring,2004,March,,625,625,6,6,,6,,,,,,,,
Mayurbhanj,Jamda,2004,March,,405,405,15,13,,15,,,,,,,,
Mayurbhanj,Jamukeswar,2004,March,,1202,1202,117,116,,101,,,,,,,,
Mayurbhanj,Mandasahi,2004,March,,586,586,47,45,,47,,,,,,,,
Mayurbhanj,Sukruli,2004,March,,680,680,26,25,,26,,,,,,,,
Mayurbhanj,Roruan,2004,March,,880,880,44,30,,44,,,,,,,,
Mayurbhanj,Tato,2004,March,,1676,1676,184,165,,184,,,,,,,,
Mayurbhanj,Thakurmunda,2004,March,,858,858,115,109,,115,,,,,,,,
Mayurbhanj,Baripada Town,2004,March,,878,878,13,12,,12,,,,,,,,
Malkangiri,Khairput,2004,March,,1045,1045,35,35,,35,,,,,,,,
Malkangiri,Kudumulugumma,2004,March,,1928,1928,100,99,,100,,,,,,,,
Malkangiri,Korkonda,2004,March,,1988,1988,403,397,,403,1,,,,,,,
Malkangiri,Kalimela,2004,March,,1726,1726,148,129,,148,1,,,,,,,
Malkangiri,Mathili,2004,March,,2243,2243,120,117,,120,,,,,,,,
Malkangiri,Malkangiri(Pandripani),2004,March,,880,880,70,70,,70,,,,,,,,
Malkangiri,Podia,2004,March,,1446,1446,196,149,,196,,,,,,,,
Nuapara,Khariar,2004,March,,1061,1061,408,78,,391,,,,,,,,
Nuapara,Boden,2004,March,,748,748,340,201,,285,,,,,,,,
Nuapara,Bhella,2004,March,,687,687,62,46,,40,,,,,,,,
Nuapara,Sinapali,2004,March,,912,912,598,310,,598,,,,,,,,
Nuapara,Khariar Road,2004,March,,2045,2045,521,405,,475,,,,,,,,
Nawarangpur,Nandahandi,2004,March,,811,811,50,50,,50,,,,,,,,
Nawarangpur,Kosagumuda,2004,March,,1153,1153,77,76,,77,,,,,,,,
Nawarangpur,Papadahandi,2004,March,,1519,1519,221,218,,199,,,,,,,,
Nawarangpur,Chandabali,2004,March,,803,803,78,78,,78,,,,,,,,
Nawarangpur,Hatabharandi,2004,March,,2022,2022,155,146,,155,,,,,,,,
Nawarangpur,Jharigaon,2004,March,,1741,1741,186,186,,174,,,,,,,,
Nawarangpur,Pujariguda,2004,March,,556,556,72,72,,70,,,,,,,,
Nawarangpur,Nawarangapur Hospital,2004,March,,432,432,78,78,,70,,,,,,,,
Nawarangpur,Zonal Hospital Umerkot,2004,March,,498,498,60,60,,60,,,,,,,,
Nayagarh,Nuagadiasahi,2004,March,,501,501,27,21,,27,,,,,,,,
Nayagarh,Badapondusar,2004,March,,759,759,22,13,,18,,,,,,,,
Nayagarh,Bhapur,2004,March,,347,347,33,33,,33,,,,,,,,
Nayagarh,Sarankul,2004,March,,1252,1252,29,15,,23,,,,,,,,
Nayagarh,Madhyakhand,2004,March,,579,579,35,24,,30,,,,,,,,
Nayagarh,Gania,2004,March,,1029,1029,87,65,,76,,,,,,,,
Nayagarh,Rajsunakhala,2004,March,,500,500,5,4,,5,,,,,,,,
Nayagarh,Nayagarh Hospital,2004,March,,470,470,62,22,,62,,,,,,,,
Nayagarh,Ranapur Hospital,2004,March,,204,204,7,1,,7,,,,,,,,
Nayagarh,Dasapalla Hospital,2004,March,,420,420,24,14,,24,,,,,,,,
Nayagarh,Khandapada Hospital,2004,March,,429,429,121,115,,121,,,,,,,,
Puri,Algum,2004,March,,131,131,,,,,,,,,,,,
Puri,Astarang,2004,March,,193,193,,,,,,,,,,,,
Puri,Bangurigaon,2004,March,,319,319,,,,,,,,,,,,
Puri,Chandanpur,2004,March,,293,293,5,,,5,,,,,,,,
Puri,Charichhak,2004,March,,265,265,,,,,,,,,,,,
Puri,Delang,2004,March,,375,375,,,,,,,,,,,,
Puri,Gopalpur,2004,March,,438,438,8,5,,8,,,,,,,,
Puri,Kanas,2004,March,,263,263,3,1,,3,,,,,,,,
Puri,Mangalpur,2004,March,,581,581,1,,,1,,,,,,,,
Puri,Rabananuagaon,2004,March,,293,293,1,,,1,,,,,,,,
Puri,ChillikaNuapada,2004,March,,66,66,,,,,,,,,,,,
Puri,Puri Municipality,2004,March,,222,222,7,6,,7,,,,,,,,
Puri,H.Q.Malaria Clinic,2004,March,,125,125,7,2,,7,,,,,,,,
Puri,H.Q.Pathology Clinic,2004,March,,124,124,5,,,5,,,,,,,,
Rayagada,Gudari,2004,March,,1208,1208,187,157,,180,,,,,,,,
Rayagada,Chandrapur,2004,March,,677,677,44,44,,40,,,,,,,,
Rayagada,Padampur,2004,March,,1542,1542,159,157,,159,,,,,,,,
Rayagada,Ramnaguda,2004,March,,781,781,33,33,,33,,,,,,,,
Rayagada,Jemadeipentha,2004,March,,926,926,122,122,,122,,,,,,,,
Rayagada,Bisamcuttack,2004,March,,1578,1578,153,150,,153,,,,,,,,
Rayagada,Muniguda,2004,March,,1393,1393,196,188,,196,,,,,,,,
Rayagada,Jagannathpur,2004,March,,1887,1887,306,303,,306,1,,,,,,,
Rayagada,Kolnara,2004,March,,527,527,26,26,,26,,,,,,,,
Rayagada,K.Singpur,2004,March,,715,715,138,138,,138,,,,,,,,
Rayagada,Kasipur,2004,March,,769,769,184,182,,184,,,,,,,,
Rayagada,SDH Gunupur,2004,March,,980,980,395,394,,395,,,,,,,,
Sambalpur,Urban Sambalpur,2004,March,,866,866,152,136,,150,,,,,,,,
Sambalpur,Jujomara,2004,March,,1319,1319,409,277,,366,,,,,,,,
Sambalpur,Themera,2004,March,,422,422,32,24,,32,,,,,,,,
Sambalpur,Laida,2004,March,,597,597,15,8,,10,,,,,,,,
Sambalpur,Debeipalli,2004,March,,390,390,14,14,,14,,,,,,,,
Sambalpur,Kutara,2004,March,,1639,1639,160,152,,160,,,,,,,,
Sambalpur,Fasimal,2004,March,,585,585,8,7,,8,,,,,,,,
Sambalpur,Garposh,2004,March,,593,593,69,69,,69,,,,,,,,
Sambalpur,Charmal,2004,March,,2203,2203,431,371,,431,,,,,,,,
Sambalpur,Naktideul,2004,March,,1372,1372,49,49,,49,,,,,,,,
Sonepur,Birika,2004,March,,332,332,10,8,,10,,,,,,,,
Sonepur,Dunguripali,2004,March,,1009,1009,60,19,,60,,,,,,,,
Sonepur,Tarva,2004,March,,847,847,51,13,,51,,,,,,,,
Sonepur,Naikenpali,2004,March,,511,511,41,14,,41,,,,,,,,
Sonepur,Ullunda,2004,March,,869,869,50,23,,50,,,,,,,,
Sonepur,Biramaharajpur,2004,March,,646,646,96,14,,96,,,,,,,,
Sonepur,Dist. H.Q.Hospital Sonepur,2004,March,,516,516,102,62,,102,,,,,,,,
Sundargarh,Hemgiri,2004,March,,1421,1421,150,138,,149,,,,,,,,
Sundargarh,Sargipali,2004,March,,1547,1547,132,124,,132,,,,,,,,
Sundargarh,Mangaspur,2004,March,,916,916,83,83,,83,,,,,,,,
Sundargarh,Majhapara,2004,March,,2949,2949,456,436,,435,,,,,,,,
Sundargarh,Kinjirikela,2004,March,,2148,2148,128,126,,128,,,,,,,,
Sundargarh,Subdega,2004,March,,1400,1400,123,116,,113,,,,,,,,
Sundargarh,Ekma,2004,March,,1339,1339,69,48,,62,,,,,,,,
Sundargarh,Kutara,2004,March,,1581,1581,69,69,,69,,,,,,,,
Sundargarh,Laing,2004,March,,1958,1958,140,137,,140,,,,,,,,
Sundargarh,Birikera,2004,March,,2393,2393,209,184,,190,,,,,,,,
Sundargarh,Bisra,2004,March,,7577,7577,435,403,,414,,,,,,,,
Sundargarh,Kuanramunda,2004,March,,1853,1853,259,235,,259,,,,,,,,
Sundargarh,Hatibari,2004,March,,1771,1771,224,219,,221,,,,,,,,
Sundargarh,Lahunipada,2004,March,,2372,2372,342,307,,311,,,,,,,,
Sundargarh,Koira,2004,March,,1348,1348,104,104,,104,,,,,,,,
Sundargarh,Gurundia,2004,March,,1031,1031,85,84,,85,,,,,,,,
Sundargarh,S.Balang,2004,March,,1824,1824,174,170,,124,,,,,,,,
Angul,Koshala,2004,March,,273,273,56,36,,56,,,,,,,,
Balasore,SDH Nilgiri,2004,March,,189,189,22,21,,22,,,,,,,,
Gajapati,Mohana,2004,March,,1987,1987,303,298,,303,,,,,,,,
Ganjam,Belgaon,2004,March,,306,306,13,13,,13,,,,,,,,
Ganjam,Dharakot,2004,March,,735,735,121,114,,75,,,,,,,,
Balasore,Simulia,2004,April,,340,340,11,8,,11,,,,,,,,
Bolangir,Ghasian,2004,April,,680,680,44,34,,36,,,,,,,,
Ganjam,Keluapali,2004,April,,412,412,13,13,,13,,,,,,,,
Ganjam,Kukudakhandi,2004,April,,775,775,69,65,,69,2,,,,,,,
Ganjam,Patrapur,2004,April,,1131,1131,47,43,,47,,,,,,,,
Gajapati,Urban Paralakhemundi,2004,April,,607,607,53,53,,53,,,,,,,,
Cuttack,Cuttack Municipality Corporation,2004,April,,763,763,51,38,,51,,,,,,,,
Angul,R.K.Nagar,2004,April,,580,580,153,129,,153,1,,,,,,,
Bolangir,Loisinga,2004,April,,757,757,65,44,,65,,,,,,,,
Bhadrak,Bhandaripokhari,2004,April,,1117,1117,5,1,,5,,,,,,,,
Jagatsingpur,Mandasahi,2004,April,,240,240,1,1,,1,,,,,,,,
Cuttack,Dampora,2004,April,,334,334,57,54,,57,,,,,,,,
Balasore,Berhampur(Balasore),2004,April,,568,568,5,5,,5,,,,,,,,
Bolangir,Deogaon,2004,April,,663,663,101,93,,73,,,,,,,,
Bolangir,Agalpur,2004,April,,,,,,,,,,,,,,,
Cuttack,Mahanga,2004,April,,1059,1059,20,8,,20,,,,,,,,
Boudh,Manamunda,2004,April,,989,989,171,72,,171,,,,,,,,
Balasore,Anantapur,2004,April,,638,638,7,2,,7,,,,,,,,
Balasore,Iswarpur,2004,April,,227,227,20,19,,20,,,,,,,,
Balasore,Rupsa,2004,April,,748,748,3,3,,3,,,,,,,,
Balasore,Khaira,2004,April,,1242,1242,41,13,,41,,,,,,,,
Ganjam,Khallikot,2004,April,,336,336,52,39,,52,,,,,,,,
Baragarh,Bheden,2004,April,,488,488,40,40,,40,,,,,,,,
Ganjam,Bomkei,2004,April,,327,327,31,31,,31,,,,,,,,
Bolangir,Chudapali,2004,April,,408,408,39,9,,39,,,,,,,,
Bolangir,Belpara,2004,April,,270,270,15,12,,15,,,,,,,,
Gajapati,Rayagada(Gajapati),2004,April,,716,716,81,75,,81,,,,,,,,
Cuttack,Mahidharpara,2004,April,,465,465,2,1,,2,,,,,,,,
Baragarh,Baragarh Hospital,2004,April,,371,371,,,,,,,,,,,,
Bolangir,Jamugaon,2004,April,,591,591,58,40,,52,,,,,,,,
Gajapati,Mohana,2004,April,,2127,2127,313,307,,313,,,,,,,,
Deogarh,Tileibeni,2004,April,,1287,1287,160,136,,105,,,,,,,,
Ganjam,Kabisuryanagar,2004,April,,221,221,25,6,,25,,,,,,,,
Jagatsingpur,"B.M.Hospital,Paradeep",2004,April,,61,61,,,,,,,,,,,,
Dhenkanal,Sriramchandrapur,2004,April,,1088,1088,143,115,,143,1,,,,,,,
Balasore,Remuna,2004,April,,600,600,5,5,,5,,,,,,,,
Deogarh,Bamparda,2004,April,,1064,1064,76,60,,76,,,,,,,,
Ganjam,Girisola,2004,April,,542,542,50,23,,50,,,,,,,,
Dhenkanal,Parjang,2004,April,,505,505,37,37,,37,,,,,,,,
Cuttack,Salepur,2004,April,,489,489,7,,,7,,,,,,,,
Cuttack,Tangi,2004,April,,540,540,5,,,5,,,,,,,,
Balasore,Hatigarh,2004,April,,571,571,1,,,1,,,,,,,,
Boudh,Aderigarh,2004,April,,603,603,28,28,,28,,,,,,,,
Gajapati,B.K.Pada,2004,April,,1548,1548,177,177,,177,,,,,,,,
Dhenkanal,Odapada,2004,April,,372,372,56,55,,56,3,,,,,,,
Angul,Godibandha,2004,April,,622,622,129,53,,129,,,,,,,,
Dhenkanal,Khajuriakata,2004,April,,2059,2059,672,199,,386,,,,,,,,
Balasore,Basta,2004,April,,376,376,7,7,,7,,,,,,,,
Bhadrak,Barpada,2004,April,,566,566,2,2,,2,,,,,,,,
Ganjam,Sumandal,2004,April,,283,283,33,17,,26,,,,,,,,
Gajapati,Gurandi,2004,April,,361,,,,,,,,,,,,,
Deogarh,Deogaon,2004,April,,1282,1282,47,40,,47,,,,,,,,
Ganjam,Buguda,2004,April,,409,409,23,13,,23,,,,,,,,
Baragarh,Bhattli,2004,April,,2562,2562,4,2,,4,,,,,,,,
Angul,Banarpal,2004,April,,192,192,24,24,,24,,,,,,,,
Bolangir,Gudvella,2004,April,,,,,,,,,,,,,,,
Ganjam,Badagad,2004,April,,687,687,72,54,,71,,,,,,,,
Baragarh,Sohella,2004,April,,397,397,18,18,,18,,,,,,,,
Baragarh,Padmapur Hospital,2004,April,,318,318,38,32,,37,,,,,,,,
Cuttack,Nischantkoili,2004,April,,753,753,1,,,1,,,,,,,,
Bhadrak,Agarpada,2004,April,,728,728,5,,,5,,,,,,,,
Bolangir,Saintala,2004,April,,650,650,88,5,,88,,,,,,,,
Bhadrak,Bhadrak Town,2004,April,,172,172,39,36,,39,,,,,,,,
Bolangir,Khaprakhol,2004,April,,833,833,36,33,,36,,,,,,,,
Gajapati,Gumma,2004,April,,608,608,86,86,,86,,,,,,,,
Baragarh,Agalpur,2004,April,,691,691,2,2,,3,,,,,,,,
Bhadrak,Tihidi,2004,April,,1290,1290,13,5,,13,,,,,,,,
Baragarh,Katapali,2004,April,,567,567,8,6,,8,,,,,,,,
Bolangir,Tureikella,2004,April,,745,745,58,46,,58,,,,,,,,
Bolangir,Muribahal,2004,April,,359,359,26,23,,26,,,,,,,,
Balasore,Gopalpur,2004,April,,898,898,,,,,,,,,,,,
Ganjam,Shergarh,2004,April,,347,347,19,19,,19,,,,,,,,
Balasore,Balasore Town,2004,April,,685,685,25,25,,25,,,,,,,,
Dhenkanal,Office Clinic,2004,April,,135,135,65,62,,65,,,,,,,,
Dhenkanal,"HQ Hospital,Dhenkanal",2004,April,,130,130,21,19,,21,,,,,,,,
Cuttack,Adaspur,2004,April,,302,302,,,,,,,,,,,,
Angul,Khamar,2004,April,,1983,1983,115,102,,115,,,,,,,,
Ganjam,Belgaon,2004,April,,257,257,15,14,,15,,,,,,,,
Dhenkanal,Beltikir,2004,April,,1127,1127,59,59,,59,3,,,,,,,
Baragarh,Talpalli,2004,April,,203,203,10,10,,10,,,,,,,,
Ganjam,Balisira,2004,April,,456,456,35,35,,34,,,,,,,,
Deogarh,Chhatabar,2004,April,,1888,1888,217,214,,217,,,,,,,,
Ganjam,Muneipentha,2004,April,,370,370,3,1,,3,,,,,,,,
Dhenkanal,Birasal,2004,April,,887,887,36,31,,36,,,,,,,,
Cuttack,Niali,2004,April,,646,646,1,,,1,,,,,,,,
Bolangir,Kholen,2004,April,,738,738,109,76,,80,,,,,,,,
Ganjam,Bhatkumurda,2004,April,,560,560,41,39,,38,,,,,,,,
Baragarh,Bhukta,2004,April,,471,471,26,14,,26,,,,,,,,
Angul,Kaniha,2004,April,,383,383,70,44,,70,,,,,,,,
Ganjam,Adapada,2004,April,,1095,1095,33,28,,33,,,,,,,,
Bolangir,Sindheikela,2004,April,,775,775,22,5,,22,,,,,,,,
Bhadrak,Basudevpur,2004,April,,719,719,3,2,,3,,,,,,,,
Ganjam,Polsara,2004,April,,672,290,40,36,,40,,,,,,,,
Baragarh,Bijepur,2004,April,,738,738,7,4,,7,,,,,,,,
Cuttack,Krushnachandrapur,2004,April,,155,155,5,5,,5,,,,,,,,
Cuttack,Bentaka,2004,April,,500,500,2,1,,2,,,,,,,,
Angul,Bantala,2004,April,,613,613,218,201,,218,,,,,,,,
Jagatsingpur,Kujang,2004,April,,178,178,,,,,,,,,,,,
Jagatsingpur,Naugaon,2004,April,,122,122,,,,,,,,,,,,
Ganjam,Gobra,2004,April,,475,475,40,33,,38,,,,,,,,
Baragarh,Pahadsirigida,2004,April,,396,396,19,7,,19,,,,,,,,
Jagatsingpur,Manijanga,2004,April,,112,112,2,1,,2,,,,,,,,
Baragarh,Barapalli,2004,April,,293,293,12,3,,12,,,,,,,,
Ganjam,Dharakot,2004,April,,596,596,94,79,,39,,,,,,,,
Balasore,Jaleswapur,2004,April,,922,922,7,2,,7,,,,,,,,
Dhenkanal,Aimalberni,2004,April,,996,996,219,208,,212,,,,,,,,
Gajapati,Kasinagar,2004,April,,593,593,19,19,,19,,,,,,,,
Ganjam,Urban Berhampur,2004,April,,393,393,60,41,,60,,,,,,,,
Cuttack,Subarnapur,2004,April,,270,270,,,,,,,,,,,,
Baragarh,Jamda,2004,April,,290,290,11,10,,11,,,,,,,,
Balasore,Pratappur,2004,April,,344,344,7,,,7,,,,,,,,
Bhadrak,Chandabali,2004,April,,828,828,18,,,18,,,,,,,,
Jagatsingpur,Balikuda,2004,April,,250,250,,,,,,,,,,,,
Jagatsingpur,Ersama,2004,April,,43,43,,,,,,,,,,,,
Bhadrak,Dhamnagar,2004,April,,650,650,11,,,11,,,,,,,,
Jagatsingpur,Raghunathpur,2004,April,,323,323,6,3,,6,,,,,,,,
Cuttack,Bindharima,2004,April,,281,281,4,4,,4,,,,,,,,
Cuttack,Berhampur(Balasore),2004,April,,441,441,38,36,,38,,,,,,,,
Ganjam,Jagannathprasad,2004,April,,959,959,89,82,,89,1,,,,,,,
Boudh,Baunsuni,2004,April,,347,347,58,15,,58,,,,,,,,
Jagatsingpur,Biridi,2004,April,,214,214,2,1,,2,,,,,,,,
Dhenkanal,Mathakargola,2004,April,,608,608,77,60,,77,,,,,,,,
Gajapati,R.Udaygiri,2004,April,,1017,1017,108,87,,108,,,,,,,,
Jagatsingpur,H.Q.Hospital Jagatsingpur,2004,April,,160,160,,,,,,,,,,,,
Jajpur,Barchana,2004,April,,816,816,12,12,,12,,,,,,,,
Jajpur,Dharmasala,2004,April,,573,573,28,2,,27,,,,,,,,
Jajpur,Dasarathpur,2004,April,,365,365,,,,,,,,,,,,
Jajpur,Madhuban,2004,April,,739,739,18,18,,18,,,,,,,,
Jajpur,Bari,2004,April,,580,580,4,,,4,,,,,,,,
Jajpur,Binjharpur,2004,April,,636,636,5,,,5,,,,,,,,
Jajpur,Markandpur,2004,April,,514,514,102,8,,102,,,,,,,,
Jajpur,Korei,2004,April,,151,151,5,1,,5,,,,,,,,
Jajpur,Dangadi,2004,April,,517,517,91,60,,90,,,,,,,,
Jajpur,Sukinda,2004,April,,598,598,60,38,,56,,,,,,,,
Jajpur,Jajpur Hospital,2004,April,,705,705,218,188,,218,,,,,,,,
Jajpur,Jajpur Road Hospital,2004,April,,210,210,15,3,,14,,,,,,,,
Jharsuguda,Rajpur,2004,April,,697,697,66,53,,66,,,,,,,,
Jharsuguda,Lakhanpur,2004,April,,887,887,108,106,,108,,,,,,,,
Jharsuguda,Kulabira,2004,April,,569,569,47,42,,47,,,,,,,,
Jharsuguda,Kirimira,2004,April,,577,577,41,39,,41,,,,,,,,
Jharsuguda,Mudrajor,2004,April,,807,807,53,47,,53,,,,,,,,
Kalahandi,"H.Q.Hospital,Kalahandi(Bhawanipatna)",2004,April,,240,240,97,91,,97,,,,,,,,
Kalahandi,Borda,2004,April,,1321,1321,89,69,,89,,,,,,,,
Kalahandi,Pastikudi,2004,April,,1998,1998,261,243,,261,,,,,,,,
Kalahandi,Th.Rampur,2004,April,,837,837,116,110,,116,,,,,,,,
Kalahandi,Madanpur Rampur,2004,April,,1131,1131,123,86,,123,,,,,,,,
Kalahandi,Karlamunda,2004,April,,489,489,63,29,,63,,,,,,,,
Kalahandi,Biswanathpur,2004,April,,1658,1658,142,86,,133,,,,,,,,
Kalahandi,Narla,2004,April,,1650,1650,124,112,,124,,,,,,,,
Kalahandi,Koksara,2004,April,,1071,1071,64,57,,64,,,,,,,,
Kalahandi,Jaipatna,2004,April,,384,384,29,24,,29,,,,,,,,
Kalahandi,Chilliguda,2004,April,,786,786,136,117,,136,,,,,,,,
Kalahandi,Parla,2004,April,,1240,1240,138,137,,138,,,,,,,,
Kalahandi,Chapuria,2004,April,,451,451,45,40,,45,,,,,,,,
Koaraput,Bandhugaon,2004,April,,1303,1303,206,195,,206,,,,,,,,
Koaraput,Laxmipur,2004,April,,1407,1407,188,185,,188,,,,,,,,
Koaraput,Dasarathpur,2004,April,,877,877,86,86,,86,,,,,,,,
Koaraput,Kunduli,2004,April,,182,182,43,43,,43,,,,,,,,
Koaraput,Pottangi,2004,April,,846,846,47,47,,47,,,,,,,,
Koaraput,Lamtaput,2004,April,,377,377,39,39,,39,,,,,,,,
Koaraput,Boipariguda,2004,April,,898,898,129,124,,129,,,,,,,,
Koaraput,Kundra,2004,April,,472,472,142,142,,142,,,,,,,,
Koaraput,Rabanguda,2004,April,,742,742,78,66,,78,,,,,,,,
Koaraput,Borigumma,2004,April,,869,869,98,94,,98,,,,,,,,
Koaraput,Kotpad,2004,April,,895,895,152,145,,146,,,,,,,,
Keonjhar,Basudevpur,2004,April,,491,491,58,54,,58,,,,,,,,
Keonjhar,Bhandaripokhari,2004,April,,925,731,23,17,,23,,,,,,,,
Keonjhar,Jhumpura,2004,April,,1147,1147,83,78,,83,,,,,,,,
Keonjhar,Padampur,2004,April,,1394,1394,96,95,,96,,,,,,,,
Keonjhar,Bansapal,2004,April,,710,710,39,39,,39,,,,,,,,
Keonjhar,Telkoi,2004,April,,1933,1933,338,336,,335,2,,,,,,,
Keonjhar,Udayapur,2004,April,,909,909,190,173,,189,,,,,,,,
Keonjhar,Patna,2004,April,,1098,1098,144,122,,143,1,,,,,,,
Keonjhar,Ghatagaon,2004,April,,1654,1654,194,181,,194,1,,,,,,,
Keonjhar,Bhagamunda(Harishchandrapur),2004,April,,1431,1431,149,146,,149,,,,,,,,
Keonjhar,Kesadurapal(Sainkul),2004,April,,419,419,22,22,,22,,,,,,,,
Keonjhar,Fakirpur,2004,April,,658,658,67,67,,67,,,,,,,,
Keonjhar,Salaria,2004,April,,452,452,37,36,,37,,,,,,,,
Keonjhar,"Keonjhar,Municipality",2004,April,,981,981,49,49,,40,,,,,,,,
Keonjhar,"Badbil,Govt.Hospital",2004,April,,118,118,29,29,,29,,,,,,,,
Kandhamal,Khajuripada,2004,April,,1158,1158,184,184,,184,,,,,,,,
Kandhamal,Gumagarh,2004,April,,1096,1096,213,213,,213,,,,,,,,
Kandhamal,Phiringia,2004,April,,1809,1809,143,137,,143,,,,,,,,
Kandhamal,Tikabali,2004,April,,1781,1781,287,283,,287,,,,,,,,
Kandhamal,Brahmanpad,2004,April,,504,504,47,46,,47,,,,,,,,
Kandhamal,Gresingia,2004,April,,798,798,81,80,,81,,,,,,,,
Kandhamal,Rakia,2004,April,,531,531,42,40,,42,,,,,,,,
Kandhamal,Daringbadi,2004,April,,2817,2817,514,481,,514,,,,,,,,
Kandhamal,Nuagaon,2004,April,,519,519,65,64,,65,,,,,,,,
Kandhamal,Barkhama,2004,April,,930,930,133,130,,133,,,,,,,,
Kandhamal,Tumudibandha,2004,April,,754,754,82,78,,82,,,,,,,,
Kandhamal,Subarnapur,2004,April,,359,359,42,42,,42,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2004,April,,1050,1050,274,274,,274,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2004,April,,975,975,150,150,,150,,,,,,,,
Kendrapara,Aul,2004,April,,214,214,11,2,,11,,,,,,,,
Kendrapara,Derabish,2004,April,,241,241,,,,,,,,,,,,
Kendrapara,Indupur,2004,April,,451,451,6,,,6,,,,,,,,
Kendrapara,Marshaghai,2004,April,,179,179,,,,,,,,,,,,
Kendrapara,Mahakalpara,2004,April,,126,126,1,1,,1,,,,,,,,
Kendrapara,Rajnagar,2004,April,,295,295,,,,,,,,,,,,
Kendrapara,Rajkanika,2004,April,,154,154,4,,,4,,,,,,,,
Kendrapara,Pattamundai,2004,April,,140,140,1,,,1,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2004,April,,196,196,13,10,,13,,,,,,,,
Khurda,Gambharimunda,2004,April,,459,459,33,8,,33,,,,,,,,
Khurda,Balugaon,2004,April,,347,347,4,,,4,,,,,,,,
Khurda,Tangi,2004,April,,507,507,8,8,,8,,,,,,,,
Khurda,Bankoi,2004,April,,246,246,5,4,,5,,,,,,,,
Khurda,Botlama,2004,April,,467,467,4,,,4,,,,,,,,
Khurda,Haldia,2004,April,,546,546,29,23,,29,,,,,,,,
Khurda,Jatni,2004,April,,396,396,7,,,7,,,,,,,,
Khurda,Mendhasal,2004,April,,294,294,4,3,,4,,,,,,,,
Khurda,Balipatna,2004,April,,629,629,6,,,6,,,,,,,,
Khurda,Balakati,2004,April,,150,150,1,,,1,,,,,,,,
Khurda,Bhubaneswar,2004,April,,251,251,3,2,,3,,,,,,,,
Khurda,Capital Hospital,2004,April,,1328,1328,191,137,,191,,,,,,,,
Khurda,Central Laboratory,2004,April,,704,704,92,11,,92,,,,,,,,
Mayurbhanj,Kaptipada,2004,April,,1134,1134,88,84,,88,,,,,,,,
Mayurbhanj,Sridamchandrapur,2004,April,,1828,1828,49,46,,42,,,,,,,,
Mayurbhanj,Khunta,2004,April,,914,914,2,2,,2,,,,,,,,
Mayurbhanj,Dukura,2004,April,,925,925,38,33,,38,,,,,,,,
Mayurbhanj,Badasahi,2004,April,,1015,1015,9,7,,5,,,,,,,,
Mayurbhanj,Betnoti,2004,April,,582,582,2,1,,2,,,,,,,,
Mayurbhanj,Kishantandi,2004,April,,1176,1176,2,1,,2,,,,,,,,
Mayurbhanj,Rasagovindpur,2004,April,,935,935,,,,,,,,,,,,
Mayurbhanj,Krushnachandrapur,2004,April,,750,750,2,,,2,,,,,,,,
Mayurbhanj,Kostha,2004,April,,726,726,1,,,1,,,,,,,,
Mayurbhanj,Rangamatia,2004,April,,1181,1181,41,34,,35,,,,,,,,
Mayurbhanj,Kuliana,2004,April,,764,764,41,40,,40,,,,,,,,
Mayurbhanj,Bangiriposhi,2004,April,,2062,2062,53,44,,51,,,,,,,,
Mayurbhanj,Sirsha,2004,April,,463,463,9,8,,9,,,,,,,,
Mayurbhanj,Gorumahisani,2004,April,,1039,1039,72,72,,72,,,,,,,,
Mayurbhanj,Jharadihi,2004,April,,758,758,33,26,,16,,,,,,,,
Mayurbhanj,Tiring,2004,April,,671,671,13,13,,13,,,,,,,,
Mayurbhanj,Jamda,2004,April,,317,317,16,14,,16,,,,,,,,
Mayurbhanj,Jamukeswar,2004,April,,1702,1702,178,177,,147,,,,,,,,
Mayurbhanj,Mandasahi,2004,April,,953,953,72,70,,72,,,,,,,,
Mayurbhanj,Sukruli,2004,April,,867,867,42,41,,42,,,,,,,,
Mayurbhanj,Roruan,2004,April,,698,698,37,30,,37,,,,,,,,
Mayurbhanj,Tato,2004,April,,2027,2027,276,238,,276,,,,,,,,
Mayurbhanj,Thakurmunda,2004,April,,1007,1007,68,67,,65,,,,,,,,
Mayurbhanj,Baripada Town,2004,April,,811,811,9,9,,8,,,,,,,,
Malkangiri,Khairput,2004,April,,1169,1169,33,33,,33,,,,,,,,
Malkangiri,Kudumulugumma,2004,April,,1018,1018,944,94,,94,,,,,,,,
Malkangiri,Korkonda,2004,April,,1863,1863,285,279,,285,,,,,,,,
Malkangiri,Kalimela,2004,April,,3013,3013,247,224,,247,,,,,,,,
Malkangiri,Mathili,2004,April,,1974,1974,87,84,,87,,,,,,,,
