dist,phc,yr,mnth,totfever,bsc,bse,totsp,sppf,sppv,totrt,death,totact,totinj,outbreak,totrefer,totrdt,rdtpos_pf,rdtpos_pv
Deogarh,Tileibeni,2003,July,,1305,1305,50,38,,30,,,,,,,,
Deogarh,Tileibeni,2003,August,,1465,1465,64,44,,64,,,,,,,,
Deogarh,Tileibeni,2003,September,,1771,1771,65,51,,32,,,,,,,,
Deogarh,Tileibeni,2003,October,,1548,1548,94,69,,46,,,,,,,,
Deogarh,Tileibeni,2003,November,,1983,1983,361,326,,197,,,,,,,,
Deogarh,Tileibeni,2003,December,,1825,1825,408,371,,274,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2003,January,,1260,1260,133,34,,133,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2003,February,,1001,1001,24,12,,24,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2003,March,,1401,1401,57,35,,57,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2003,April,,1611,1611,68,56,,66,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2003,May,,1289,1289,47,17,,47,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2003,June,,1199,1199,22,13,,22,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2003,July,,1863,1863,36,28,,36,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2003,August,,1474,1474,42,29,,40,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2003,September,,1616,1616,17,10,,17,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2003,October,,1219,1219,60,20,,60,,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2003,November,,1215,1215,123,106,,120,3,,,,,,,
Deogarh,"H.Q.Hospital,Deogarh",2003,December,,1189,1189,137,106,,133,,,,,,,,
Ganjam,Adapada,2003,January,,690,690,57,52,,57,,,,,,,,
Ganjam,Adapada,2003,February,,484,484,67,64,,67,,,,,,,,
Ganjam,Adapada,2003,March,,830,830,75,69,,75,,,,,,,,
Ganjam,Adapada,2003,April,,872,872,49,45,,49,,,,,,,,
Ganjam,Adapada,2003,May,,2298,2298,228,204,,228,,,,,,,,
Ganjam,Adapada,2003,June,,1621,1621,103,93,,103,,,,,,,,
Ganjam,Adapada,2003,July,,1126,1126,46,42,,46,,,,,,,,
Ganjam,Adapada,2003,August,,1356,1356,99,93,,99,,,,,,,,
Ganjam,Adapada,2003,September,,856,856,55,49,,55,,,,,,,,
Ganjam,Adapada,2003,October,,2001,2001,146,132,,146,,,,,,,,
Ganjam,Adapada,2003,November,,1270,1270,139,93,,139,,,,,,,,
Ganjam,Adapada,2003,December,,2088,2088,112,73,,112,,,,,,,,
Ganjam,Bomkei,2003,January,,230,230,35,34,,35,,,,,,,,
Ganjam,Bomkei,2003,February,,217,217,36,36,,36,,,,,,,,
Ganjam,Bomkei,2003,March,,280,280,39,39,,39,,,,,,,,
Ganjam,Bomkei,2003,April,,251,251,39,39,,39,,,,,,,,
Ganjam,Bomkei,2003,May,,353,353,50,50,,50,,,,,,,,
Ganjam,Bomkei,2003,June,,90,90,12,12,,12,,,,,,,,
Ganjam,Bomkei,2003,July,,243,243,38,38,,38,,,,,,,,
Ganjam,Bomkei,2003,August,,309,309,56,56,,56,,,,,,,,
Ganjam,Bomkei,2003,September,,377,377,51,51,,51,,,,,,,,
Ganjam,Bomkei,2003,October,,586,586,66,66,,66,,,,,,,,
Ganjam,Bomkei,2003,November,,525,525,48,48,,48,,,,,,,,
Ganjam,Bomkei,2003,December,,409,409,33,33,,33,,,,,,,,
Ganjam,Belgaon,2003,January,,266,266,16,15,,16,,,,,,,,
Ganjam,Belgaon,2003,February,,338,338,17,17,,17,,,,,,,,
Ganjam,Belgaon,2003,March,,244,244,20,19,,20,,,,,,,,
Ganjam,Belgaon,2003,April,,416,416,22,21,,22,,,,,,,,
Ganjam,Belgaon,2003,May,,521,521,22,20,,22,,,,,,,,
Ganjam,Belgaon,2003,June,,561,561,30,25,,30,,,,,,,,
Ganjam,Belgaon,2003,July,,476,476,33,30,,33,,,,,,,,
Ganjam,Belgaon,2003,August,,519,519,39,37,,39,,,,,,,,
Ganjam,Belgaon,2003,September,,609,609,50,45,,50,,,,,,,,
Ganjam,Belgaon,2003,October,,548,548,45,41,,45,,,,,,,,
Ganjam,Belgaon,2003,November,,469,469,32,28,,32,,,,,,,,
Ganjam,Belgaon,2003,December,,328,328,21,21,,21,,,,,,,,
Ganjam,Bhatkumurda,2003,January,,548,548,30,24,,23,,,,,,,,
Ganjam,Bhatkumurda,2003,February,,549,549,27,23,,14,,,,,,,,
Ganjam,Bhatkumurda,2003,March,,631,631,39,24,,31,,,,,,,,
Ganjam,Bhatkumurda,2003,April,,620,620,43,36,,29,,,,,,,,
Ganjam,Bhatkumurda,2003,May,,1215,1215,101,75,,75,,,,,,,,
Ganjam,Bhatkumurda,2003,June,,779,779,40,29,,30,,,,,,,,
Ganjam,Bhatkumurda,2003,July,,574,574,28,25,,28,,,,,,,,
Ganjam,Bhatkumurda,2003,August,,687,687,31,28,,27,,,,,,,,
Ganjam,Bhatkumurda,2003,September,,976,976,38,34,,33,,,,,,,,
Ganjam,Bhatkumurda,2003,October,,337,337,22,21,,3,,,,,,,,
Ganjam,Bhatkumurda,2003,November,,,,,,,,,,,,,,,
Ganjam,Bhatkumurda,2003,December,,530,530,20,18,,15,,,,,,,,
Ganjam,Badagad,2003,January,,825,825,114,92,,114,,,,,,,,
Ganjam,Badagad,2003,February,,661,661,82,59,,82,,,,,,,,
Ganjam,Badagad,2003,March,,985,985,156,134,,155,,,,,,,,
Ganjam,Badagad,2003,April,,1432,1432,199,173,,199,,,,,,,,
Ganjam,Badagad,2003,May,,1290,1290,110,82,,110,,,,,,,,
Ganjam,Badagad,2003,June,,972,972,130,101,,128,,,,,,,,
Ganjam,Badagad,2003,July,,,,,,,,,,,,,,,
Ganjam,Badagad,2003,August,,932,932,123,113,,123,1,,,,,,,
Ganjam,Badagad,2003,September,,949,949,121,97,,119,,,,,,,,
Ganjam,Badagad,2003,October,,913,913,139,117,,131,,,,,,,,
Ganjam,Badagad,2003,November,,738,738,85,69,,82,1,,,,,,,
Ganjam,Badagad,2003,December,,856,856,141,114,,141,1,,,,,,,
Ganjam,Balisira,2003,January,,466,466,30,30,,22,,,,,,,,
Ganjam,Balisira,2003,February,,389,389,52,44,,48,,,,,,,,
Ganjam,Balisira,2003,March,,557,557,44,41,,38,,,,,,,,
Ganjam,Balisira,2003,April,,470,470,54,50,,52,,,,,,,,
Ganjam,Balisira,2003,May,,709,709,50,38,,50,,,,,,,,
Ganjam,Balisira,2003,June,,528,528,42,35,,38,,,,,,,,
Ganjam,Balisira,2003,July,,660,660,49,45,,49,,,,,,,,
Ganjam,Balisira,2003,August,,737,737,59,56,,58,,,,,,,,
Ganjam,Balisira,2003,September,,772,772,105,104,,103,,,,,,,,
Ganjam,Balisira,2003,October,,678,678,119,118,,117,,,,,,,,
Ganjam,Balisira,2003,November,,788,788,149,148,,144,,,,,,,,
Ganjam,Balisira,2003,December,,655,655,133,132,,131,,,,,,,,
Ganjam,Buguda,2003,January,,409,409,34,25,,22,,,,,,,,
Ganjam,Buguda,2003,February,,440,440,26,17,,26,,,,,,,,
Ganjam,Buguda,2003,March,,426,426,21,16,,2,,,,,,,,
Ganjam,Buguda,2003,April,,623,623,13,8,,8,,,,,,,,
Ganjam,Buguda,2003,May,,495,495,12,5,,3,,,,,,,,
Ganjam,Buguda,2003,June,,594,594,17,13,,9,,,,,,,,
Ganjam,Buguda,2003,July,,747,747,81,67,,81,,,,,,,,
Ganjam,Buguda,2003,August,,775,775,36,33,,16,,,,,,,,
Ganjam,Buguda,2003,September,,710,710,23,20,,23,,,,,,,,
Ganjam,Buguda,2003,October,,539,539,16,12,,3,,,,,,,,
Ganjam,Buguda,2003,November,,487,487,29,26,,16,,,,,,,,
Ganjam,Buguda,2003,December,,533,533,62,58,,13,,,,,,,,
Ganjam,Dharakot,2003,January,,412,412,29,26,,8,,,,,,,,
Ganjam,Dharakot,2003,February,,385,385,34,30,,19,,,,,,,,
Ganjam,Dharakot,2003,March,,496,496,36,30,,19,,,,,,,,
Ganjam,Dharakot,2003,April,,617,617,30,29,,16,,,,,,,,
Ganjam,Dharakot,2003,May,,703,703,45,44,,21,,,,,,,,
Ganjam,Dharakot,2003,June,,572,572,53,52,,13,,,,,,,,
Ganjam,Dharakot,2003,July,,487,487,40,34,,23,,,,,,,,
Ganjam,Dharakot,2003,August,,649,649,79,75,,49,,,,,,,,
Ganjam,Dharakot,2003,September,,780,780,112,108,,82,,,,,,,,
Ganjam,Dharakot,2003,October,,689,689,81,79,,50,,,,,,,,
Ganjam,Dharakot,2003,November,,593,593,73,71,,59,,,,,,,,
Ganjam,Dharakot,2003,December,,650,650,67,66,,42,,,,,,,,
Ganjam,Girisola,2003,January,,471,471,24,10,,24,,,,,,,,
Ganjam,Girisola,2003,February,,512,512,23,8,,23,,,,,,,,
Ganjam,Girisola,2003,March,,655,655,32,19,,32,,,,,,,,
Ganjam,Girisola,2003,April,,583,583,28,14,,28,,,,,,,,
Ganjam,Girisola,2003,May,,738,738,34,16,,34,,,,,,,,
Ganjam,Girisola,2003,June,,664,664,46,19,,46,,,,,,,,
Ganjam,Girisola,2003,July,,582,582,27,12,,27,,,,,,,,
Ganjam,Girisola,2003,August,,594,594,29,13,,29,,,,,,,,
Ganjam,Girisola,2003,September,,654,654,22,11,,22,,,,,,,,
Ganjam,Girisola,2003,October,,614,614,16,5,,16,,,,,,,,
Ganjam,Girisola,2003,November,,903,903,30,13,,30,,,,,,,,
Ganjam,Girisola,2003,December,,833,833,22,4,,22,,,,,,,,
Ganjam,Gobra,2003,January,,487,487,51,39,,51,,,,,,,,
Ganjam,Gobra,2003,February,,487,487,58,41,,58,,,,,,,,
Ganjam,Gobra,2003,March,,521,521,61,42,,57,,,,,,,,
Ganjam,Gobra,2003,April,,676,676,83,55,,80,,,,,,,,
Ganjam,Gobra,2003,May,,829,829,91,59,,89,,,,,,,,
Ganjam,Gobra,2003,June,,711,711,67,48,,67,,,,,,,,
Ganjam,Gobra,2003,July,,767,767,94,76,,89,,,,,,,,
Ganjam,Gobra,2003,August,,945,945,113,88,,108,,,,,,,,
Ganjam,Gobra,2003,September,,784,784,81,58,,80,,,,,,,,
Ganjam,Gobra,2003,October,,679,679,53,42,,53,,,,,,,,
Ganjam,Gobra,2003,November,,634,634,48,40,,45,,,,,,,,
Ganjam,Gobra,2003,December,,454,454,40,34,,39,,,,,,,,
Ganjam,Gallery,2003,January,,545,545,142,137,,142,,,,,,,,
Ganjam,Gallery,2003,February,,377,377,123,116,,123,,,,,,,,
Ganjam,Gallery,2003,March,,919,919,222,212,,222,,,,,,,,
Ganjam,Gallery,2003,April,,960,960,170,161,,170,,,,,,,,
Ganjam,Gallery,2003,May,,,,,,,,,,,,,,,
Ganjam,Gallery,2003,June,,,,,,,,,,,,,,,
Ganjam,Gallery,2003,July,,1315,1315,178,173,,178,,,,,,,,
Ganjam,Gallery,2003,August,,407,407,155,150,,155,,,,,,,,
Ganjam,Gallery,2003,September,,453,453,195,188,,195,,,,,,,,
Ganjam,Gallery,2003,October,,290,290,87,87,,87,,,,,,,,
Ganjam,Gallery,2003,November,,,,,,,,,,,,,,,
Ganjam,Gallery,2003,December,,349,349,71,67,,71,,,,,,,,
Ganjam,Jagannathprasad,2003,January,,615,615,32,16,,32,,,,,,,,
Ganjam,Jagannathprasad,2003,February,,704,704,47,28,,27,,,,,,,,
Ganjam,Jagannathprasad,2003,March,,769,769,50,41,,50,,,,,,,,
Ganjam,Jagannathprasad,2003,April,,921,921,37,34,,37,,,,,,,,
Ganjam,Jagannathprasad,2003,May,,1063,1063,39,28,,39,,,,,,,,
Ganjam,Jagannathprasad,2003,June,,981,981,33,25,,33,,,,,,,,
Ganjam,Jagannathprasad,2003,July,,910,910,51,44,,51,,,,,,,,
Ganjam,Jagannathprasad,2003,August,,1120,1120,57,49,,57,,,,,,,,
Ganjam,Jagannathprasad,2003,September,,1069,1069,53,44,,53,,,,,,,,
Ganjam,Jagannathprasad,2003,October,,919,919,61,54,,61,,,,,,,,
Ganjam,Jagannathprasad,2003,November,,924,924,60,46,,60,,,,,,,,
Ganjam,Jagannathprasad,2003,December,,739,739,86,65,,68,,,,,,,,
Ganjam,Kukudakhandi,2003,January,,516,516,66,58,,66,,,,,,,,
Ganjam,Kukudakhandi,2003,February,,735,735,96,81,,96,,,,,,,,
Ganjam,Kukudakhandi,2003,March,,671,671,95,86,,95,,,,,,,,
Ganjam,Kukudakhandi,2003,April,,694,694,99,95,,99,,,,,,,,
Ganjam,Kukudakhandi,2003,May,,1030,1030,125,117,,125,,,,,,,,
Ganjam,Kukudakhandi,2003,June,,850,850,69,62,,69,,,,,,,,
Ganjam,Kukudakhandi,2003,July,,874,874,70,57,,70,,,,,,,,
Ganjam,Kukudakhandi,2003,August,,891,891,126,119,,126,,,,,,,,
Ganjam,Kukudakhandi,2003,September,,1012,1012,96,92,,96,,,,,,,,
Ganjam,Kukudakhandi,2003,October,,844,844,58,57,,58,,,,,,,,
Ganjam,Kukudakhandi,2003,November,,829,829,68,64,,68,,,,,,,,
Ganjam,Kukudakhandi,2003,December,,802,802,70,66,,70,,,,,,,,
Ganjam,Keluapali,2003,January,,507,507,28,26,,28,,,,,,,,
Ganjam,Keluapali,2003,February,,404,404,11,11,,11,,,,,,,,
Ganjam,Keluapali,2003,March,,495,495,16,16,,16,,,,,,,,
Ganjam,Keluapali,2003,April,,621,621,16,16,,16,,,,,,,,
Ganjam,Keluapali,2003,May,,963,963,20,20,,20,,,,,,,,
Ganjam,Keluapali,2003,June,,650,650,23,21,,23,,,,,,,,
Ganjam,Keluapali,2003,July,,761,761,37,35,,37,,,,,,,,
Ganjam,Keluapali,2003,August,,800,800,33,31,,33,,,,,,,,
Ganjam,Keluapali,2003,September,,757,757,23,21,,23,,,,,,,,
Ganjam,Keluapali,2003,October,,843,843,25,22,,25,,,,,,,,
Ganjam,Keluapali,2003,November,,720,720,19,17,,19,,,,,,,,
Ganjam,Keluapali,2003,December,,646,646,13,12,,13,,,,,,,,
Ganjam,Khandadeuli,2003,January,,,,,,,,,,,,,,,
Ganjam,Khandadeuli,2003,February,,,,,,,,,,,,,,,
Ganjam,Khandadeuli,2003,March,,,,,,,,,,,,,,,
Ganjam,Khandadeuli,2003,April,,259,259,75,45,,75,,,,,,,,
Ganjam,Khandadeuli,2003,May,,,,,,,,,,,,,,,
Ganjam,Khandadeuli,2003,June,,96,96,18,13,,18,,,,,,,,
Ganjam,Khandadeuli,2003,July,,,,,,,,,,,,,,,
Ganjam,Khandadeuli,2003,August,,129,129,12,5,,12,,,,,,,,
Ganjam,Khandadeuli,2003,September,,,,,,,,,,,,,,,
Ganjam,Khandadeuli,2003,October,,144,144,4,2,,4,,,,,,,,
Ganjam,Khandadeuli,2003,November,,,,,,,,,,,,,,,
Ganjam,Khandadeuli,2003,December,,50,50,1,1,,1,,,,,,,,
Ganjam,Khallikot,2003,January,,,,,,,,,,,,,,,
Ganjam,Khallikot,2003,February,,462,462,28,21,,28,,,,,,,,
Ganjam,Khallikot,2003,March,,304,304,14,2,,14,,,,,,,,
Ganjam,Khallikot,2003,April,,382,382,28,30,,38,,,,,,,,
Ganjam,Khallikot,2003,May,,697,697,71,64,,71,,,,,,,,
Ganjam,Khallikot,2003,June,,498,498,45,36,,43,,,,,,,,
Ganjam,Khallikot,2003,July,,419,419,34,31,,34,,,,,,,,
Ganjam,Khallikot,2003,August,,713,713,25,22,,25,,,,,,,,
Ganjam,Khallikot,2003,September,,491,491,58,52,,58,,,,,,,,
Ganjam,Khallikot,2003,October,,621,621,44,36,,44,,,,,,,,
Ganjam,Khallikot,2003,November,,399,399,48,39,,48,,,,,,,,
Ganjam,Khallikot,2003,December,,437,437,45,41,,45,,,,,,,,
Ganjam,Kabisuryanagar,2003,January,,278,278,12,6,,12,,,,,,,,
Ganjam,Kabisuryanagar,2003,February,,285,285,10,4,,10,,,,,,,,
Ganjam,Kabisuryanagar,2003,March,,406,406,12,6,,12,,,,,,,,
Ganjam,Kabisuryanagar,2003,April,,386,386,15,6,,15,,,,,,,,
Ganjam,Kabisuryanagar,2003,May,,6604,604,22,8,,22,,,,,,,,
Ganjam,Kabisuryanagar,2003,June,,411,411,19,9,,19,,,,,,,,
Ganjam,Kabisuryanagar,2003,July,,433,433,29,21,,29,,,,,,,,
Ganjam,Kabisuryanagar,2003,August,,420,420,31,26,,31,,,,,,,,
Ganjam,Kabisuryanagar,2003,September,,512,512,35,22,,35,,,,,,,,
Ganjam,Kabisuryanagar,2003,October,,429,429,31,22,,31,,,,,,,,
Ganjam,Kabisuryanagar,2003,November,,296,296,30,16,,30,,,,,,,,
Ganjam,Kabisuryanagar,2003,December,,340,340,33,7,,33,,,,,,,,
Ganjam,Muneipentha,2003,January,,335,335,12,9,,12,,,,,,,,
Ganjam,Muneipentha,2003,February,,294,294,20,19,,20,,,,,,,,
Ganjam,Muneipentha,2003,March,,497,497,12,11,,12,,,,,,,,
Ganjam,Muneipentha,2003,April,,478,478,15,12,,15,,,,,,,,
Ganjam,Muneipentha,2003,May,,742,742,34,33,,33,,,,,,,,
Ganjam,Muneipentha,2003,June,,739,739,40,37,,40,,,,,,,,
Ganjam,Muneipentha,2003,July,,430,430,37,35,,37,,,,,,,,
Ganjam,Muneipentha,2003,August,,493,493,49,37,,49,,,,,,,,
Ganjam,Muneipentha,2003,September,,596,596,26,16,,26,,,,,,,,
Ganjam,Muneipentha,2003,October,,666,666,78,72,,78,,,,,,,,
Ganjam,Muneipentha,2003,November,,497,497,26,22,,26,,,,,,,,
Ganjam,Muneipentha,2003,December,,544,544,18,15,,18,,,,,,,,
Ganjam,Patrapur,2003,January,,472,472,21,20,,21,,,,,,,,
Ganjam,Patrapur,2003,February,,6800,680,32,17,,32,,,,,,,,
Ganjam,Patrapur,2003,March,,775,775,28,25,,28,,,,,,,,
Ganjam,Patrapur,2003,April,,1093,1093,83,55,,83,,,,,,,,
Ganjam,Patrapur,2003,May,,998,998,55,42,,55,,,,,,,,
Ganjam,Patrapur,2003,June,,1034,1034,51,41,,50,,,,,,,,
Ganjam,Patrapur,2003,July,,749,749,55,47,,55,,,,,,,,
Ganjam,Patrapur,2003,August,,597,597,33,26,,32,,,,,,,,
Ganjam,Patrapur,2003,September,,1356,1356,70,53,,70,,,,,,,,
Ganjam,Patrapur,2003,October,,766,766,31,21,,31,,,,,,,,
Ganjam,Patrapur,2003,November,,1161,1161,58,53,,58,,,,,,,,
Ganjam,Patrapur,2003,December,,793,793,31,24,,31,,,,,,,,
Ganjam,Polsara,2003,January,,305,305,27,25,,27,,,,,,,,
Ganjam,Polsara,2003,February,,295,295,23,17,,23,,,,,,,,
Ganjam,Polsara,2003,March,,240,240,26,22,,26,,,,,,,,
Ganjam,Polsara,2003,April,,671,671,64,61,,64,,,,,,,,
Ganjam,Polsara,2003,May,,563,563,51,45,,51,,,,,,,,
Ganjam,Polsara,2003,June,,527,527,35,33,,35,,,,,,,,
Ganjam,Polsara,2003,July,,465,465,23,23,,23,,,,,,,,
Ganjam,Polsara,2003,August,,595,595,35,34,,35,,,,,,,,
Ganjam,Polsara,2003,September,,697,697,46,46,,46,,,,,,,,
Ganjam,Polsara,2003,October,,321,321,18,18,,18,,,,,,,,
Ganjam,Polsara,2003,November,,361,361,20,20,,20,,,,,,,,
Ganjam,Polsara,2003,December,,307,307,15,15,,15,,,,,,,,
Ganjam,Sumandal,2003,January,,,,,,,,,,,,,,,
Ganjam,Sumandal,2003,February,,233,233,19,10,,9,,,,,,,,
Ganjam,Sumandal,2003,March,,286,286,21,14,,18,,,,,,,,
Ganjam,Sumandal,2003,April,,470,470,25,11,,13,,,,,,,,
Ganjam,Sumandal,2003,May,,470,470,25,11,,13,,,,,,,,
Ganjam,Sumandal,2003,June,,239,239,11,7,,3,,,,,,,,
Ganjam,Sumandal,2003,July,,284,284,12,10,,6,,,,,,,,
Ganjam,Sumandal,2003,August,,267,267,16,11,,14,,,,,,,,
Ganjam,Sumandal,2003,September,,294,294,15,12,,11,,,,,,,,
Ganjam,Sumandal,2003,October,,284,284,14,10,,14,,,,,,,,
Ganjam,Sumandal,2003,November,,430,430,16,10,,14,,,,,,,,
Ganjam,Sumandal,2003,December,,365,365,23,11,,19,,,,,,,,
Ganjam,Shergarh,2003,January,,467,467,12,12,,12,,,,,,,,
Ganjam,Shergarh,2003,February,,436,436,28,23,,28,,,,,,,,
Ganjam,Shergarh,2003,March,,600,600,30,28,,30,,,,,,,,
Ganjam,Shergarh,2003,April,,852,852,38,31,,38,,,,,,,,
Ganjam,Shergarh,2003,May,,1037,1037,53,46,,53,,,,,,,,
Ganjam,Shergarh,2003,June,,782,782,30,26,,30,,,,,,,,
Ganjam,Shergarh,2003,July,,548,548,26,21,,26,,,,,,,,
Ganjam,Shergarh,2003,August,,740,740,23,11,,23,,,,,,,,
Ganjam,Shergarh,2003,September,,788,788,38,28,,38,,,,,,,,
Ganjam,Shergarh,2003,October,,841,841,40,37,,40,,,,,,,,
Ganjam,Shergarh,2003,November,,648,648,27,22,,27,,,,,,,,
Ganjam,Shergarh,2003,December,,499,499,20,18,,18,,,,,,,,
Ganjam,Urban Berhampur,2003,January,,367,367,43,30,,43,,,,,,,,
Ganjam,Urban Berhampur,2003,February,,429,429,64,49,,64,,,,,,,,
Ganjam,Urban Berhampur,2003,March,,504,504,84,63,,84,,,,,,,,
Ganjam,Urban Berhampur,2003,April,,469,469,61,45,,61,,,,,,,,
Ganjam,Urban Berhampur,2003,May,,844,844,80,72,,80,,,,,,,,
Ganjam,Urban Berhampur,2003,June,,416,416,74,63,,74,,,,,,,,
Ganjam,Urban Berhampur,2003,July,,567,567,77,61,,77,,,,,,,,
Ganjam,Urban Berhampur,2003,August,,956,956,73,57,,73,,,,,,,,
Ganjam,Urban Berhampur,2003,September,,1176,1176,109,100,,109,,,,,,,,
Ganjam,Urban Berhampur,2003,October,,565,565,65,60,,65,,,,,,,,
Ganjam,Urban Berhampur,2003,November,,583,583,77,67,,77,,,,,,,,
Ganjam,Urban Berhampur,2003,December,,563,463,54,36,,54,,,,,,,,
Ganjam,Urban Bhanjanagar,2003,January,,168,168,47,18,,47,,,,,,,,
Ganjam,Urban Bhanjanagar,2003,February,,240,240,30,8,,30,,,,,,,,
Ganjam,Urban Bhanjanagar,2003,March,,211,211,46,10,,46,,,,,,,,
Ganjam,Urban Bhanjanagar,2003,April,,,,,,,,,,,,,,,
Ganjam,Urban Bhanjanagar,2003,May,,183,183,42,15,,42,,,,,,,,
Ganjam,Urban Bhanjanagar,2003,June,,,,,,,,,,,,,,,
Ganjam,Urban Bhanjanagar,2003,July,,,,,,,,,,,,,,,
Ganjam,Urban Bhanjanagar,2003,August,,,,,,,,,,,,,,,
Ganjam,Urban Bhanjanagar,2003,September,,,,,,,,,,,,,,,
Ganjam,Urban Bhanjanagar,2003,October,,213,213,17,3,,17,,,,,,,,
Ganjam,Urban Bhanjanagar,2003,November,,,,,,,,,,,,,,,
Ganjam,Urban Bhanjanagar,2003,December,,280,280,68,27,,65,,,,,,,,
Ganjam,Urban Chhatrapur,2003,January,,219,219,30,8,,30,,,,,,,,
Ganjam,Urban Chhatrapur,2003,February,,286,286,30,5,,30,,,,,,,,
Ganjam,Urban Chhatrapur,2003,March,,278,278,29,4,,29,,,,,,,,
Ganjam,Urban Chhatrapur,2003,April,,,,,,,,,,,,,,,
Ganjam,Urban Chhatrapur,2003,May,,723,723,36,2,,36,,,,,,,,
Ganjam,Urban Chhatrapur,2003,June,,1235,1235,61,6,,61,,,,,,,,
Ganjam,Urban Chhatrapur,2003,July,,381,381,38,14,,36,,,,,,,,
Ganjam,Urban Chhatrapur,2003,August,,561,561,65,21,,62,,,,,,,,
Ganjam,Urban Chhatrapur,2003,September,,,,,,,,,,,,,,,
Ganjam,Urban Chhatrapur,2003,October,,462,462,32,16,,32,,,,,,,,
Ganjam,Urban Chhatrapur,2003,November,,544,544,41,28,,37,,,,,,,,
Ganjam,Urban Chhatrapur,2003,December,,389,389,28,21,,28,,,,,,,,
Gajapati,Kasinagar,2003,January,,330,330,3,3,,3,,,,,,,,
Gajapati,Kasinagar,2003,February,,359,359,2,2,,2,,,,,,,,
Gajapati,Kasinagar,2003,March,,314,314,10,10,,10,,,,,,,,
Gajapati,Kasinagar,2003,April,,373,373,32,31,,32,,,,,,,,
Gajapati,Kasinagar,2003,May,,515,515,44,14,,44,,,,,,,,
Gajapati,Kasinagar,2003,June,,772,772,30,30,,30,,,,,,,,
Gajapati,Kasinagar,2003,July,,698,698,93,93,,93,,,,,,,,
Gajapati,Kasinagar,2003,August,,1113,1113,51,51,,51,,,,,,,,
Gajapati,Kasinagar,2003,September,,963,963,52,52,,52,,,,,,,,
Gajapati,Kasinagar,2003,October,,708,708,31,31,,31,,,,,,,,
Gajapati,Kasinagar,2003,November,,553,553,37,36,,37,,,,,,,,
Gajapati,Kasinagar,2003,December,,627,627,22,22,,22,,,,,,,,
Gajapati,Gumma,2003,January,,725,725,94,90,,94,,,,,,,,
Gajapati,Gumma,2003,February,,778,778,46,45,,46,,,,,,,,
Gajapati,Gumma,2003,March,,768,768,81,81,,81,,,,,,,,
Gajapati,Gumma,2003,April,,785,785,49,48,,49,,,,,,,,
Gajapati,Gumma,2003,May,,666,666,59,58,,59,,,,,,,,
Gajapati,Gumma,2003,June,,,,,,,,,,,,,,,
Gajapati,Gumma,2003,July,,,,,,,,,,,,,,,
Gajapati,Gumma,2003,August,,,,,,,,,,,,,,,
Gajapati,Gumma,2003,September,,,,,,,,,,,,,,,
Gajapati,Gumma,2003,October,,,,,,,,,,,,,,,
Gajapati,Gumma,2003,November,,,,,,,,,,,,,,,
Gajapati,Gumma,2003,December,,368,368,47,45,,47,,,,,,,,
Gajapati,Gurandi,2003,January,,627,627,20,20,,20,,,,,,,,
Gajapati,Gurandi,2003,February,,378,378,14,14,,14,,,,,,,,
Gajapati,Gurandi,2003,March,,478,478,14,14,,14,,,,,,,,
Gajapati,Gurandi,2003,April,,406,406,14,14,,14,1,,,,,,,
Gajapati,Gurandi,2003,May,,691,691,25,25,,25,,,,,,,,
Gajapati,Gurandi,2003,June,,535,535,37,37,,37,,,,,,,,
Gajapati,Gurandi,2003,July,,413,413,33,33,,33,,,,,,,,
Gajapati,Gurandi,2003,August,,750,750,20,20,,20,,,,,,,,
Gajapati,Gurandi,2003,September,,655,655,26,26,,26,,,,,,,,
Gajapati,Gurandi,2003,October,,550,550,30,30,,30,,,,,,,,
Gajapati,Gurandi,2003,November,,789,789,18,18,,18,,,,,,,,
Gajapati,Gurandi,2003,December,,584,584,19,19,,19,,,,,,,,
Gajapati,B.K.Pada,2003,January,,1143,1143,192,192,,192,,,,,,,,
Gajapati,B.K.Pada,2003,February,,1099,1099,171,171,,171,,,,,,,,
Gajapati,B.K.Pada,2003,March,,1200,1200,149,149,,149,,,,,,,,
Gajapati,B.K.Pada,2003,April,,1775,1775,235,235,,235,,,,,,,,
Gajapati,B.K.Pada,2003,May,,1752,1752,173,173,,173,,,,,,,,
Gajapati,B.K.Pada,2003,June,,1687,1687,199,199,,199,,,,,,,,
Gajapati,B.K.Pada,2003,July,,1733,1733,211,211,,211,,,,,,,,
Gajapati,B.K.Pada,2003,August,,2257,2257,273,273,,273,,,,,,,,
Gajapati,B.K.Pada,2003,September,,1675,1675,240,240,,240,,,,,,,,
Gajapati,B.K.Pada,2003,October,,1135,1135,179,179,,179,,,,,,,,
Gajapati,B.K.Pada,2003,November,,1577,1577,250,250,,250,,,,,,,,
