dist,phc,yr,mnth,totfever,bsc,bse,totsp,sppf,sppv,totrt,death,totact,totinj,outbreak,totrefer,totrdt,rdtpos_pf,rdtpos_pv
Kandhamal,Khajuripada,2005,July,,1453,1453,136,136,,136,,,,,,,,
Kandhamal,Khajuripada,2005,August,,1652,1652,162,162,,161,1,,,,,,,
Kandhamal,Khajuripada,2005,September,,2273,2273,185,185,,185,1,,,,,,,
Kandhamal,Khajuripada,2005,October,,1901,1901,151,151,,151,,,,,,,,
Kandhamal,Khajuripada,2005,November,,1825,1825,162,162,,162,,,,,,,,
Kandhamal,Khajuripada,2005,December,,1042,1042,58,55,,58,,,,,,,,
Kandhamal,Gumagarh,2005,January,,506,506,79,78,,79,,,,,,,,
Kandhamal,Gumagarh,2005,February,,987,987,109,106,,109,,,,,,,,
Kandhamal,Gumagarh,2005,March,,1004,1004,114,110,,114,,,,,,,,
Kandhamal,Gumagarh,2005,April,,1144,1144,138,134,,138,,,,,,,,
Kandhamal,Gumagarh,2005,May,,1246,1246,165,162,,165,2,,,,,,,
Kandhamal,Gumagarh,2005,June,,1378,1378,112,110,,111,2,,,,,,,
Kandhamal,Gumagarh,2005,July,,937,937,119,119,,118,,,,,,,,
Kandhamal,Gumagarh,2005,August,,1928,1928,209,207,,209,,,,,,,,
Kandhamal,Gumagarh,2005,September,,1889,1889,267,265,,266,1,,,,,,,
Kandhamal,Gumagarh,2005,October,,1792,1792,200,200,,200,,,,,,,,
Kandhamal,Gumagarh,2005,November,,1319,1319,154,154,,154,,,,,,,,
Kandhamal,Gumagarh,2005,December,,1074,1074,143,143,,141,2,,,,,,,
Kandhamal,Phiringia,2005,January,,1286,1286,115,112,,115,,,,,,,,
Kandhamal,Phiringia,2005,February,,1250,1250,115,109,,115,,,,,,,,
Kandhamal,Phiringia,2005,March,,1962,1962,135,128,,135,,,,,,,,
Kandhamal,Phiringia,2005,April,,2668,2668,208,208,,208,,,,,,,,
Kandhamal,Phiringia,2005,May,,2836,2836,195,195,,195,,,,,,,,
Kandhamal,Phiringia,2005,June,,1968,1968,160,160,,160,1,,,,,,,
Kandhamal,Phiringia,2005,July,,2127,2127,173,173,,172,1,,,,,,,
Kandhamal,Phiringia,2005,August,,2223,2223,150,145,,150,,,,,,,,
Kandhamal,Phiringia,2005,September,,3766,3766,263,251,,262,,,,,,,,
Kandhamal,Phiringia,2005,October,,3986,3986,264,255,,264,,,,,,,,
Kandhamal,Phiringia,2005,November,,2825,2825,217,212,,217,,,,,,,,
Kandhamal,Phiringia,2005,December,,3336,3336,226,221,,226,,,,,,,,
Kandhamal,Tikabali,2005,January,,771,771,113,113,,113,,,,,,,,
Kandhamal,Tikabali,2005,February,,1297,1297,179,179,,179,,,,,,,,
Kandhamal,Tikabali,2005,March,,1427,1427,277,271,,275,2,,,,,,,
Kandhamal,Tikabali,2005,April,,2258,2258,316,312,,316,,,,,,,,
Kandhamal,Tikabali,2005,May,,2277,2277,356,354,,356,,,,,,,,
Kandhamal,Tikabali,2005,June,,3001,3001,435,432,,434,,,,,,,,
Kandhamal,Tikabali,2005,July,,2289,2289,284,281,,283,1,,,,,,,
Kandhamal,Tikabali,2005,August,,3559,3559,471,466,,471,,,,,,,,
Kandhamal,Tikabali,2005,September,,4068,4068,720,718,,719,1,,,,,,,
Kandhamal,Tikabali,2005,October,,3023,3023,398,394,,398,,,,,,,,
Kandhamal,Tikabali,2005,November,,1953,1953,314,314,,314,1,,,,,,,
Kandhamal,Tikabali,2005,December,,1264,1264,175,175,,175,1,,,,,,,
Kandhamal,Brahmanpad,2005,January,,520,520,24,24,,24,,,,,,,,
Kandhamal,Brahmanpad,2005,February,,598,598,47,47,,47,,,,,,,,
Kandhamal,Brahmanpad,2005,March,,743,743,48,45,,47,,,,,,,,
Kandhamal,Brahmanpad,2005,April,,841,841,72,71,,72,,,,,,,,
Kandhamal,Brahmanpad,2005,May,,653,653,41,41,,41,,,,,,,,
Kandhamal,Brahmanpad,2005,June,,637,637,47,47,,47,,,,,,,,
Kandhamal,Brahmanpad,2005,July,,775,775,67,67,,67,,,,,,,,
Kandhamal,Brahmanpad,2005,August,,1172,1172,90,90,,90,,,,,,,,
Kandhamal,Brahmanpad,2005,September,,1758,1758,142,137,,142,,,,,,,,
Kandhamal,Brahmanpad,2005,October,,1512,1512,125,121,,125,1,,,,,,,
Kandhamal,Brahmanpad,2005,November,,1738,1738,128,127,,128,,,,,,,,
Kandhamal,Brahmanpad,2005,December,,1290,1290,114,,,113,1,,,,,,,
Kandhamal,Gresingia,2005,January,,610,610,63,63,,63,,,,,,,,
Kandhamal,Gresingia,2005,February,,746,746,61,61,,61,,,,,,,,
Kandhamal,Gresingia,2005,March,,941,941,90,90,,90,,,,,,,,
Kandhamal,Gresingia,2005,April,,1008,1008,105,103,,104,1,,,,,,,
Kandhamal,Gresingia,2005,May,,881,881,86,83,,86,,,,,,,,
Kandhamal,Gresingia,2005,June,,991,991,98,98,,98,1,,,,,,,
Kandhamal,Gresingia,2005,July,,882,882,103,100,,103,,,,,,,,
Kandhamal,Gresingia,2005,August,,1399,1399,132,132,,132,,,,,,,,
Kandhamal,Gresingia,2005,September,,1722,1722,142,139,,142,,,,,,,,
Kandhamal,Gresingia,2005,October,,1372,1372,132,132,,132,,,,,,,,
Kandhamal,Gresingia,2005,November,,1013,1013,88,86,,88,,,,,,,,
Kandhamal,Gresingia,2005,December,,771,771,69,68,,69,,,,,,,,
Kandhamal,Rakia,2005,January,,328,328,36,36,,36,,,,,,,,
Kandhamal,Rakia,2005,February,,865,865,141,128,,141,,,,,,,,
Kandhamal,Rakia,2005,March,,978,978,83,80,,83,,,,,,,,
Kandhamal,Rakia,2005,April,,981,981,116,113,,116,,,,,,,,
Kandhamal,Rakia,2005,May,,1131,1131,138,132,,138,,,,,,,,
Kandhamal,Rakia,2005,June,,1026,1026,120,115,,120,,,,,,,,
Kandhamal,Rakia,2005,July,,933,933,103,98,,103,,,,,,,,
Kandhamal,Rakia,2005,August,,2260,2260,310,305,,310,,,,,,,,
Kandhamal,Rakia,2005,September,,2126,2126,236,228,,236,,,,,,,,
Kandhamal,Rakia,2005,October,,1773,1773,194,190,,194,,,,,,,,
Kandhamal,Rakia,2005,November,,1042,1042,107,107,,107,,,,,,,,
Kandhamal,Rakia,2005,December,,820,820,95,91,,94,1,,,,,,,
Kandhamal,Daringbadi,2005,January,,1805,1805,355,347,,355,,,,,,,,
Kandhamal,Daringbadi,2005,February,,2076,2076,385,372,,385,,,,,,,,
Kandhamal,Daringbadi,2005,March,,2392,2392,494,471,,494,,,,,,,,
Kandhamal,Daringbadi,2005,April,,2536,2536,571,545,,571,,,,,,,,
Kandhamal,Daringbadi,2005,May,,2886,2886,516,488,,515,1,,,,,,,
Kandhamal,Daringbadi,2005,June,,2479,2479,469,442,,468,1,,,,,,,
Kandhamal,Daringbadi,2005,July,,3327,3327,594,566,,594,,,,,,,,
Kandhamal,Daringbadi,2005,August,,5013,5013,998,952,,998,,,,,,,,
Kandhamal,Daringbadi,2005,September,,5333,5333,966,927,,965,1,,,,,,,
Kandhamal,Daringbadi,2005,October,,4394,4394,730,698,,730,1,,,,,,,
Kandhamal,Daringbadi,2005,November,,3559,3559,656,638,,656,,,,,,,,
Kandhamal,Daringbadi,2005,December,,2557,2557,478,460,,478,,,,,,,,
Kandhamal,Nuagaon,2005,January,,850,850,82,78,,82,,,,,,,,
Kandhamal,Nuagaon,2005,February,,648,648,62,61,,62,,,,,,,,
Kandhamal,Nuagaon,2005,March,,873,873,90,88,,90,,,,,,,,
Kandhamal,Nuagaon,2005,April,,916,916,90,88,,90,,,,,,,,
Kandhamal,Nuagaon,2005,May,,1050,1050,111,110,,111,,,,,,,,
Kandhamal,Nuagaon,2005,June,,699,699,68,67,,68,,,,,,,,
Kandhamal,Nuagaon,2005,July,,1067,1067,104,103,,104,,,,,,,,
Kandhamal,Nuagaon,2005,August,,1679,1679,176,175,,176,,,,,,,,
Kandhamal,Nuagaon,2005,September,,1564,1564,128,126,,128,,,,,,,,
Kandhamal,Nuagaon,2005,October,,1623,1623,147,143,,147,,,,,,,,
Kandhamal,Nuagaon,2005,November,,1812,1812,167,165,,167,,,,,,,,
Kandhamal,Nuagaon,2005,December,,1151,1151,104,103,,104,,,,,,,,
Kandhamal,Barkhama,2005,January,,422,422,42,42,,42,,,,,,,,
Kandhamal,Barkhama,2005,February,,624,624,56,56,,56,,,,,,,,
Kandhamal,Barkhama,2005,March,,571,571,58,58,,58,,,,,,,,
Kandhamal,Barkhama,2005,April,,762,762,104,100,,104,,,,,,,,
Kandhamal,Barkhama,2005,May,,818,818,106,106,,106,,,,,,,,
Kandhamal,Barkhama,2005,June,,863,863,126,126,,126,,,,,,,,
Kandhamal,Barkhama,2005,July,,995,995,175,175,,175,,,,,,,,
Kandhamal,Barkhama,2005,August,,1641,1641,270,269,,270,,,,,,,,
Kandhamal,Barkhama,2005,September,,1565,1565,273,271,,273,,,,,,,,
Kandhamal,Barkhama,2005,October,,1568,1568,231,231,,230,1,,,,,,,
Kandhamal,Barkhama,2005,November,,1419,1419,250,250,,250,,,,,,,,
Kandhamal,Barkhama,2005,December,,1526,1526,232,232,,232,,,,,,,,
Kandhamal,Tumudibandha,2005,January,,545,545,50,47,,50,,,,,,,,
Kandhamal,Tumudibandha,2005,February,,697,697,66,65,,66,,,,,,,,
Kandhamal,Tumudibandha,2005,March,,872,872,88,79,,80,,,,,,,,
Kandhamal,Tumudibandha,2005,April,,910,910,98,98,,98,,,,,,,,
Kandhamal,Tumudibandha,2005,May,,966,966,87,83,,87,,,,,,,,
Kandhamal,Tumudibandha,2005,June,,727,727,82,81,,82,,,,,,,,
Kandhamal,Tumudibandha,2005,July,,1108,1108,159,149,,159,,,,,,,,
Kandhamal,Tumudibandha,2005,August,,1363,1363,212,204,,212,,,,,,,,
Kandhamal,Tumudibandha,2005,September,,1774,1774,221,213,,221,,,,,,,,
Kandhamal,Tumudibandha,2005,October,,1633,1633,206,197,,206,,,,,,,,
Kandhamal,Tumudibandha,2005,November,,1237,1237,144,137,,144,,,,,,,,
Kandhamal,Tumudibandha,2005,December,,1059,1059,125,116,,125,,,,,,,,
Kandhamal,Subarnagiri,2005,January,,397,397,55,51,,55,,,,,,,,
Kandhamal,Subarnagiri,2005,February,,486,486,59,59,,59,,,,,,,,
Kandhamal,Subarnagiri,2005,March,,567,567,59,59,,59,,,,,,,,
Kandhamal,Subarnagiri,2005,April,,593,593,48,48,,48,,,,,,,,
Kandhamal,Subarnagiri,2005,May,,560,560,67,65,,67,,,,,,,,
Kandhamal,Subarnagiri,2005,June,,872,872,70,69,,70,,,,,,,,
Kandhamal,Subarnagiri,2005,July,,868,868,77,76,,77,,,,,,,,
Kandhamal,Subarnagiri,2005,August,,984,984,82,81,,82,,,,,,,,
Kandhamal,Subarnagiri,2005,September,,973,973,80,78,,80,,,,,,,,
Kandhamal,Subarnagiri,2005,October,,1267,1267,101,100,,101,,,,,,,,
Kandhamal,Subarnagiri,2005,November,,998,998,91,90,,91,,,,,,,,
Kandhamal,Subarnagiri,2005,December,,979,979,81,80,,81,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2005,January,,1015,1015,136,136,,136,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2005,February,,1065,1065,125,125,,125,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2005,March,,1693,1693,223,223,,223,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2005,April,,1025,1025,200,199,,200,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2005,May,,1159,1159,235,235,,235,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2005,June,,995,995,218,218,,218,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2005,July,,1024,1024,183,183,,183,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2005,August,,1628,1628,261,260,,261,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2005,September,,2165,2165,319,319,,319,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2005,October,,1525,1525,144,144,,144,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2005,November,,1299,1299,302,302,,302,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2005,December,,975,975,134,134,,134,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2005,January,,679,679,75,75,,75,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2005,February,,745,745,107,105,,107,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2005,March,,877,877,99,99,,99,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2005,April,,960,960,86,86,,86,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2005,May,,980,980,96,96,,96,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2005,June,,887,887,72,72,,72,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2005,July,,1075,1075,93,93,,93,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2005,August,,1584,1584,162,162,,162,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2005,September,,1416,1416,145,140,,145,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2005,October,,876,876,78,78,,78,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2005,November,,764,764,80,80,,80,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2005,December,,551,551,40,38,,40,,,,,,,,
Kendrapara,Aul,2005,January,,182,182,6,1,,6,,,,,,,,
Kendrapara,Aul,2005,February,,387,387,3,,,3,,,,,,,,
Kendrapara,Aul,2005,March,,690,690,9,2,,9,,,,,,,,
Kendrapara,Aul,2005,April,,314,314,2,,,2,,,,,,,,
Kendrapara,Aul,2005,May,,259,259,4,1,,4,,,,,,,,
Kendrapara,Aul,2005,June,,463,463,6,1,,6,,,,,,,,
Kendrapara,Aul,2005,July,,598,598,5,1,,5,,,,,,,,
Kendrapara,Aul,2005,August,,794,794,5,,,5,,,,,,,,
Kendrapara,Aul,2005,September,,645,645,5,,,5,,,,,,,,
Kendrapara,Aul,2005,October,,400,400,3,,,3,,,,,,,,
Kendrapara,Aul,2005,November,,407,407,5,,,5,,,,,,,,
Kendrapara,Aul,2005,December,,420,420,5,,,5,,,,,,,,
Kendrapara,Derabish,2005,January,,295,295,2,,,2,,,,,,,,
Kendrapara,Derabish,2005,February,,513,513,1,,,1,,,,,,,,
Kendrapara,Derabish,2005,March,,402,402,,,,,,,,,,,,
Kendrapara,Derabish,2005,April,,312,312,1,1,,1,,,,,,,,
Kendrapara,Derabish,2005,May,,258,258,,,,,,,,,,,,
Kendrapara,Derabish,2005,June,,311,311,,,,,,,,,,,,
Kendrapara,Derabish,2005,July,,429,429,2,,,2,,,,,,,,
Kendrapara,Derabish,2005,August,,646,646,,,,,,,,,,,,
Kendrapara,Derabish,2005,September,,696,696,1,1,,1,,,,,,,,
Kendrapara,Derabish,2005,October,,395,395,,,,,,,,,,,,
Kendrapara,Derabish,2005,November,,395,395,,,,,,,,,,,,
Kendrapara,Derabish,2005,December,,352,352,,,,,,,,,,,,
Kendrapara,Indupur,2005,January,,374,374,4,,,4,,,,,,,,
Kendrapara,Indupur,2005,February,,388,388,1,,,1,,,,,,,,
Kendrapara,Indupur,2005,March,,381,381,2,,,2,,,,,,,,
Kendrapara,Indupur,2005,April,,332,332,3,,,3,,,,,,,,
Kendrapara,Indupur,2005,May,,328,328,6,,,6,,,,,,,,
Kendrapara,Indupur,2005,June,,402,402,3,,,3,,,,,,,,
Kendrapara,Indupur,2005,July,,589,589,6,,,6,,,,,,,,
Kendrapara,Indupur,2005,August,,936,936,5,,,5,,,,,,,,
Kendrapara,Indupur,2005,September,,808,808,,,,,,,,,,,,
Kendrapara,Indupur,2005,October,,589,589,2,,,2,,,,,,,,
Kendrapara,Indupur,2005,November,,614,614,2,,,2,,,,,,,,
Kendrapara,Indupur,2005,December,,744,744,1,,,1,,,,,,,,
Kendrapara,Marshaghai,2005,January,,173,173,,,,,,,,,,,,
Kendrapara,Marshaghai,2005,February,,172,172,,,,,,,,,,,,
Kendrapara,Marshaghai,2005,March,,766,766,,,,,,,,,,,,
Kendrapara,Marshaghai,2005,April,,209,209,,,,,,,,,,,,
Kendrapara,Marshaghai,2005,May,,163,163,,,,,,,,,,,,
Kendrapara,Marshaghai,2005,,,,,,,,,,,,,,,,
Kendrapara,Marshaghai,2005,June,,390,390,,,,,,,,,,,,
Kendrapara,Marshaghai,2005,July,,337,337,,,,,,,,,,,,
Kendrapara,Marshaghai,2005,August,,733,733,,,,,,,,,,,,
Kendrapara,Marshaghai,2005,September,,417,417,,,,,,,,,,,,
Kendrapara,Marshaghai,2005,October,,312,312,,,,,,,,,,,,
Kendrapara,Marshaghai,2005,November,,319,319,,,,,,,,,,,,
Kendrapara,Marshaghai,2005,December,,184,184,,,,,,,,,,,,
Kendrapara,Mahakalpara,2005,January,,310,310,3,2,,3,,,,,,,,
Kendrapara,Mahakalpara,2005,February,,306,306,1,1,,1,,,,,,,,
Kendrapara,Mahakalpara,2005,March,,270,270,1,1,,1,,,,,,,,
Kendrapara,Mahakalpara,2005,April,,257,257,2,1,,2,,,,,,,,
Kendrapara,Mahakalpara,2005,May,,146,146,1,1,,1,,,,,,,,
Kendrapara,Mahakalpara,2005,June,,227,227,2,,,2,,,,,,,,
Kendrapara,Mahakalpara,2005,July,,401,401,3,3,,3,,,,,,,,
Kendrapara,Mahakalpara,2005,August,,670,670,3,3,,3,,,,,,,,
Kendrapara,Mahakalpara,2005,September,,642,642,2,2,,2,,,,,,,,
Kendrapara,Mahakalpara,2005,October,,381,381,2,1,,2,,,,,,,,
Kendrapara,Mahakalpara,2005,November,,264,264,1,1,,1,,,,,,,,
Kendrapara,Mahakalpara,2005,December,,255,255,1,,,1,,,,,,,,
Kendrapara,Rajnagar,2005,January,,165,165,,,,,,,,,,,,
Kendrapara,Rajnagar,2005,February,,212,212,,,,,,,,,,,,
Kendrapara,Rajnagar,2005,March,,223,223,,,,,,,,,,,,
Kendrapara,Rajnagar,2005,April,,264,264,,,,,,,,,,,,
Kendrapara,Rajnagar,2005,May,,225,225,,,,,,,,,,,,
Kendrapara,Rajnagar,2005,June,,250,250,,,,,,,,,,,,
Kendrapara,Rajnagar,2005,July,,390,390,1,,,1,,,,,,,,
Kendrapara,Rajnagar,2005,August,,435,435,2,,,2,,,,,,,,
Kendrapara,Rajnagar,2005,September,,542,542,2,1,,2,,,,,,,,
Kendrapara,Rajnagar,2005,October,,365,365,4,,,4,,,,,,,,
Kendrapara,Rajnagar,2005,November,,358,358,,,,,,,,,,,,
Kendrapara,Rajnagar,2005,December,,330,330,1,,,1,,,,,,,,
Kendrapara,Rajkanika,2005,January,,243,243,2,,,2,,,,,,,,
Kendrapara,Rajkanika,2005,February,,261,261,3,,,3,,,,,,,,
Kendrapara,Rajkanika,2005,March,,198,198,4,,,4,,,,,,,,
Kendrapara,Rajkanika,2005,April,,192,192,3,,,3,,,,,,,,
Kendrapara,Rajkanika,2005,May,,203,203,2,,,2,,,,,,,,
Kendrapara,Rajkanika,2005,June,,330,330,6,,,6,,,,,,,,
Kendrapara,Rajkanika,2005,July,,395,395,5,,,5,,,,,,,,
Kendrapara,Rajkanika,2005,August,,404,404,6,,,6,,,,,,,,
Kendrapara,Rajkanika,2005,September,,310,310,3,,,3,,,,,,,,
Kendrapara,Rajkanika,2005,October,,328,328,2,,,2,,,,,,,,
Kendrapara,Rajkanika,2005,November,,349,349,2,,,2,,,,,,,,
Kendrapara,Rajkanika,2005,December,,238,238,,,,,,,,,,,,
Kendrapara,Pattamundai,2005,January,,173,173,1,1,,1,,,,,,,,
Kendrapara,Pattamundai,2005,February,,215,215,1,,,1,,,,,,,,
Kendrapara,Pattamundai,2005,March,,340,340,2,1,,2,,,,,,,,
Kendrapara,Pattamundai,2005,April,,158,158,1,,,1,,,,,,,,
Kendrapara,Pattamundai,2005,May,,167,167,1,,,1,,,,,,,,
Kendrapara,Pattamundai,2005,June,,306,360,1,,,1,,,,,,,,
Kendrapara,Pattamundai,2005,July,,349,349,2,,,2,,,,,,,,
Kendrapara,Pattamundai,2005,August,,528,528,2,,,2,,,,,,,,
Kendrapara,Pattamundai,2005,September,,488,488,2,,,2,,,,,,,,
Kendrapara,Pattamundai,2005,October,,283,283,2,,,2,,,,,,,,
Kendrapara,Pattamundai,2005,November,,354,354,4,3,,4,,,,,,,,
Kendrapara,Pattamundai,2005,December,,239,239,1,1,,1,,,,,,,,
Kendrapara,Patkura,2005,January,,90,90,,,,,,,,,,,,
Kendrapara,Patkura,2005,February,,138,138,1,,,1,,,,,,,,
Kendrapara,Patkura,2005,March,,480,480,1,1,,1,,,,,,,,
Kendrapara,Patkura,2005,April,,136,136,,,,,,,,,,,,
Kendrapara,Patkura,2005,May,,94,94,,,,,,,,,,,,
Kendrapara,Patkura,2005,June,,400,400,,,,,,,,,,,,
Kendrapara,Patkura,2005,July,,423,423,,,,,,,,,,,,
Kendrapara,Patkura,2005,August,,831,831,1,,,1,,,,,,,,
Kendrapara,Patkura,2005,September,,426,426,,,,,,,,,,,,
Kendrapara,Patkura,2005,October,,86,86,,,,,,,,,,,,
Kendrapara,Patkura,2005,November,,163,163,,,,,,,,,,,,
Kendrapara,Patkura,2005,December,,209,209,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2005,January,,55,55,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2005,February,,42,42,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2005,March,,45,45,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2005,April,,20,20,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2005,May,,20,20,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2005,June,,54,54,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2005,July,,63,63,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2005,August,,42,42,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2005,September,,50,50,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2005,October,,36,36,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2005,November,,51,51,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2005,December,,38,38,,,,,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2005,January,,183,183,10,3,,10,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2005,February,,244,244,9,6,,9,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2005,March,,236,236,25,21,,25,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2005,April,,281,281,23,16,,23,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2005,May,,210,210,17,9,,17,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2005,June,,196,196,5,2,,5,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2005,July,,205,205,10,3,,10,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2005,August,,471,471,9,4,,9,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2005,September,,400,400,19,9,,19,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2005,October,,337,337,14,9,,14,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2005,November,,255,255,17,14,,17,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2005,December,,146,146,11,9,,11,,,,,,,,
Khurda,Gambharimunda,2005,January,,316,316,22,7,,22,,,,,,,,
Khurda,Gambharimunda,2005,February,,359,359,23,7,,23,,,,,,,,
Khurda,Gambharimunda,2005,March,,501,501,29,10,,29,,,,,,,,
Khurda,Gambharimunda,2005,April,,454,454,27,8,,27,,,,,,,,
Khurda,Gambharimunda,2005,May,,384,384,13,1,,13,,,,,,,,
Khurda,Gambharimunda,2005,June,,340,340,21,18,,21,,,,,,,,
Khurda,Gambharimunda,2005,July,,511,511,24,8,,24,,,,,,,,
Khurda,Gambharimunda,2005,August,,797,797,39,21,,39,,,,,,,,
Khurda,Gambharimunda,2005,September,,524,524,17,6,,17,,,,,,,,
Khurda,Gambharimunda,2005,October,,457,457,24,10,,24,,,,,,,,
Khurda,Gambharimunda,2005,November,,340,340,27,15,,27,,,,,,,,
Khurda,Gambharimunda,2005,December,,316,316,20,15,,20,,,,,,,,
Khurda,Balugaon,2005,January,,336,336,8,2,,8,,,,,,,,
Khurda,Balugaon,2005,February,,506,506,15,1,,15,,,,,,,,
Khurda,Balugaon,2005,March,,459,459,18,,,18,,,,,,,,
Khurda,Balugaon,2005,April,,388,388,21,,,21,,,,,,,,
Khurda,Balugaon,2005,May,,359,359,10,,,10,,,,,,,,
Khurda,Balugaon,2005,June,,519,519,12,,,12,,,,,,,,
Khurda,Balugaon,2005,July,,515,515,11,4,,11,,,,,,,,
Khurda,Balugaon,2005,August,,751,751,45,,,45,,,,,,,,
Khurda,Balugaon,2005,September,,749,749,16,,,16,,,,,,,,
Khurda,Balugaon,2005,October,,608,608,13,1,,13,,,,,,,,
Khurda,Balugaon,2005,November,,540,540,11,,,11,,,,,,,,
Khurda,Balugaon,2005,December,,564,564,7,,,7,,,,,,,,
Khurda,Tangi,2005,January,,477,477,7,6,,7,,,,,,,,
Khurda,Tangi,2005,February,,516,516,9,9,,9,,,,,,,,
Khurda,Tangi,2005,March,,528,528,9,8,,9,,,,,,,,
Khurda,Tangi,2005,April,,525,525,9,9,,9,,,,,,,,
Khurda,Tangi,2005,May,,485,485,9,9,,9,,,,,,,,
Khurda,Tangi,2005,June,,524,524,10,10,,10,,,,,,,,
Khurda,Tangi,2005,July,,631,631,9,6,,9,,,,,,,,
Khurda,Tangi,2005,August,,597,597,7,2,,7,,,,,,,,
Khurda,Tangi,2005,September,,436,436,9,,,9,,,,,,,,
Khurda,Tangi,2005,October,,375,375,6,1,,6,,,,,,,,
Khurda,Tangi,2005,November,,223,223,3,,,3,,,,,,,,
Khurda,Tangi,2005,December,,262,262,7,2,,7,,,,,,,,
Khurda,Bankoi,2005,January,,166,166,2,1,,2,,,,,,,,
Khurda,Bankoi,2005,February,,161,161,2,,,2,,,,,,,,
Khurda,Bankoi,2005,March,,614,614,6,3,,6,,,,,,,,
Khurda,Bankoi,2005,April,,172,172,7,4,,7,,,,,,,,
Khurda,Bankoi,2005,May,,248,248,7,5,,7,,,,,,,,
Khurda,Bankoi,2005,June,,271,271,9,5,,9,,,,,,,,
Khurda,Bankoi,2005,July,,285,285,13,5,,13,,,,,,,,
Khurda,Bankoi,2005,August,,850,850,15,7,,15,,,,,,,,
Khurda,Bankoi,2005,September,,1407,1407,10,6,,10,,,,,,,,
Khurda,Bankoi,2005,October,,951,951,13,3,,13,,,,,,,,
Khurda,Bankoi,2005,November,,179,179,2,,,2,,,,,,,,
Khurda,Bankoi,2005,December,,193,193,4,1,,4,,,,,,,,
Khurda,Botlama,2005,January,,549,549,10,3,,10,,,,,,,,
Khurda,Botlama,2005,February,,550,550,15,3,,15,,,,,,,,
Khurda,Botlama,2005,March,,828,828,21,10,,21,,,,,,,,
Khurda,Botlama,2005,April,,854,854,17,2,,17,,,,,,,,
Khurda,Botlama,2005,May,,915,915,17,16,,17,,,,,,,,
Khurda,Botlama,2005,June,,1051,1051,16,5,,16,,,,,,,,
Khurda,Botlama,2005,July,,1220,1220,32,8,,32,,,,,,,,
Khurda,Botlama,2005,August,,1831,1831,72,17,,72,,,,,,,,
Khurda,Botlama,2005,September,,1450,1450,45,12,,45,,,,,,,,
