STATION,NAME,DATE,TMAX,TMIN
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/4/2018,37,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/5/2018,37,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/6/2018,36,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/7/2018,38,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/8/2018,32,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/9/2018,34,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/10/2018,43,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/11/2018,47,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/12/2018,55,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/13/2018,37,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/14/2018,52,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/15/2018,58,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/16/2018,57,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/17/2018,38,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/18/2018,43,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/19/2018,47,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/20/2018,67,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/21/2018,79,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/22/2018,55,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/23/2018,40,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/24/2018,53,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/25/2018,43,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/26/2018,53,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/27/2018,56,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/28/2018,61,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/1/2018,60,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/2/2018,44,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/3/2018,45,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/4/2018,43,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/5/2018,44,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/6/2018,46,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/7/2018,38,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/8/2018,38,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/9/2018,40,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/10/2018,37,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/11/2018,42,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/12/2018,40,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/13/2018,39,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/14/2018,38,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/15/2018,46,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/16/2018,37,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/17/2018,47,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/18/2018,43,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/19/2018,45,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/20/2018,37,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/21/2018,37,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/22/2018,50,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/23/2018,48,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/24/2018,49,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/25/2018,44,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/26/2018,49,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/27/2018,44,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/28/2018,51,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/29/2018,51,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/30/2018,58,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/31/2018,58,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/1/2018,57,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/2/2018,43,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/3/2018,40,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/4/2018,55,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/5/2018,45,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/6/2018,60,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/7/2018,48,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/8/2018,43,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/9/2018,47,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/10/2018,49,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/11/2018,51,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/12/2018,64,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/13/2018,83,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/14/2018,80,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/15/2018,42,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/16/2018,60,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/17/2018,46,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/18/2018,53,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/19/2018,46,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/20/2018,49,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/21/2018,62,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/22/2018,67,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/23/2018,67,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/24/2018,64,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/25/2018,59,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/26/2018,70,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/27/2018,55,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/28/2018,70,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/29/2018,56,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/30/2018,49,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/1/2018,81,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/2/2018,89,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/3/2018,92,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/4/2018,86,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/5/2018,75,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/6/2018,64,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/7/2018,76,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/8/2018,73,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/9/2018,77,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/10/2018,73,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/11/2018,73,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/12/2018,60,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/13/2018,54,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/14/2018,75,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/15/2018,90,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/16/2018,64,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/17/2018,72,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/18/2018,65,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/19/2018,55,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/20/2018,82,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/21/2018,80,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/22/2018,67,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/23/2018,82,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/24/2018,86,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/25/2018,88,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/26/2018,,
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/27/2018,,
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/28/2018,71,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/29/2018,91,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/30/2018,77,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/31/2018,69,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/1/2018,85,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/2/2018,86,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/3/2018,68,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/4/2018,73,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/5/2018,76,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/6/2018,70,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/7/2018,72,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/8/2018,84,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/9/2018,81,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/10/2018,69,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/11/2018,73,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/12/2018,77,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/13/2018,77,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/14/2018,84,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/15/2018,78,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/16/2018,85,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/17/2018,90,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/18/2018,93,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/19/2018,87,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/20/2018,84,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/21/2018,85,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/22/2018,75,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/23/2018,67,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/24/2018,87,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/25/2018,82,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/26/2018,79,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/27/2018,74,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/28/2018,87,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/29/2018,90,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/30/2018,93,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/1/2018,96,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/2/2018,97,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/3/2018,96,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/4/2018,90,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/5/2018,92,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/6/2018,83,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/7/2018,78,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/8/2018,84,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/9/2018,88,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/10/2018,93,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/11/2018,86,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/12/2018,85,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/13/2018,87,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/14/2018,89,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/15/2018,86,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/16/2018,93,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/17/2018,89,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/18/2018,85,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/19/2018,84,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/20/2018,83,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/21/2018,78,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/22/2018,83,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/23/2018,84,75
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/24/2018,85,76
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/25/2018,81,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/26/2018,88,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/27/2018,88,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/28/2018,87,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/29/2018,84,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/30/2018,79,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/31/2018,82,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/1/2018,87,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/2/2018,85,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/3/2018,87,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/4/2018,89,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/5/2018,93,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/6/2018,93,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/7/2018,92,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/8/2018,92,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/9/2018,89,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/10/2018,87,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/11/2018,78,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/12/2018,84,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/13/2018,74,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/14/2018,82,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/15/2018,89,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/16/2018,90,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/17/2018,89,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/18/2018,87,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/19/2018,73,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/20/2018,75,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/21/2018,78,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/22/2018,85,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/23/2018,79,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/24/2018,84,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/25/2018,80,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/26/2018,85,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/27/2018,89,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/28/2018,95,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/29/2018,94,77
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/30/2018,89,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/31/2018,74,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/1/2018,79,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/2/2018,83,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/3/2018,93,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/4/2018,91,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/5/2018,92,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/6/2018,95,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/7/2018,74,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/8/2018,69,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/9/2018,59,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/10/2018,62,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/11/2018,74,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/12/2018,78,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/13/2018,79,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/14/2018,74,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/15/2018,81,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/16/2018,87,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/17/2018,80,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/18/2018,81,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/19/2018,80,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/20/2018,71,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/21/2018,73,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/22/2018,73,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/23/2018,65,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/24/2018,68,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/25/2018,66,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/26/2018,84,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/27/2018,72,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/28/2018,64,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/29/2018,73,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/30/2018,70,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/1/2018,76,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/3/2018,73,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/4/2018,75,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/5/2018,69,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/6/2018,67,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/7/2018,80,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/8/2018,68,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/9/2018,77,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/10/2018,81,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/11/2018,76,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/12/2018,67,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/13/2018,57,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/14/2018,56,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/15/2018,66,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/16/2018,59,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/17/2018,62,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/18/2018,51,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/19/2018,60,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/20/2018,64,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/21/2018,48,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/22/2018,51,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/23/2018,64,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/24/2018,54,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/25/2018,50,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/26/2018,49,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/27/2018,48,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/28/2018,52,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/29/2018,56,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/30/2018,56,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/31/2018,67,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/1/2018,74,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/2/2018,72,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/3/2018,60,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/4/2018,57,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/5/2018,52,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/6/2018,58,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/7/2018,63,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/8/2018,56,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/9/2018,50,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/10/2018,47,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/11/2018,46,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/12/2018,48,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/13/2018,48,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/14/2018,40,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/15/2018,34,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/16/2018,44,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/17/2018,46,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/18/2018,42,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/19/2018,50,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/20/2018,46,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/21/2018,43,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/22/2018,28,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/23/2018,31,11
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/24/2018,46,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/25/2018,55,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/26/2018,51,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/27/2018,43,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/28/2018,40,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/29/2018,45,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/30/2018,40,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/1/2018,44,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/2/2018,51,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/3/2018,53,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/4/2018,41,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/5/2018,36,21
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/6/2018,39,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/7/2018,37,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/8/2018,35,17
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/9/2018,33,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/10/2018,39,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/11/2018,40,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/12/2018,38,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/13/2018,36,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/14/2018,49,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/15/2018,51,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/16/2018,46,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/17/2018,46,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/18/2018,39,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/19/2018,42,21
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/20/2018,44,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/21/2018,62,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/22/2018,53,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/23/2018,44,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/24/2018,43,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/25/2018,40,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/26/2018,43,25
