,Year,Month,Region,Min_Temp,Max_Temp,Precipitation,Malaria_Cases,Literacy_Rate
1002,2009,7,Deogarh,24.700000000000003,30.8,510,398.0,73.07
1003,2009,8,Deogarh,25.4,31.4,369,561.0,73.07
1004,2009,9,Deogarh,25.1,31.9,237,570.0,73.07
1005,2009,10,Deogarh,21.5,30.700000000000003,51,464.0,73.07
1006,2009,11,Deogarh,17.1,29.700000000000003,8,893.0,73.07
1007,2009,12,Deogarh,13.3,28.0,0,773.0,73.07
1008,2010,1,Deogarh,12.0,26.6,7,285.0,73.07
1009,2010,2,Deogarh,16.7,31.5,3,307.0,73.07
1010,2010,3,Deogarh,22.4,38.1,5,325.0,73.07
1011,2010,4,Deogarh,26.8,41.900000000000006,2,387.0,73.07
1012,2010,5,Deogarh,27.1,41.2,97,426.0,73.07
1013,2010,6,Deogarh,26.700000000000003,36.9,238,347.0,73.07
1014,2010,7,Deogarh,25.3,31.5,334,339.0,73.07
1015,2010,8,Deogarh,25.3,31.4,336,398.0,73.07
1016,2010,9,Deogarh,24.9,31.700000000000003,324,409.0,73.07
1017,2010,10,Deogarh,22.5,31.6,73,339.0,73.07
1018,2010,11,Deogarh,18.2,30.8,10,558.0,73.07
1019,2010,12,Deogarh,12.3,27.1,10,705.0,73.07
1020,2011,1,Deogarh,12.1,26.6,0,525.0,73.07
1021,2011,2,Deogarh,16.0,30.8,34,315.0,73.07
1022,2011,3,Deogarh,20.9,36.5,3,273.0,73.07
1023,2011,4,Deogarh,23.200000000000003,38.2,23,243.0,73.07
1024,2011,5,Deogarh,27.1,41.1,73,298.0,73.07
1025,2011,6,Deogarh,25.3,35.4,422,397.0,73.07
1026,2011,7,Deogarh,25.1,31.200000000000003,384,593.0,73.07
1027,2011,8,Deogarh,24.6,30.6,491,836.0,73.07
1028,2011,9,Deogarh,24.3,31.1,330,573.0,73.07
1029,2011,10,Deogarh,22.200000000000003,31.4,27,487.0,73.07
1030,2011,11,Deogarh,16.8,29.4,0,623.0,73.07
1031,2011,12,Deogarh,13.0,27.700000000000003,0,592.0,73.07
1032,2012,1,Deogarh,12.3,26.9,48,275.0,73.07
1033,2012,2,Deogarh,15.7,30.5,1,190.0,73.07
1034,2012,3,Deogarh,20.8,36.4,0,217.0,73.07
1035,2012,4,Deogarh,24.4,39.400000000000006,39,192.0,73.07
1036,2012,5,Deogarh,27.9,42.0,14,447.0,73.07
1037,2012,6,Deogarh,28.200000000000003,38.400000000000006,221,333.0,73.07
1038,2012,7,Deogarh,24.700000000000003,30.8,547,423.0,73.07
1039,2012,8,Deogarh,24.4,30.5,410,764.0,73.07
1040,2012,9,Deogarh,24.4,31.200000000000003,207,612.0,73.07
1041,2012,10,Deogarh,20.9,31.1,28,477.0,73.07
1042,2012,11,Deogarh,16.0,28.6,25,787.0,73.07
1043,2012,12,Deogarh,12.8,27.5,1,1205.0,73.07
1044,2013,1,Deogarh,12.6,27.200000000000003,2,557.0,73.07
1045,2013,2,Deogarh,15.4,30.200000000000003,9,325.0,73.07
1046,2013,3,Deogarh,20.4,36.1,6,391.0,73.07
1047,2013,4,Deogarh,24.1,38.6,30,565.0,73.07
1048,2013,5,Deogarh,27.700000000000003,40.3,38,375.0,73.07
1049,2013,6,Deogarh,24.6,35.300000000000004,328,240.0,73.07
1050,2013,7,Deogarh,24.4,30.9,363,620.0,73.07
1051,2013,8,Deogarh,24.200000000000003,30.5,316,500.0,73.07
1052,2013,9,Deogarh,24.700000000000003,31.700000000000003,294,470.0,73.07
1053,2013,10,Deogarh,21.9,29.9,176,410.0,73.07
1054,2013,11,Deogarh,14.7,28.700000000000003,0,453.0,73.07
1055,2013,12,Deogarh,12.6,26.3,0,402.0,73.07
1056,2003,1,Dhenkanal,13.6,26.1,1,1194.0,79.41
1057,2003,2,Dhenkanal,17.8,30.200000000000003,25,1047.0,79.41
1058,2003,3,Dhenkanal,21.0,33.9,44,1251.0,79.41
1059,2003,4,Dhenkanal,25.9,38.3,7,1198.0,79.41
1060,2003,5,Dhenkanal,27.5,38.8,23,1155.0,79.41
1061,2003,6,Dhenkanal,26.5,35.6,300,1403.0,79.41
1062,2003,7,Dhenkanal,25.1,31.4,337,1863.0,79.41
1063,2003,8,Dhenkanal,25.3,31.3,363,1633.0,79.41
1064,2003,9,Dhenkanal,24.8,31.4,269,1638.0,79.41
1065,2003,10,Dhenkanal,22.3,30.3,463,1262.0,79.41
1066,2003,11,Dhenkanal,17.400000000000002,28.200000000000003,12,1481.0,79.41
1067,2003,12,Dhenkanal,14.6,26.0,19,1253.0,79.41
1068,2004,1,Dhenkanal,13.8,26.3,11,1075.0,79.41
1069,2004,2,Dhenkanal,17.0,29.3,5,1107.0,79.41
1070,2004,3,Dhenkanal,22.3,35.2,2,1513.0,79.41
1071,2004,4,Dhenkanal,25.1,37.4,110,1385.0,79.41
1072,2004,5,Dhenkanal,26.8,38.2,47,1149.0,79.41
1073,2004,6,Dhenkanal,26.200000000000003,35.300000000000004,147,1191.0,79.41
1074,2004,7,Dhenkanal,24.9,31.1,209,1776.0,79.41
1075,2004,8,Dhenkanal,25.3,31.4,271,1965.0,79.41
1076,2004,9,Dhenkanal,25.200000000000003,31.8,212,1805.0,79.41
1077,2004,10,Dhenkanal,22.1,30.0,236,1505.0,79.41
1078,2004,11,Dhenkanal,17.3,28.1,0,1302.0,79.41
1079,2004,12,Dhenkanal,14.6,27.3,0,1451.0,79.41
1080,2005,1,Dhenkanal,15.0,27.6,17,1050.0,79.41
1081,2005,2,Dhenkanal,18.9,31.3,2,1023.0,79.41
1082,2005,3,Dhenkanal,22.3,35.2,59,1232.0,79.41
1083,2005,4,Dhenkanal,25.3,37.6,47,1164.0,79.41
1084,2005,5,Dhenkanal,26.6,38.0,90,858.0,79.41
1085,2005,6,Dhenkanal,27.8,36.8,161,709.0,79.41
1086,2005,7,Dhenkanal,25.1,31.3,298,903.0,79.41
1087,2005,8,Dhenkanal,25.8,31.8,259,1620.0,79.41
1088,2005,9,Dhenkanal,24.8,32.0,532,1601.0,79.41
1089,2005,10,Dhenkanal,22.4,30.3,263,1447.0,79.41
1090,2005,11,Dhenkanal,16.6,27.4,1,1297.0,79.41
1091,2005,12,Dhenkanal,13.4,26.1,0,1016.0,79.41
1092,2006,1,Dhenkanal,14.4,26.9,0,759.0,79.41
1093,2006,2,Dhenkanal,19.1,31.5,0,853.0,79.41
1094,2006,3,Dhenkanal,21.4,34.4,28,1085.0,79.41
1095,2006,4,Dhenkanal,24.9,37.2,48,1160.0,79.41
1096,2006,5,Dhenkanal,25.3,36.6,117,929.0,79.41
1097,2006,6,Dhenkanal,25.5,34.6,250,924.0,79.41
1098,2006,7,Dhenkanal,25.6,31.8,416,1560.0,79.41
1099,2006,8,Dhenkanal,24.9,30.9,592,1291.0,79.41
1100,2006,9,Dhenkanal,25.1,31.6,363,1175.0,79.41
1101,2006,10,Dhenkanal,23.3,31.200000000000003,93,1278.0,79.41
1102,2006,11,Dhenkanal,18.2,29.1,14,1406.0,79.41
1103,2006,12,Dhenkanal,15.1,27.9,0,1319.0,79.41
1104,2007,1,Dhenkanal,14.9,27.5,0,1003.0,79.41
1105,2007,2,Dhenkanal,17.5,29.8,86,895.0,79.41
1106,2007,3,Dhenkanal,21.3,34.300000000000004,3,1211.0,79.41
1107,2007,4,Dhenkanal,25.1,37.4,49,1056.0,79.41
1108,2007,5,Dhenkanal,26.4,37.8,75,755.0,79.41
1109,2007,6,Dhenkanal,25.700000000000003,34.7,185,909.0,79.41
1110,2007,7,Dhenkanal,25.5,31.700000000000003,248,1160.0,79.41
1111,2007,8,Dhenkanal,25.5,31.6,388,1004.0,79.41
1112,2007,9,Dhenkanal,24.5,31.1,518,972.0,79.41
1113,2007,10,Dhenkanal,22.4,30.3,91,990.0,79.41
1114,2007,11,Dhenkanal,17.900000000000002,28.700000000000003,18,894.0,79.41
1115,2007,12,Dhenkanal,14.3,27.1,0,856.0,79.41
1116,2008,1,Dhenkanal,14.4,27.0,38,569.0,79.41
1117,2008,2,Dhenkanal,16.0,28.3,45,482.0,79.41
1118,2008,3,Dhenkanal,21.6,34.6,9,625.0,79.41
1119,2008,4,Dhenkanal,24.8,37.1,64,690.0,79.41
1120,2008,5,Dhenkanal,26.6,37.9,129,472.0,79.41
1121,2008,6,Dhenkanal,24.3,33.4,435,613.0,79.41
1122,2008,7,Dhenkanal,24.9,31.1,250,1052.0,79.41
1123,2008,8,Dhenkanal,25.1,31.1,331,932.0,79.41
1124,2008,9,Dhenkanal,24.6,31.200000000000003,507,757.0,79.41
1125,2008,10,Dhenkanal,22.9,30.9,40,704.0,79.41
1126,2008,11,Dhenkanal,18.1,28.9,4,598.0,79.41
1127,2008,12,Dhenkanal,15.8,28.5,0,756.0,79.41
1128,2009,1,Dhenkanal,16.5,29.1,0,720.0,79.41
1129,2009,2,Dhenkanal,19.5,31.9,0,627.0,79.41
1130,2009,3,Dhenkanal,22.5,35.4,3,636.0,79.41
1131,2009,4,Dhenkanal,26.3,38.7,0,568.0,79.41
1132,2009,5,Dhenkanal,26.1,37.5,108,501.0,79.41
1133,2009,6,Dhenkanal,27.4,36.5,94,514.0,79.41
1134,2009,7,Dhenkanal,25.0,31.200000000000003,459,844.0,79.41
1135,2009,8,Dhenkanal,25.9,31.9,327,1099.0,79.41
1136,2009,9,Dhenkanal,25.4,32.0,228,938.0,79.41
1137,2009,10,Dhenkanal,22.1,30.0,119,1027.0,79.41
1138,2009,11,Dhenkanal,18.1,29.0,30,872.0,79.41
1139,2009,12,Dhenkanal,14.7,27.5,0,1046.0,79.41
1140,2010,1,Dhenkanal,13.7,26.3,6,872.0,79.41
1141,2010,2,Dhenkanal,18.5,30.8,2,830.0,79.41
1142,2010,3,Dhenkanal,23.4,36.4,6,951.0,79.41
1143,2010,4,Dhenkanal,27.200000000000003,39.5,3,1008.0,79.41
1144,2010,5,Dhenkanal,26.0,37.4,231,662.0,79.41
1145,2010,6,Dhenkanal,26.4,35.5,235,796.0,79.41
1146,2010,7,Dhenkanal,25.6,31.8,278,1444.0,79.41
1147,2010,8,Dhenkanal,25.8,31.9,277,1706.0,79.41
1148,2010,9,Dhenkanal,25.4,31.9,328,1067.0,79.41
1149,2010,10,Dhenkanal,22.9,30.9,179,682.0,79.41
1150,2010,11,Dhenkanal,19.3,30.1,46,577.0,79.41
1151,2010,12,Dhenkanal,13.6,26.3,32,506.0,79.41
1152,2011,1,Dhenkanal,13.5,26.1,0,0.0,79.41
1153,2011,2,Dhenkanal,17.5,29.8,44,365.0,79.41
1154,2011,3,Dhenkanal,21.9,34.9,3,391.0,79.41
1155,2011,4,Dhenkanal,23.9,36.2,43,328.0,79.41
1156,2011,5,Dhenkanal,26.200000000000003,37.6,160,319.0,79.41
1157,2011,6,Dhenkanal,25.1,34.2,254,297.0,79.41
1158,2011,7,Dhenkanal,25.4,31.6,361,434.0,79.41
1159,2011,8,Dhenkanal,25.0,31.0,410,418.0,79.41
1160,2011,9,Dhenkanal,24.700000000000003,31.200000000000003,340,336.0,79.41
1161,2011,10,Dhenkanal,23.0,31.0,33,214.0,79.41
1162,2011,11,Dhenkanal,17.900000000000002,28.700000000000003,0,163.0,79.41
1163,2011,12,Dhenkanal,14.4,27.1,0,234.0,79.41
1164,2012,1,Dhenkanal,14.5,27.0,42,176.0,79.41
1165,2012,2,Dhenkanal,17.8,30.1,1,141.0,79.41
1166,2012,3,Dhenkanal,22.5,35.4,0,176.0,79.41
1167,2012,4,Dhenkanal,25.3,37.6,119,240.0,79.41
1168,2012,5,Dhenkanal,27.200000000000003,38.5,27,141.0,79.41
1169,2012,6,Dhenkanal,27.8,36.9,204,109.0,79.41
1170,2012,7,Dhenkanal,25.1,31.3,460,213.0,79.41
1171,2012,8,Dhenkanal,25.3,31.3,245,244.0,79.41
1172,2012,9,Dhenkanal,25.1,31.700000000000003,183,184.0,79.41
1173,2012,10,Dhenkanal,21.700000000000003,30.6,67,120.0,79.41
1174,2012,11,Dhenkanal,17.400000000000002,28.200000000000003,124,177.0,79.41
1175,2012,12,Dhenkanal,14.3,27.1,1,208.0,79.41
1176,2013,1,Dhenkanal,14.4,26.9,2,140.0,79.41
1177,2013,2,Dhenkanal,17.1,29.5,5,118.0,79.41
1178,2013,3,Dhenkanal,22.0,35.0,1,118.0,79.41
1179,2013,4,Dhenkanal,24.700000000000003,36.7,71,201.0,79.41
1180,2013,5,Dhenkanal,26.8,36.7,74,124.0,79.41
1181,2013,6,Dhenkanal,24.8,34.300000000000004,308,214.0,79.41
1182,2013,7,Dhenkanal,24.9,31.4,298,514.0,79.41
1183,2013,8,Dhenkanal,24.9,31.1,168,292.0,79.41
1184,2013,9,Dhenkanal,25.200000000000003,31.9,318,259.0,79.41
1185,2013,10,Dhenkanal,22.6,29.3,365,150.0,79.41
1186,2013,11,Dhenkanal,16.1,28.3,1,128.0,79.41
1187,2013,12,Dhenkanal,14.2,26.0,0,246.0,79.41
1188,2003,1,Gajapati,12.5,23.6,18,757.0,54.29
1189,2003,2,Gajapati,15.3,26.0,21,652.0,54.29
1190,2003,3,Gajapati,18.1,28.4,101,783.0,54.29
1191,2003,4,Gajapati,22.0,31.0,7,997.0,54.29
1192,2003,5,Gajapati,24.0,32.0,40,1073.0,54.29
1193,2003,6,Gajapati,23.1,29.8,171,1043.0,54.29
1194,2003,7,Gajapati,20.4,25.4,519,1157.0,54.29
1195,2003,8,Gajapati,20.9,26.200000000000003,434,1156.0,54.29
1196,2003,9,Gajapati,20.4,26.5,272,1161.0,54.29
1197,2003,10,Gajapati,18.5,26.1,723,822.0,54.29
1198,2003,11,Gajapati,14.3,24.200000000000003,8,894.0,54.29
1199,2003,12,Gajapati,12.6,22.6,78,801.0,54.29
1200,2004,1,Gajapati,11.7,22.8,65,533.0,54.29
1201,2004,2,Gajapati,14.0,24.6,12,612.0,54.29
1202,2004,3,Gajapati,18.7,29.0,1,1144.0,54.29
1203,2004,4,Gajapati,21.700000000000003,30.700000000000003,118,837.0,54.29
1204,2004,5,Gajapati,23.4,31.4,74,917.0,54.29
1205,2004,6,Gajapati,22.4,29.200000000000003,206,1500.0,54.29
1206,2004,7,Gajapati,20.3,25.4,358,1185.0,54.29
1207,2004,8,Gajapati,20.9,26.1,313,1045.0,54.29
1208,2004,9,Gajapati,20.8,26.9,221,870.0,54.29
1209,2004,10,Gajapati,18.4,25.9,319,654.0,54.29
1210,2004,11,Gajapati,14.3,24.200000000000003,3,694.0,54.29
1211,2004,12,Gajapati,12.0,23.5,0,817.0,54.29
1212,2005,1,Gajapati,13.2,24.3,35,659.0,54.29
1213,2005,2,Gajapati,15.9,26.5,19,814.0,54.29
1214,2005,3,Gajapati,18.8,29.1,57,771.0,54.29
1215,2005,4,Gajapati,21.700000000000003,30.6,53,725.0,54.29
1216,2005,5,Gajapati,23.3,31.4,130,752.0,54.29
1217,2005,6,Gajapati,24.1,30.9,163,701.0,54.29
1218,2005,7,Gajapati,20.8,25.8,377,678.0,54.29
1219,2005,8,Gajapati,20.9,26.200000000000003,257,1300.0,54.29
1220,2005,9,Gajapati,20.1,27.200000000000003,610,690.0,54.29
1221,2005,10,Gajapati,18.5,26.1,491,722.0,54.29
1222,2005,11,Gajapati,13.4,23.3,7,678.0,54.29
1223,2005,12,Gajapati,11.1,22.6,0,472.0,54.29
1224,2006,1,Gajapati,12.4,23.4,0,464.0,54.29
1225,2006,2,Gajapati,16.1,26.700000000000003,0,783.0,54.29
1226,2006,3,Gajapati,18.0,28.3,74,664.0,54.29
1227,2006,4,Gajapati,20.8,29.700000000000003,140,912.0,54.29
1228,2006,5,Gajapati,22.200000000000003,30.200000000000003,148,901.0,54.29
1229,2006,6,Gajapati,22.1,28.9,205,1308.0,54.29
1230,2006,7,Gajapati,21.3,26.4,546,1427.0,54.29
1231,2006,8,Gajapati,20.5,25.8,530,848.0,54.29
1232,2006,9,Gajapati,20.5,26.6,442,347.0,54.29
1233,2006,10,Gajapati,19.4,27.0,87,561.0,54.29
1234,2006,11,Gajapati,14.9,24.8,97,687.0,54.29
1235,2006,12,Gajapati,13.1,24.6,0,682.0,54.29
1236,2007,1,Gajapati,13.0,24.1,0,578.0,54.29
1237,2007,2,Gajapati,14.8,25.4,61,557.0,54.29
1238,2007,3,Gajapati,18.3,28.5,0,627.0,54.29
1239,2007,4,Gajapati,21.6,30.5,51,667.0,54.29
1240,2007,5,Gajapati,23.200000000000003,31.3,70,872.0,54.29
1241,2007,6,Gajapati,22.1,28.9,220,914.0,54.29
1242,2007,7,Gajapati,21.3,26.4,266,882.0,54.29
1243,2007,8,Gajapati,21.1,26.3,428,915.0,54.29
1244,2007,9,Gajapati,20.200000000000003,26.200000000000003,465,635.0,54.29
1245,2007,10,Gajapati,18.6,26.200000000000003,188,585.0,54.29
1246,2007,11,Gajapati,14.5,24.4,16,551.0,54.29
1247,2007,12,Gajapati,12.9,24.3,6,490.0,54.29
1248,2008,1,Gajapati,12.9,24.0,40,448.0,54.29
1249,2008,2,Gajapati,14.0,24.700000000000003,44,494.0,54.29
1250,2008,3,Gajapati,18.0,28.3,11,549.0,54.29
1251,2008,4,Gajapati,21.200000000000003,30.200000000000003,66,605.0,54.29
1252,2008,5,Gajapati,23.200000000000003,31.3,133,606.0,54.29
1253,2008,6,Gajapati,21.200000000000003,27.9,367,911.0,54.29
1254,2008,7,Gajapati,20.3,25.4,389,1133.0,54.29
1255,2008,8,Gajapati,20.5,25.700000000000003,359,942.0,54.29
1256,2008,9,Gajapati,20.0,26.1,530,747.0,54.29
1257,2008,10,Gajapati,19.3,26.8,35,475.0,54.29
1258,2008,11,Gajapati,14.8,24.700000000000003,7,590.0,54.29
1259,2008,12,Gajapati,13.3,24.8,0,612.0,54.29
1260,2009,1,Gajapati,14.1,25.1,0,573.0,54.29
1261,2009,2,Gajapati,16.8,27.5,0,668.0,54.29
1262,2009,3,Gajapati,18.7,29.0,15,757.0,54.29
1263,2009,4,Gajapati,22.1,31.0,3,765.0,54.29
1264,2009,5,Gajapati,23.1,31.200000000000003,180,842.0,54.29
1265,2009,6,Gajapati,23.9,30.6,95,1035.0,54.29
1266,2009,7,Gajapati,20.6,25.6,586,1171.0,54.29
1267,2009,8,Gajapati,21.200000000000003,26.4,347,948.0,54.29
1268,2009,9,Gajapati,21.200000000000003,27.3,239,838.0,54.29
1269,2009,10,Gajapati,18.5,26.1,158,804.0,54.29
1270,2009,11,Gajapati,15.1,25.0,30,723.0,54.29
1271,2009,12,Gajapati,12.4,23.9,0,826.0,54.29
1272,2010,1,Gajapati,12.4,23.5,29,452.0,54.29
1273,2010,2,Gajapati,15.7,26.3,5,480.0,54.29
1274,2010,3,Gajapati,19.9,30.1,27,681.0,54.29
1275,2010,4,Gajapati,23.3,32.2,38,823.0,54.29
1276,2010,5,Gajapati,22.9,31.0,251,815.0,54.29
1277,2010,6,Gajapati,22.6,29.3,232,1089.0,54.29
1278,2010,7,Gajapati,20.6,25.700000000000003,462,1199.0,54.29
1279,2010,8,Gajapati,20.9,26.1,412,849.0,54.29
1280,2010,9,Gajapati,20.700000000000003,26.8,456,683.0,54.29
1281,2010,10,Gajapati,18.9,26.5,336,553.0,54.29
1282,2010,11,Gajapati,15.8,25.6,113,581.0,54.29
1283,2010,12,Gajapati,11.5,23.0,70,630.0,54.29
1284,2011,1,Gajapati,11.6,22.700000000000003,0,749.0,54.29
1285,2011,2,Gajapati,14.6,25.200000000000003,37,651.0,54.29
1286,2011,3,Gajapati,18.5,28.8,2,793.0,54.29
1287,2011,4,Gajapati,20.200000000000003,29.1,71,1016.0,54.29
1288,2011,5,Gajapati,23.1,31.200000000000003,244,1115.0,54.29
1289,2011,6,Gajapati,21.8,28.6,93,1131.0,54.29
1290,2011,7,Gajapati,20.8,25.9,398,1966.0,54.29
1291,2011,8,Gajapati,20.5,25.8,412,1048.0,54.29
1292,2011,9,Gajapati,20.6,26.700000000000003,418,930.0,54.29
1293,2011,10,Gajapati,19.5,27.0,24,695.0,54.29
1294,2011,11,Gajapati,14.6,24.5,0,777.0,54.29
1295,2011,12,Gajapati,12.6,24.0,0,405.0,54.29
1296,2012,1,Gajapati,12.8,23.9,61,446.0,54.29
1297,2012,2,Gajapati,15.6,26.200000000000003,0,330.0,54.29
1298,2012,3,Gajapati,19.200000000000003,29.4,1,516.0,54.29
1299,2012,4,Gajapati,22.0,30.9,169,536.0,54.29
1300,2012,5,Gajapati,23.6,31.6,77,732.0,54.29
1301,2012,6,Gajapati,24.0,30.8,184,691.0,54.29
1302,2012,7,Gajapati,20.6,25.700000000000003,617,1072.0,54.29
1303,2012,8,Gajapati,20.9,26.200000000000003,399,971.0,54.29
1304,2012,9,Gajapati,20.4,26.5,323,862.0,54.29
1305,2012,10,Gajapati,17.8,27.1,102,545.0,54.29
1306,2012,11,Gajapati,14.3,24.1,135,424.0,54.29
1307,2012,12,Gajapati,12.6,24.1,0,285.0,54.29
1308,2013,1,Gajapati,13.0,24.1,1,343.0,54.29
1309,2013,2,Gajapati,14.8,25.5,7,272.0,54.29
1310,2013,3,Gajapati,18.6,28.8,0,266.0,54.29
1311,2013,4,Gajapati,21.200000000000003,30.3,116,352.0,54.29
1312,2013,5,Gajapati,24.3,30.700000000000003,88,437.0,54.29
1313,2013,6,Gajapati,20.9,27.9,387,536.0,54.29
1314,2013,7,Gajapati,20.1,25.4,343,559.0,54.29
1315,2013,8,Gajapati,20.3,26.1,186,573.0,54.29
1316,2013,9,Gajapati,20.9,27.0,307,542.0,54.29
1317,2013,10,Gajapati,19.3,25.3,555,616.0,54.29
1318,2013,11,Gajapati,13.0,25.200000000000003,8,598.0,54.29
1319,2013,12,Gajapati,12.2,23.200000000000003,0,500.0,54.29
1320,2003,1,Ganjam,15.8,27.0,8,892.0,83.86
1321,2003,2,Ganjam,19.4,29.6,18,983.0,83.86
1322,2003,3,Ganjam,22.5,32.0,52,1208.0,83.86
1323,2003,4,Ganjam,27.200000000000003,35.300000000000004,3,1286.0,83.86
1324,2003,5,Ganjam,29.5,37.0,18,1396.0,83.86
1325,2003,6,Ganjam,28.6,35.2,207,1049.0,83.86
1326,2003,7,Ganjam,25.8,31.1,324,1103.0,83.86
1327,2003,8,Ganjam,26.0,31.4,302,1397.0,83.86
1328,2003,9,Ganjam,25.3,31.6,233,1422.0,83.86
1329,2003,10,Ganjam,22.8,30.700000000000003,635,1308.0,83.86
1330,2003,11,Ganjam,18.5,28.700000000000003,10,1123.0,83.86
1331,2003,12,Ganjam,16.6,26.5,28,1227.0,83.86
1332,2004,1,Ganjam,15.4,26.6,30,770.0,83.86
1333,2004,2,Ganjam,18.2,28.4,6,859.0,83.86
1334,2004,3,Ganjam,23.200000000000003,32.800000000000004,0,930.0,83.86
1335,2004,4,Ganjam,26.8,34.800000000000004,70,1142.0,83.86
1336,2004,5,Ganjam,29.0,36.5,39,1074.0,83.86
1337,2004,6,Ganjam,28.200000000000003,34.800000000000004,149,1694.0,83.86
1338,2004,7,Ganjam,25.700000000000003,31.0,206,1557.0,83.86
1339,2004,8,Ganjam,26.1,31.5,208,1911.0,83.86
1340,2004,9,Ganjam,25.8,32.1,158,1839.0,83.86
1341,2004,10,Ganjam,22.700000000000003,30.5,291,1370.0,83.86
1342,2004,11,Ganjam,18.6,28.8,1,1444.0,83.86
1343,2004,12,Ganjam,16.0,27.700000000000003,0,1895.0,83.86
1344,2005,1,Ganjam,16.8,28.0,22,1342.0,83.86
1345,2005,2,Ganjam,20.1,30.3,7,1613.0,83.86
1346,2005,3,Ganjam,23.3,32.9,44,1617.0,83.86
1347,2005,4,Ganjam,26.8,34.800000000000004,29,1294.0,83.86
1348,2005,5,Ganjam,28.9,36.4,69,1209.0,83.86
1349,2005,6,Ganjam,29.8,36.5,142,1911.0,83.86
1350,2005,7,Ganjam,26.1,31.5,253,1651.0,83.86
1351,2005,8,Ganjam,26.3,31.700000000000003,175,2349.0,83.86
1352,2005,9,Ganjam,25.1,32.1,502,2005.0,83.86
1353,2005,10,Ganjam,22.8,30.700000000000003,398,1197.0,83.86
1354,2005,11,Ganjam,17.6,27.8,6,1552.0,83.86
1355,2005,12,Ganjam,15.0,26.700000000000003,0,1528.0,83.86
1356,2006,1,Ganjam,16.0,27.200000000000003,0,1064.0,83.86
1357,2006,2,Ganjam,20.200000000000003,30.5,0,1455.0,83.86
1358,2006,3,Ganjam,22.5,32.1,34,1848.0,83.86
1359,2006,4,Ganjam,26.1,34.1,63,1867.0,83.86
1360,2006,5,Ganjam,27.700000000000003,35.2,81,1854.0,83.86
1361,2006,6,Ganjam,27.700000000000003,34.300000000000004,206,2168.0,83.86
1362,2006,7,Ganjam,26.700000000000003,32.1,355,2066.0,83.86
1363,2006,8,Ganjam,25.700000000000003,31.1,434,1851.0,83.86
1364,2006,9,Ganjam,25.5,31.700000000000003,339,1914.0,83.86
1365,2006,10,Ganjam,23.8,31.700000000000003,97,1714.0,83.86
1366,2006,11,Ganjam,19.200000000000003,29.4,48,2038.0,83.86
1367,2006,12,Ganjam,16.900000000000002,28.6,0,2604.0,83.86
1368,2007,1,Ganjam,16.6,27.8,0,1404.0,83.86
1369,2007,2,Ganjam,18.9,29.200000000000003,55,1264.0,83.86
1370,2007,3,Ganjam,22.700000000000003,32.2,0,1275.0,83.86
1371,2007,4,Ganjam,26.700000000000003,34.7,31,1223.0,83.86
1372,2007,5,Ganjam,28.9,36.3,38,1302.0,83.86
1373,2007,6,Ganjam,27.8,34.5,174,1555.0,83.86
1374,2007,7,Ganjam,26.700000000000003,32.0,180,1508.0,83.86
1375,2007,8,Ganjam,26.3,31.700000000000003,301,1993.0,83.86
1376,2007,9,Ganjam,25.0,31.200000000000003,435,2658.0,83.86
1377,2007,10,Ganjam,22.9,30.8,143,1650.0,83.86
1378,2007,11,Ganjam,18.8,29.0,21,1358.0,83.86
1379,2007,12,Ganjam,16.5,28.200000000000003,1,1452.0,83.86
1380,2008,1,Ganjam,16.400000000000002,27.6,37,1088.0,83.86
1381,2008,2,Ganjam,17.900000000000002,28.200000000000003,34,1349.0,83.86
1382,2008,3,Ganjam,22.700000000000003,32.2,7,1329.0,83.86
1383,2008,4,Ganjam,26.4,34.4,39,1610.0,83.86
1384,2008,5,Ganjam,28.700000000000003,36.2,88,1435.0,83.86
1385,2008,6,Ganjam,26.700000000000003,33.4,354,1597.0,83.86
1386,2008,7,Ganjam,25.700000000000003,31.0,232,2015.0,83.86
1387,2008,8,Ganjam,25.700000000000003,31.1,256,1561.0,83.86
1388,2008,9,Ganjam,24.9,31.200000000000003,461,1311.0,83.86
1389,2008,10,Ganjam,23.6,31.5,38,1152.0,83.86
1390,2008,11,Ganjam,19.0,29.3,6,1268.0,83.86
1391,2008,12,Ganjam,17.3,29.0,0,1368.0,83.86
1392,2009,1,Ganjam,17.8,29.0,0,1039.0,83.86
1393,2009,2,Ganjam,20.9,31.200000000000003,0,1030.0,83.86
1394,2009,3,Ganjam,23.4,32.9,5,1209.0,83.86
1395,2009,4,Ganjam,27.3,35.300000000000004,1,1014.0,83.86
1396,2009,5,Ganjam,28.6,36.1,86,1099.0,83.86
1397,2009,6,Ganjam,29.4,36.1,84,1053.0,83.86
1398,2009,7,Ganjam,25.9,31.3,398,1483.0,83.86
1399,2009,8,Ganjam,26.4,31.8,255,1528.0,83.86
1400,2009,9,Ganjam,26.0,32.2,191,1439.0,83.86
1401,2009,10,Ganjam,22.700000000000003,30.6,154,1175.0,83.86
1402,2009,11,Ganjam,19.200000000000003,29.4,29,1341.0,83.86
1403,2009,12,Ganjam,16.400000000000002,28.0,0,1603.0,83.86
1404,2010,1,Ganjam,15.9,27.1,14,834.0,83.86
1405,2010,2,Ganjam,19.8,30.1,2,880.0,83.86
1406,2010,3,Ganjam,24.4,33.9,10,1301.0,83.86
